model,feature,importance_mean,importance_std,importance_mean_minus_std,used_in_retrain,run_date
AAPL_rf,sin_month,-0.0003706015214596,0.007580767741804,-0.0079513692632636,0,2026-03-06
AAPL_rf,cos_month,-0.0088424902198196,0.0068155618672332,-0.0156580520870529,0,2026-03-06
AAPL_rf,sin_quarter,-0.0011848318611515,0.0041435857211993,-0.0053284175823508,0,2026-03-06
AAPL_rf,cos_quarter,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,sin_year,0.0037345502626981,0.0021076874802998,0.0016268627823983,1,2026-03-06
AAPL_rf,cos_year,0.0041789244549628,0.0028617201603262,0.0013172042946365,1,2026-03-06
AAPL_rf,is_month_end,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,is_holiday,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,next_is_holiday,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,prev_is_holiday,0.000751175060182,0.0006718713990278,7.930366115422888e-05,1,2026-03-06
AAPL_rf,is_election_day,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,next_is_election_day,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,trend_line_30,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,trend_line_60,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,trend_line_90,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,stl_trend_30,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,stl_seasonal_30,-0.0019710607243456,0.0042605590107336,-0.0062316197350792,0,2026-03-06
AAPL_rf,stl_resid_30,-0.0013511173919302,0.0014855098839861,-0.0028366272759163,0,2026-03-06
AAPL_rf,stl_trend_60,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,stl_seasonal_60,-0.0059916885504439,0.0056308876419166,-0.0116225761923606,0,2026-03-06
AAPL_rf,stl_resid_60,-0.0060766089199449,0.0027667986954454,-0.0088434076153904,0,2026-03-06
AAPL_rf,stl_trend_90,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,stl_seasonal_90,0.0024488054449103,0.0011933637256801,0.0012554417192302,1,2026-03-06
AAPL_rf,stl_resid_90,-0.0105519698282869,0.0105756239021432,-0.0211275937304302,0,2026-03-06
AAPL_rf,delta,0.0050978003469466,0.0243458960005306,-0.019248095653584,1,2026-03-06
AAPL_xgb,Adj Close,0.0039327511420617,0.0021514770312187,0.001781274110843,1,2026-03-06
AAPL_xgb,High,0.0,0.0,0.0,0,2026-03-06
