ticker,model,pred,real,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,MAE,MSE,RMSE,MAPE,R2,EVS
BIMBOA.MX,lgbm,64.49971329073084,65.11000061035156,0.24971329073083837,0.8600006103515625,0.003886588182581142,0.013385223507417315,True,2025-09-26,0.6103,0.3725,0.6103,0.0094,,1.0
BIMBOA.MX,xgb,65.22109806537628,65.11000061035156,0.9710980653762817,0.8600006103515625,0.01511436677628454,0.013385223507417315,True,2025-09-26,0.1111,0.0123,0.1111,0.0017,,1.0
BIMBOA.MX,arima,64.20642099604105,65.11000061035156,-0.04357900395895342,0.8600006103515625,-0.0006782724351588081,0.013385223507417315,False,2025-09-26,0.9036,0.8165,0.9036,0.0139,,1.0
BIMBOA.MX,Top3Ensamble,64.64241078404939,65.11000061035156,0.3924107840493889,0.8600006103515625,0.006107560841235625,0.013385223507417315,True,2025-09-26,0.4676,0.2186,0.4676,0.0072,,1.0
CEMEXCPO.MX,arima,16.665099402550585,16.549999237060547,0.02510001290214703,-0.09000015258789062,0.0015084142922361808,-0.005408663214487781,False,2025-09-26,0.1151,0.0132,0.1151,0.007,,1.0
CEMEXCPO.MX,linreg,16.192964458027316,16.549999237060547,-0.44703493162112196,-0.09000015258789062,-0.02686508101071311,-0.005408663214487781,True,2025-09-26,0.357,0.1275,0.357,0.0216,,1.0
CEMEXCPO.MX,lgbm,16.470001994312536,16.549999237060547,-0.1699973953359013,-0.09000015258789062,-0.010216189998279376,-0.005408663214487781,True,2025-09-26,0.08,0.0064,0.08,0.0048,,1.0
CEMEXCPO.MX,Top3Ensamble,16.442688618296813,16.549999237060547,-0.19731077135162423,-0.09000015258789062,-0.011857618905585364,-0.005408663214487781,True,2025-09-26,0.1073,0.0115,0.1073,0.0065,,1.0
EEM,lgbm,52.66791209049558,52.709999084472656,-0.14208928279543898,-0.10000228881835938,-0.0026905752528024267,-0.0018936240526010693,True,2025-09-26,0.0421,0.0018,0.0421,0.0008,,1.0
EEM,arima,52.82229006784845,52.709999084472656,0.012288694557433644,-0.10000228881835938,0.00023269634989346407,-0.0018936240526010693,False,2025-09-26,0.1123,0.0126,0.1123,0.0021,,1.0
EEM,rf,52.73767226389764,52.709999084472656,-0.07232910939337245,-0.10000228881835938,-0.0013696100646184294,-0.0018936240526010693,True,2025-09-26,0.0277,0.0008,0.0277,0.0005,,1.0
