ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,arima,252.49874005637935,248.8000030517578,2026-03-27 00:00:00,-0.39125933326909035,-4.089996337890625,-0.0015471522567653809,-0.01617302521950989,True,2026-03-27,False,False,3.6987,13.6807,3.6987,0.0149,,1.0
AAPL,lgbm,251.0819113138107,248.8000030517578,2026-03-27 00:00:00,-1.8080880758377305,-4.089996337890625,-0.007149701768363961,-0.01617302521950989,True,2026-03-27,False,False,2.2819,5.2071,2.2819,0.0092,,1.0
AAPL,linreg,246.41223891331168,248.8000030517578,2026-03-27 00:00:00,-6.477760476336755,-4.089996337890625,-0.025614933338490527,-0.01617302521950989,True,2026-03-27,False,False,2.3878,5.7014,2.3878,0.0096,,1.0
AAPL,xgb,252.7429454624653,248.8000030517578,2026-03-27 00:00:00,-0.14705392718315125,-4.089996337890625,-0.0005814936436318826,-0.01617302521950989,True,2026-03-27,False,False,3.9429,15.5468,3.9429,0.0158,,1.0
AAPL,rf,251.6597198090462,248.8000030517578,2026-03-27 00:00:00,-1.2302795806022289,-4.089996337890625,-0.004864880317812156,-0.01617302521950989,True,2026-03-27,False,False,2.8597,8.178,2.8597,0.0115,,1.0
AAPL,Top3Ensamble,251.8281921951074,248.8000030517578,2026-03-27 00:00:00,-1.0618071945410463,-4.089996337890625,-0.004198691909936037,-0.01617302521950989,True,2026-03-27,False,False,3.0282,9.1699,3.0282,0.0122,,1.0
AMD,rf,206.87788133243063,201.9900054931641,2026-03-27 00:00:00,3.1078770599697236,-1.7799987792968182,0.015251886905857747,-0.008735332688695346,False,2026-03-27,False,False,4.8879,23.8913,4.8879,0.0242,,1.0
AMD,xgb,223.3765716552734,201.9900054931641,2026-03-27 00:00:00,19.6065673828125,-1.7799987792968182,0.09621910473435803,-0.008735332688695346,False,2026-03-27,False,False,21.3866,457.3852,21.3866,0.1059,,1.0
AMD,lgbm,207.59301031521557,201.9900054931641,2026-03-27 00:00:00,3.823006042754656,-1.7799987792968182,0.018761377840690006,-0.008735332688695346,False,2026-03-27,False,False,5.603,31.3937,5.603,0.0277,,1.0
AMD,arima,204.35361534691936,201.9900054931641,2026-03-27 00:00:00,0.583611074458446,-1.7799987792968182,0.0028640676361673893,-0.008735332688695346,False,2026-03-27,False,False,2.3636,5.5867,2.3636,0.0117,,1.0
AMD,linreg,217.0088988120717,201.9900054931641,2026-03-27 00:00:00,13.238894539610783,-1.7799987792968182,0.06496979075442848,-0.008735332688695346,False,2026-03-27,False,False,15.0189,225.5672,15.0189,0.0744,,1.0
AMD,Top3Ensamble,206.2748356648552,201.9900054931641,2026-03-27 00:00:00,2.504831392394294,-1.7799987792968182,0.012292444127571807,-0.008735332688695346,False,2026-03-27,False,False,4.2848,18.3598,4.2848,0.0212,,1.0
AMZN,lgbm,206.62622547203063,199.33999633789065,2026-03-27 00:00:00,-0.9137678141021865,-8.199996948242159,-0.004402851708886712,-0.039510442389467194,True,2026-03-27,False,False,7.2862,53.0891,7.2862,0.0366,,1.0
AMZN,linreg,204.1223828333819,199.33999633789065,2026-03-27 00:00:00,-3.417610452750921,-8.199996948242159,-0.016467237945985206,-0.039510442389467194,True,2026-03-27,False,False,4.7824,22.8712,4.7824,0.024,,1.0
AMZN,arima,207.21875147358972,199.33999633789065,2026-03-27 00:00:00,-0.3212418125430929,-8.199996948242159,-0.0015478549818598135,-0.039510442389467194,True,2026-03-27,False,False,7.8788,62.0748,7.8788,0.0395,,1.0
AMZN,xgb,205.91966557502747,199.33999633789065,2026-03-27 00:00:00,-1.6203277111053467,-8.199996948242159,-0.0078073034765469085,-0.039510442389467194,True,2026-03-27,False,False,6.5797,43.292,6.5797,0.033,,1.0
AMZN,rf,206.8132201382848,199.33999633789065,2026-03-27 00:00:00,-0.7267731478480073,-8.199996948242159,-0.003501846253054534,-0.039510442389467194,True,2026-03-27,False,False,7.4732,55.8491,7.4732,0.0375,,1.0
AMZN,Top3Ensamble,206.45303706178092,199.33999633789065,2026-03-27 00:00:00,-1.0869562243518942,-8.199996948242159,-0.005237333812829613,-0.039510442389467194,True,2026-03-27,False,False,7.113,50.5953,7.113,0.0357,,1.0
ASML,rf,1330.8482762629758,1302.469970703125,2026-03-27 00:00:00,1.3482762629757872,-27.030029296875,0.001014122800282653,-0.02033097352153065,False,2026-03-27,False,False,28.3783,805.3282,28.3783,0.0218,,1.0
ASML,xgb,1348.4947662353516,1302.469970703125,2026-03-27 00:00:00,18.994766235351562,-27.030029296875,0.014287150233434798,-0.02033097352153065,False,2026-03-27,False,False,46.0248,2118.2818,46.0248,0.0353,,1.0
ASML,linreg,1427.9849969660795,1302.469970703125,2026-03-27 00:00:00,98.4849969660795,-27.030029296875,0.07407671828964235,-0.02033097352153065,False,2026-03-27,False,False,125.515,15754.0218,125.515,0.0964,,1.0
ASML,lgbm,1339.6665059517163,1302.469970703125,2026-03-27 00:00:00,10.166505951716317,-27.030029296875,0.007646864198357516,-0.02033097352153065,False,2026-03-27,False,False,37.1965,1383.5822,37.1965,0.0286,,1.0
ASML,arima,1331.1456021580973,1302.469970703125,2026-03-27 00:00:00,1.6456021580972902,-27.030029296875,0.001237760179087845,-0.02033097352153065,False,2026-03-27,False,False,28.6756,822.2918,28.6756,0.022,,1.0
ASML,Top3Ensamble,1336.829548218808,1302.469970703125,2026-03-27 00:00:00,7.329548218807986,-27.030029296875,0.005513011070934927,-0.02033097352153065,False,2026-03-27,False,False,34.3596,1180.5806,34.3596,0.0264,,1.0
AVGO,linreg,310.0865385697236,300.67999267578125,2026-03-27 00:00:00,0.6665251419892115,-8.740020751953125,0.002154111282607386,-0.028246462325212114,False,2026-03-27,False,False,9.4065,88.4831,9.4065,0.0313,,1.0
AVGO,rf,311.9823129327759,300.67999267578125,2026-03-27 00:00:00,2.562299505041551,-8.740020751953125,0.008280975353392844,-0.028246462325212114,False,2026-03-27,False,False,11.3023,127.7424,11.3023,0.0376,,1.0
AVGO,xgb,311.38720667362213,300.67999267578125,2026-03-27 00:00:00,1.9671932458877563,-8.740020751953125,0.0063576794018438566,-0.028246462325212114,False,2026-03-27,False,False,10.7072,114.6444,10.7072,0.0356,,1.0
AVGO,lgbm,312.0984648521933,300.67999267578125,2026-03-27 00:00:00,2.678451424458899,-8.740020751953125,0.008656361283121902,-0.028246462325212114,False,2026-03-27,False,False,11.4185,130.3815,11.4185,0.038,,1.0
AVGO,arima,309.8983611956419,300.67999267578125,2026-03-27 00:00:00,0.47834776790750766,-8.740020751953125,0.001545949670832222,-0.028246462325212114,False,2026-03-27,False,False,9.2184,84.9783,9.2184,0.0307,,1.0
AVGO,Top3Ensamble,311.12801090715243,300.67999267578125,2026-03-27 00:00:00,1.7079974794180544,-8.740020751953125,0.005519996785265994,-0.028246462325212114,False,2026-03-27,False,False,10.448,109.1611,10.448,0.0347,,1.0
BRK-B,rf,476.1403316779392,468.489990234375,2026-03-27 00:00:00,0.870342664267298,-6.779998779296875,0.0018312594617504057,-0.014265573118486634,False,2026-03-27,False,False,7.6503,58.5277,7.6503,0.0163,,1.0
BRK-B,linreg,476.3008789347446,468.489990234375,2026-03-27 00:00:00,1.0308899210727418,-6.779998779296875,0.00216906168052426,-0.014265573118486634,False,2026-03-27,False,False,7.8109,61.01,7.8109,0.0167,,1.0
BRK-B,xgb,477.1470236778259,468.489990234375,2026-03-27 00:00:00,1.8770346641540527,-6.779998779296875,0.003949407089745902,-0.014265573118486634,False,2026-03-27,False,False,8.657,74.9442,8.657,0.0185,,1.0
BRK-B,lgbm,478.3921874337752,468.489990234375,2026-03-27 00:00:00,3.1221984201033024,-6.779998779296875,0.006569315320293635,-0.014265573118486634,False,2026-03-27,False,False,9.9022,98.0535,9.9022,0.0211,,1.0
BRK-B,arima,475.4116264538611,468.489990234375,2026-03-27 00:00:00,0.14163744018924262,-6.779998779296875,0.0002980146936758681,-0.014265573118486634,False,2026-03-27,False,False,6.9216,47.909,6.9216,0.0148,,1.0
BRK-B,Top3Ensamble,476.9444660154864,468.489990234375,2026-03-27 00:00:00,1.6744770018145232,-6.779998779296875,0.0035232121541895933,-0.014265573118486634,False,2026-03-27,False,False,8.4545,71.4782,8.4545,0.018,,1.0
CAT,linreg,696.5719963799145,695.4000244140625,2026-03-27 00:00:00,-6.618006061491769,-7.78997802734375,-0.009411405222649221,-0.01107805571793927,True,2026-03-27,False,False,1.172,1.3735,1.172,0.0017,,1.0
CAT,rf,693.580338589043,695.4000244140625,2026-03-27 00:00:00,-9.60966385236327,-7.78997802734375,-0.013665814102873285,-0.01107805571793927,True,2026-03-27,False,False,1.8197,3.3113,1.8197,0.0026,,1.0
CAT,arima,704.2311832035804,695.4000244140625,2026-03-27 00:00:00,1.0411807621741218,-7.78997802734375,0.001480653533979785,-0.01107805571793927,False,2026-03-27,False,False,8.8312,77.9894,8.8312,0.0127,,1.0
CAT,lgbm,699.3214848264092,695.4000244140625,2026-03-27 00:00:00,-3.8685176149970175,-7.78997802734375,-0.005501383127697929,-0.01107805571793927,True,2026-03-27,False,False,3.9215,15.3779,3.9215,0.0056,,1.0
CAT,xgb,692.907603263855,695.4000244140625,2026-03-27 00:00:00,-10.28239917755127,-7.78997802734375,-0.01462250478796882,-0.01107805571793927,True,2026-03-27,False,False,2.4924,6.2122,2.4924,0.0036,,1.0
CAT,Top3Ensamble,699.0443355396775,695.4000244140625,2026-03-27 00:00:00,-4.1456669017287595,-7.78997802734375,-0.00589551456553053,-0.01107805571793927,True,2026-03-27,False,False,3.6443,13.281,3.6443,0.0052,,1.0
COST,lgbm,975.3799821287848,983.8599853515624,2026-03-27 00:00:00,-4.270042285277555,4.2099609375,-0.00435874259058127,0.004297413191019942,False,2026-03-27,False,False,8.48,71.9105,8.48,0.0086,,1.0
COST,rf,979.7372222046952,983.8599853515624,2026-03-27 00:00:00,0.08719779063278565,4.2099609375,8.900912413587642e-05,0.004297413191019942,True,2026-03-27,False,False,4.1228,16.9972,4.1228,0.0042,,1.0
COST,linreg,928.7083742183456,983.8599853515624,2026-03-27 00:00:00,-50.94165019571676,4.2099609375,-0.051999845787974563,0.004297413191019942,False,2026-03-27,False,False,55.1516,3041.7002,55.1516,0.0561,,1.0
COST,arima,979.7688624149836,983.8599853515624,2026-03-27 00:00:00,0.1188380009211869,4.2099609375,0.00012130658700515522,0.004297413191019942,True,2026-03-27,False,False,4.0911,16.7373,4.0911,0.0042,,1.0
COST,xgb,975.423858642578,983.8599853515624,2026-03-27 00:00:00,-4.226165771484375,4.2099609375,-0.004313954643151347,0.004297413191019942,False,2026-03-27,False,False,8.4361,71.1682,8.4361,0.0086,,1.0
COST,Top3Ensamble,976.8470209920192,983.8599853515624,2026-03-27 00:00:00,-2.8030034220431617,4.2099609375,-0.002861229369865696,0.004297413191019942,False,2026-03-27,False,False,7.013,49.1817,7.013,0.0071,,1.0
CRM,arima,185.2890160982724,179.30999755859375,2026-03-27 00:00:00,-0.3509832913760249,-6.3300018310546875,-0.0018906663032212672,-0.03409826466206969,True,2026-03-27,False,False,5.979,35.7487,5.979,0.0333,,1.0
