ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,336.9100036621094,340.0799865722656,2026-07-28 00:00:00,0.0,3.16998291015625,0.0,0.009408990162653228,False,2026-07-28,False,False,3.17,10.0488,3.17,0.0093,,1.0
AMD,_NaiveModel,494.9500122070313,454.6199951171875,2026-07-28 00:00:00,0.0,-40.33001708984381,0.0,-0.08148301059738992,False,2026-07-28,False,False,40.33,1626.5103,40.33,0.0887,,1.0
AMZN,_NaiveModel,231.38999938964844,230.8600006103516,2026-07-28 00:00:00,0.0,-0.5299987792968466,0.0,-0.002290499938177349,False,2026-07-28,False,False,0.53,0.2809,0.53,0.0023,,1.0
ASML,_NaiveModel,1655.260009765625,1582.949951171875,2026-07-28 00:00:00,0.0,-72.31005859375,0.0,-0.04368501514392816,False,2026-07-28,False,False,72.3101,5228.7446,72.3101,0.0457,,1.0
AVGO,_NaiveModel,383.2200012207031,380.9100036621094,2026-07-28 00:00:00,0.0,-2.30999755859375,0.0,-0.006027862719157453,False,2026-07-28,False,False,2.31,5.3361,2.31,0.0061,,1.0
BRK-B,_NaiveModel,497.1799926757813,512.3699951171875,2026-07-28 00:00:00,0.0,15.190002441406193,0.0,0.0305523204175109,False,2026-07-28,False,False,15.19,230.7362,15.19,0.0296,,1.0
CAT,_NaiveModel,873.280029296875,840.8499755859375,2026-07-28 00:00:00,0.0,-32.4300537109375,0.0,-0.037135915883761465,False,2026-07-28,False,False,32.4301,1051.7084,32.4301,0.0386,,1.0
COST,_NaiveModel,951.5800170898438,966.5800170898438,2026-07-28 00:00:00,0.0,15.0,0.0,0.015763256615952844,False,2026-07-28,False,False,15.0,225.0,15.0,0.0155,,1.0
CRM,_NaiveModel,173.60000610351562,181.5,2026-07-28 00:00:00,0.0,7.899993896484375,0.0,0.045506875683942676,False,2026-07-28,False,False,7.9,62.4099,7.9,0.0435,,1.0
GOOGL,_NaiveModel,326.5599975585937,333.7099914550781,2026-07-28 00:00:00,0.0,7.149993896484432,0.0,0.021894885931953528,False,2026-07-28,False,False,7.15,51.1224,7.15,0.0214,,1.0
