ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,332.4100036621094,337.0,2026-09-17 00:00:00,0.0,4.589996337890625,0.0,0.0138082376803446,False,2026-09-17,False,False,4.59,21.0681,4.59,0.0136,,1.0
AMD,_NaiveModel,512.5,545.0900268554688,2026-09-17 00:00:00,0.0,32.59002685546875,0.0,0.06359029630335365,False,2026-09-17,False,False,32.59,1062.1099,32.59,0.0598,,1.0
AMZN,_NaiveModel,245.9600067138672,251.19000244140625,2026-09-17 00:00:00,0.0,5.2299957275390625,0.0,0.021263602149853886,False,2026-09-17,False,False,5.23,27.3529,5.23,0.0208,,1.0
ASML,_NaiveModel,1602.219970703125,1629.6700439453125,2026-09-17 00:00:00,0.0,27.4500732421875,0.0,0.017132524712035135,False,2026-09-17,False,False,27.4501,753.5065,27.4501,0.0168,,1.0
AVGO,_NaiveModel,339.510009765625,347.29998779296875,2026-09-17 00:00:00,0.0,7.78997802734375,0.0,0.022944766879543346,False,2026-09-17,False,False,7.79,60.6838,7.79,0.0224,,1.0
BRK-B,_NaiveModel,519.7999877929688,509.2000122070313,2026-09-17 00:00:00,0.0,-10.599975585937443,0.0,-0.020392412148649973,False,2026-09-17,False,False,10.6,112.3595,10.6,0.0208,,1.0
CAT,_NaiveModel,782.719970703125,798.5700073242188,2026-09-17 00:00:00,0.0,15.85003662109375,0.0,0.020249945337226426,False,2026-09-17,False,False,15.85,251.2237,15.85,0.0198,,1.0
COST,_NaiveModel,893.739990234375,893.9299926757812,2026-09-17 00:00:00,0.0,0.19000244140625,0.0,0.0002125925252113018,False,2026-09-17,False,False,0.19,0.0361,0.19,0.0002,,1.0
CRM,_NaiveModel,250.5399932861328,242.8500061035156,2026-09-17 00:00:00,0.0,-7.689987182617216,0.0,-0.03069365126802233,False,2026-09-17,False,False,7.69,59.1359,7.69,0.0317,,1.0
GOOGL,_NaiveModel,342.8699951171875,347.3299865722656,2026-09-17 00:00:00,0.0,4.459991455078125,0.0,0.013007820802615788,False,2026-09-17,False,False,4.46,19.8915,4.46,0.0128,,1.0
JNJ,_NaiveModel,267.2799987792969,270.2200012207031,2026-09-17 00:00:00,0.0,2.94000244140625,0.0,0.0109997098729184,False,2026-09-17,False,False,2.94,8.6436,2.94,0.0109,,1.0
JPM,_NaiveModel,348.9200134277344,349.3099975585937,2026-09-17 00:00:00,0.0,0.38998413085931816,0.0,0.0011176892005367548,False,2026-09-17,False,False,0.39,0.1521,0.39,0.0011,,1.0
LLY,_NaiveModel,1137.8199462890625,1152.43994140625,2026-09-17 00:00:00,0.0,14.6199951171875,0.0,0.012849128866891298,False,2026-09-17,False,False,14.62,213.7443,14.62,0.0127,,1.0
LMT,_NaiveModel,537.25,538.0900268554688,2026-09-17 00:00:00,0.0,0.84002685546875,0.0,0.0015635679022219637,False,2026-09-17,False,False,0.84,0.7056,0.84,0.0016,,1.0
MA,_NaiveModel,567.75,565.72998046875,2026-09-17 00:00:00,0.0,-2.02001953125,0.0,-0.0035579384081902247,False,2026-09-17,False,False,2.02,4.0805,2.02,0.0036,,1.0
MCD,_NaiveModel,248.5599975585937,248.47999572753903,2026-09-17 00:00:00,-2.842170943040401e-14,-0.0800018310546875,-1.1434546873820306e-16,-0.00032186124815127763,True,2026-09-17,False,False,0.08,0.0064,0.08,0.0003,,1.0
META,_NaiveModel,673.3099975585938,682.3099975585938,2026-09-17 00:00:00,0.0,9.0,0.0,0.013366799888066104,False,2026-09-17,False,False,9.0,81.0,9.0,0.0132,,1.0
