ticker,model,event_type,rows,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,Top3Ensamble,no_event_day,1,1.1134,1.2397,1.1134,0.0045,,1.0
AAPL,arima,no_event_day,1,1.7787,3.1639,1.7787,0.0072,,1.0
AAPL,lgbm,no_event_day,1,0.6786,0.4604,0.6786,0.0028,,1.0
AAPL,linreg,no_event_day,1,7.2501,52.5643,7.2501,0.0294,,1.0
AAPL,rf,no_event_day,1,1.424,2.0278,1.424,0.0058,,1.0
AAPL,xgb,no_event_day,1,1.2377,1.5318,1.2377,0.005,,1.0
AMD,Top3Ensamble,no_event_day,1,6.6085,43.6717,6.6085,0.0337,,1.0
AMD,arima,no_event_day,1,6.5336,42.6882,6.5336,0.0333,,1.0
AMD,lgbm,no_event_day,1,3.6062,13.005,3.6062,0.0184,,1.0
AMD,linreg,no_event_day,1,18.4382,339.9665,18.4382,0.0941,,1.0
AMD,rf,no_event_day,1,9.6855,93.809,9.6855,0.0494,,1.0
AMD,xgb,no_event_day,1,25.9546,673.6414,25.9546,0.1324,,1.0
AMZN,Top3Ensamble,no_event_day,1,2.7251,7.4261,2.7251,0.0136,,1.0
AMZN,arima,no_event_day,1,1.9312,3.7297,1.9312,0.0096,,1.0
AMZN,lgbm,no_event_day,1,0.7609,0.579,0.7609,0.0038,,1.0
AMZN,linreg,no_event_day,1,3.2466,10.5401,3.2466,0.0162,,1.0
AMZN,rf,no_event_day,1,2.03,4.1207,2.03,0.0101,,1.0
AMZN,xgb,no_event_day,1,5.3844,28.9916,5.3844,0.0268,,1.0
ASML,Top3Ensamble,no_event_day,1,51.5117,2653.4531,51.5117,0.0411,,1.0
ASML,arima,no_event_day,1,50.1556,2515.5854,50.1556,0.04,,1.0
ASML,lgbm,no_event_day,1,56.6147,3205.224,56.6147,0.0451,,1.0
ASML,linreg,no_event_day,1,93.7175,8782.9783,93.7175,0.0747,,1.0
ASML,rf,no_event_day,1,53.4008,2851.6411,53.4008,0.0426,,1.0
ASML,xgb,no_event_day,1,50.9787,2598.8246,50.9787,0.0407,,1.0
AVGO,Top3Ensamble,no_event_day,1,8.7778,77.0505,8.7778,0.0299,,1.0
AVGO,arima,no_event_day,1,7.7483,60.0367,7.7483,0.0264,,1.0
AVGO,lgbm,no_event_day,1,10.3724,107.5869,10.3724,0.0354,,1.0
AVGO,linreg,no_event_day,1,7.5631,57.2002,7.5631,0.0258,,1.0
AVGO,rf,no_event_day,1,14.3585,206.1654,14.3585,0.0489,,1.0
AVGO,xgb,no_event_day,1,8.2128,67.4496,8.2128,0.028,,1.0
BRK-B,Top3Ensamble,no_event_day,1,3.7793,14.283,3.7793,0.008,,1.0
BRK-B,arima,no_event_day,1,6.0284,36.3413,6.0284,0.0127,,1.0
BRK-B,lgbm,no_event_day,1,3.0008,9.0047,3.0008,0.0063,,1.0
BRK-B,linreg,no_event_day,1,2.9231,8.5442,2.9231,0.0062,,1.0
BRK-B,rf,no_event_day,1,5.414,29.3117,5.414,0.0114,,1.0
BRK-B,xgb,no_event_day,1,5.5781,31.1155,5.5781,0.0118,,1.0
CAT,Top3Ensamble,no_event_day,1,24.9752,623.7615,24.9752,0.0374,,1.0
CAT,arima,no_event_day,1,29.0112,841.6505,29.0112,0.0435,,1.0
CAT,lgbm,no_event_day,1,28.1947,794.9385,28.1947,0.0422,,1.0
CAT,linreg,no_event_day,1,28.3055,801.1992,28.3055,0.0424,,1.0
CAT,rf,no_event_day,1,17.7198,313.9908,17.7198,0.0265,,1.0
CAT,xgb,no_event_day,1,19.3518,374.4927,19.3518,0.029,,1.0
COST,Top3Ensamble,no_event_day,1,18.3979,338.4818,18.3979,0.0185,,1.0
COST,arima,no_event_day,1,12.6012,158.7901,12.6012,0.0126,,1.0
COST,lgbm,no_event_day,1,17.6584,311.8207,17.6584,0.0177,,1.0
COST,linreg,no_event_day,1,58.6986,3445.5246,58.6986,0.0589,,1.0
