ticker,model,session,rows,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,Top3Ensamble,after_hours,1,8.9064,79.3238,8.9064,0.0351,,1.0
AAPL,arima,after_hours,1,7.5512,57.0213,7.5512,0.0298,,1.0
AAPL,lgbm,after_hours,1,9.4714,89.7078,9.4714,0.0373,,1.0
AAPL,linreg,after_hours,1,15.6769,245.7641,15.6769,0.0618,,1.0
AAPL,rf,after_hours,1,9.6208,92.5607,9.6208,0.0379,,1.0
AAPL,xgb,after_hours,1,7.6269,58.1696,7.6269,0.0301,,1.0
AMD,Top3Ensamble,after_hours,1,5.7974,33.6103,5.7974,0.0285,,1.0
AMD,arima,after_hours,1,6.8064,46.3269,6.8064,0.0335,,1.0
AMD,lgbm,after_hours,1,7.6545,58.5918,7.6545,0.0376,,1.0
AMD,linreg,after_hours,1,2.245,5.04,2.245,0.011,,1.0
AMD,rf,after_hours,1,2.9314,8.5932,2.9314,0.0144,,1.0
AMD,xgb,after_hours,1,12.1178,146.8415,12.1178,0.0596,,1.0
AMZN,Top3Ensamble,after_hours,1,8.3694,70.0461,8.3694,0.0402,,1.0
AMZN,arima,after_hours,1,7.6412,58.3887,7.6412,0.0367,,1.0
AMZN,lgbm,after_hours,1,7.8004,60.8466,7.8004,0.0375,,1.0
AMZN,linreg,after_hours,1,6.902,47.6375,6.902,0.0331,,1.0
AMZN,rf,after_hours,1,7.8165,61.0982,7.8165,0.0375,,1.0
AMZN,xgb,after_hours,1,9.4911,90.0811,9.4911,0.0456,,1.0
ASML,Top3Ensamble,after_hours,1,62.9775,3966.1691,62.9775,0.0477,,1.0
ASML,arima,after_hours,1,65.2244,4254.2214,65.2244,0.0494,,1.0
ASML,lgbm,after_hours,1,57.5984,3317.5793,57.5984,0.0436,,1.0
ASML,linreg,after_hours,1,17.8382,318.2013,17.8382,0.0135,,1.0
ASML,rf,after_hours,1,56.1603,3153.9822,56.1603,0.0425,,1.0
ASML,xgb,after_hours,1,67.5479,4562.7142,67.5479,0.0511,,1.0
AVGO,Top3Ensamble,after_hours,1,13.6593,186.5759,13.6593,0.0441,,1.0
AVGO,arima,after_hours,1,15.6217,244.0362,15.6217,0.0505,,1.0
AVGO,lgbm,after_hours,1,13.003,169.0775,13.003,0.042,,1.0
AVGO,linreg,after_hours,1,14.9867,224.6015,14.9867,0.0484,,1.0
AVGO,rf,after_hours,1,8.9294,79.735,8.9294,0.0289,,1.0
AVGO,xgb,after_hours,1,12.3532,152.6016,12.3532,0.0399,,1.0
BRK-B,Top3Ensamble,after_hours,1,2.5656,6.5823,2.5656,0.0054,,1.0
BRK-B,arima,after_hours,1,4.3984,19.3457,4.3984,0.0092,,1.0
BRK-B,lgbm,after_hours,1,2.0725,4.2951,2.0725,0.0043,,1.0
BRK-B,linreg,after_hours,1,1.7683,3.1269,1.7683,0.0037,,1.0
BRK-B,rf,after_hours,1,3.856,14.869,3.856,0.008,,1.0
BRK-B,xgb,after_hours,1,1.6904,2.8575,1.6904,0.0035,,1.0
CAT,Top3Ensamble,after_hours,1,41.2748,1703.6109,41.2748,0.0583,,1.0
CAT,arima,after_hours,1,39.9888,1599.108,39.9888,0.0564,,1.0
CAT,lgbm,after_hours,1,37.5233,1407.996,37.5233,0.053,,1.0
CAT,linreg,after_hours,1,28.2306,796.9644,28.2306,0.0398,,1.0
CAT,rf,after_hours,1,46.3123,2144.8332,46.3123,0.0654,,1.0
CAT,xgb,after_hours,1,45.1267,2036.4224,45.1267,0.0637,,1.0
COST,Top3Ensamble,after_hours,1,6.8934,47.5188,6.8934,0.0069,,1.0
COST,arima,after_hours,1,0.2689,0.0723,0.2689,0.0003,,1.0
COST,lgbm,after_hours,1,6.3866,40.7892,6.3866,0.0064,,1.0
COST,linreg,after_hours,1,50.6152,2561.8968,50.6152,0.0508,,1.0
COST,rf,after_hours,1,2.666,7.1078,2.666,0.0027,,1.0
COST,xgb,after_hours,1,11.6275,135.1984,11.6275,0.0117,,1.0
CRM,Top3Ensamble,after_hours,1,1.8407,3.3883,1.8407,0.0099,,1.0
CRM,arima,after_hours,1,1.991,3.964,1.991,0.0107,,1.0
CRM,lgbm,after_hours,1,4.491,20.1694,4.491,0.0241,,1.0
CRM,linreg,after_hours,1,35.3332,1248.4354,35.3332,0.1893,,1.0
CRM,rf,after_hours,1,2.0872,4.3564,2.0872,0.0112,,1.0
CRM,xgb,after_hours,1,3.0222,9.1336,3.0222,0.0162,,1.0
