ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,259.20001220703125,258.8299865722656,2026-04-14 00:00:00,0.0,-0.370025634765625,0.0,-0.001427567968129854,False,2026-04-14,False,False,0.37,0.1369,0.37,0.0014,,1.0
AMD,_NaiveModel,246.8300018310547,255.07000732421875,2026-04-14 00:00:00,0.0,8.240005493164062,0.0,0.033383322254334456,False,2026-04-14,False,False,8.24,67.8977,8.24,0.0323,,1.0
AMZN,_NaiveModel,239.88999938964844,249.0200042724609,2026-04-14 00:00:00,0.0,9.130004882812472,0.0,0.03805913087682655,False,2026-04-14,False,False,9.13,83.357,9.13,0.0367,,1.0
ASML,_NaiveModel,1500.199951171875,1518.300048828125,2026-04-14 00:00:00,0.0,18.10009765625,0.0,0.012065123480447512,False,2026-04-14,False,False,18.1001,327.6135,18.1001,0.0119,,1.0
AVGO,_NaiveModel,379.75,380.7799987792969,2026-04-14 00:00:00,0.0,1.029998779296875,0.0,0.002712307516252469,False,2026-04-14,False,False,1.03,1.0609,1.03,0.0027,,1.0
BRK-B,_NaiveModel,480.1900024414063,477.5400085449219,2026-04-14 00:00:00,0.0,-2.649993896484432,0.0,-0.005518636129472082,False,2026-04-14,False,False,2.65,7.0225,2.65,0.0055,,1.0
CAT,_NaiveModel,791.72998046875,794.25,2026-04-14 00:00:00,0.0,2.52001953125,0.0,0.003182928010074852,False,2026-04-14,False,False,2.52,6.3505,2.52,0.0032,,1.0
COST,_NaiveModel,980.8499755859376,974.7999877929688,2026-04-14 00:00:00,0.0,-6.049987792968864,0.0,-0.006168107196367862,False,2026-04-14,False,False,6.05,36.6024,6.05,0.0062,,1.0
CRM,_NaiveModel,172.82000732421875,171.30999755859375,2026-04-14 00:00:00,0.0,-1.510009765625,0.0,-0.008737470788275968,False,2026-04-14,False,False,1.51,2.2801,1.51,0.0088,,1.0
GOOGL,_NaiveModel,321.3099975585937,332.9100036621094,2026-04-14 00:00:00,0.0,11.600006103515682,0.0,0.03610222586180288,False,2026-04-14,False,False,11.6,134.5601,11.6,0.0348,,1.0
JNJ,_NaiveModel,237.9600067138672,240.1000061035156,2026-04-14 00:00:00,0.0,2.139999389648409,0.0,0.008993105266725058,False,2026-04-14,False,False,2.14,4.5796,2.14,0.0089,,1.0
JPM,_NaiveModel,313.67999267578125,311.1199951171875,2026-04-14 00:00:00,0.0,-2.55999755859375,0.0,-0.008161175779035917,False,2026-04-14,False,False,2.56,6.5536,2.56,0.0082,,1.0
LLY,_NaiveModel,929.5499877929688,922.5,2026-04-14 00:00:00,0.0,-7.04998779296875,0.0,-0.007584301958528924,False,2026-04-14,False,False,7.05,49.7023,7.05,0.0076,,1.0
LMT,_NaiveModel,619.6900024414062,611.5800170898438,2026-04-14 00:00:00,0.0,-8.1099853515625,0.0,-0.013087165065777104,False,2026-04-14,False,False,8.11,65.7719,8.11,0.0133,,1.0
MA,_NaiveModel,508.5799865722656,513.1599731445312,2026-04-14 00:00:00,0.0,4.579986572265625,0.0,0.00900544003536962,False,2026-04-14,False,False,4.58,20.9763,4.58,0.0089,,1.0
MCD,_NaiveModel,304.510009765625,303.2200012207031,2026-04-14 00:00:00,0.0,-1.290008544921875,0.0,-0.0042363420037153056,False,2026-04-14,False,False,1.29,1.6641,1.29,0.0043,,1.0
META,_NaiveModel,634.530029296875,662.489990234375,2026-04-14 00:00:00,0.0,27.9599609375,0.0,0.0440640468481571,False,2026-04-14,False,False,27.96,781.7594,27.96,0.0422,,1.0
MRK,_NaiveModel,120.1500015258789,119.95999908447266,2026-04-14 00:00:00,0.0,-0.19000244140625,0.0,-0.0015813769371057869,False,2026-04-14,False,False,0.19,0.0361,0.19,0.0016,,1.0
MSFT,_NaiveModel,384.3699951171875,393.1099853515625,2026-04-14 00:00:00,0.0,8.739990234375,0.0,0.022738482049594777,False,2026-04-14,False,False,8.74,76.3874,8.74,0.0222,,1.0
