ticker,model,pred,real,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,MAE,MSE,RMSE,MAPE,R2,EVS
BIMBOA.MX,arima,60.27642069086527,61.0,0.13642130121683493,0.8600006103515625,0.002268395453963313,0.014299977038237044,True,2025-09-04,0.7236,0.5236,0.7236,0.0119,,1.0
BIMBOA.MX,lgbm,59.44868985078133,61.0,-0.6913095388671096,0.8600006103515625,-0.01149500408851186,0.014299977038237044,False,2025-09-04,1.5513,2.4066,1.5513,0.0254,,1.0
BIMBOA.MX,xgb,59.70723676681519,61.0,-0.43276262283324485,0.8600006103515625,-0.007195919973815861,0.014299977038237044,False,2025-09-04,1.2928,1.6712,1.2928,0.0212,,1.0
BIMBOA.MX,Top3Ensamble,59.81078243615392,61.0,-0.32921695349451596,0.8600006103515625,-0.005474176202788293,0.014299977038237044,False,2025-09-04,1.1892,1.4142,1.1892,0.0195,,1.0
CEMEXCPO.MX,linreg,15.91629490820906,17.31999969482422,-1.2537051680848847,0.14999961853027344,-0.07301719059488149,0.008736145478378476,False,2025-09-04,1.4037,1.9704,1.4037,0.081,,1.0
CEMEXCPO.MX,lgbm,17.098059981880606,17.31999969482422,-0.07194009441333904,0.14999961853027344,-0.004189871525549052,0.008736145478378476,False,2025-09-04,0.2219,0.0493,0.2219,0.0128,,1.0
CEMEXCPO.MX,arima,17.145098944786913,17.31999969482422,-0.02490113150703266,0.14999961853027344,-0.0014502697377044764,0.008736145478378476,False,2025-09-04,0.1749,0.0306,0.1749,0.0101,,1.0
CEMEXCPO.MX,Top3Ensamble,16.71981794495886,17.31999969482422,-0.45018213133508667,0.14999961853027344,-0.02621911061937841,0.008736145478378476,False,2025-09-04,0.6002,0.3602,0.6002,0.0347,,1.0
EEM,rf,49.82224467507466,49.84999847412109,-0.1877536464585461,-0.15999984741211648,-0.003754322190762872,-0.0031993571842057846,True,2025-09-04,0.0278,0.0008,0.0278,0.0006,,1.0
EEM,lgbm,49.52551799650843,49.84999847412109,-0.48448032502477645,-0.15999984741211648,-0.009687669291845785,-0.0031993571842057846,True,2025-09-04,0.3245,0.1053,0.3245,0.0065,,1.0
EEM,arima,50.02228701609064,49.84999847412109,0.012288694557433644,-0.15999984741211648,0.00024572475444660036,-0.0031993571842057846,False,2025-09-04,0.1723,0.0297,0.1723,0.0035,,1.0
