ticker,model,pred,real,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,MAE,MSE,RMSE,MAPE,R2,EVS
BIMBOA.MX,lgbm,57.52227027273242,58.560001373291016,0.38227088308398294,1.4200019836425781,0.006690075029178871,0.02485127754306255,True,2025-11-24,1.0377,1.0769,1.0377,0.0177,,1.0
BIMBOA.MX,xgb,57.33163858950138,58.560001373291016,0.19163919985294342,1.4200019836425781,0.003353853725935829,0.02485127754306255,True,2025-11-24,1.2284,1.5089,1.2284,0.021,,1.0
BIMBOA.MX,arima,57.10040115005418,58.560001373291016,-0.03959823959425535,1.4200019836425781,-0.0006930038504940729,0.02485127754306255,False,2025-11-24,1.4596,2.1304,1.4596,0.0249,,1.0
BIMBOA.MX,Top3Ensamble,57.31810333742933,58.560001373291016,0.17810394778089034,1.4200019836425781,0.0031169749682068756,0.02485127754306255,True,2025-11-24,1.2419,1.5423,1.2419,0.0212,,1.0
CEMEXCPO.MX,arima,18.55723739440815,18.600000381469727,0.02723670776264342,0.06999969482421875,0.0014698708447578633,0.003777641242866614,True,2025-11-24,0.0428,0.0018,0.0428,0.0023,,1.0
CEMEXCPO.MX,rf,18.514808981321423,18.600000381469727,-0.015191705324085092,0.06999969482421875,-0.0008198437539742613,0.003777641242866614,False,2025-11-24,0.0852,0.0073,0.0852,0.0046,,1.0
CEMEXCPO.MX,Top3Ensamble,18.53602318786479,18.600000381469727,0.00602250121928094,0.06999969482421875,0.0003250135453918969,0.003777641242866614,True,2025-11-24,0.064,0.0041,0.064,0.0034,,1.0
EEM,arima,53.126739713402216,53.65999984741211,0.02674123928112948,0.5600013732910227,0.0005036015075247533,0.010546165525107237,True,2025-11-24,0.5333,0.2844,0.5333,0.0099,,1.0
EEM,rf,53.8655042227703,53.65999984741211,0.7655057486492112,0.5600013732910227,0.01441630453195379,0.010546165525107237,True,2025-11-24,0.2055,0.0422,0.2055,0.0038,,1.0
EEM,Top3Ensamble,53.49612196808626,53.65999984741211,0.3961234939651703,0.5600013732910227,0.007459953019739272,0.010546165525107237,True,2025-11-24,0.1639,0.0269,0.1639,0.0031,,1.0
GFNORTEO.MX,rf,173.12992987615556,172.39999389648438,0.04992804510087012,-0.6800079345703125,0.0002884680180995459,-0.003928864845021644,False,2025-11-24,0.7299,0.5328,0.7299,0.0042,,1.0
GFNORTEO.MX,xgb,172.9209475070238,172.39999389648438,-0.15905432403087616,-0.6800079345703125,-0.0009189641919817569,-0.003928864845021644,True,2025-11-24,0.521,0.2714,0.521,0.003,,1.0
GFNORTEO.MX,Top3Ensamble,173.02543869158967,172.39999389648438,-0.05456313946501723,-0.6800079345703125,-0.00031524808694118755,-0.003928864845021644,True,2025-11-24,0.6254,0.3912,0.6254,0.0036,,1.0
GLD,rf,372.3380093063032,380.2000122070313,-1.9319797073686686,5.930023193359432,-0.00516199472060287,0.015844239098590434,False,2025-11-24,7.862,61.8111,7.862,0.0207,,1.0
GLD,xgb,371.1615581512451,380.2000122070313,-3.108430862426758,5.930023193359432,-0.00830531689334356,0.015844239098590434,False,2025-11-24,9.0385,81.6937,9.0385,0.0238,,1.0
GLD,arima,374.4164577254497,380.2000122070313,0.14646871177779985,5.930023193359432,0.0003913450612585703,0.015844239098590434,True,2025-11-24,5.7836,33.4495,5.7836,0.0152,,1.0
GLD,Top3Ensamble,372.6386750609993,380.2000122070313,-1.631313952672599,5.930023193359432,-0.0043586555175627725,0.015844239098590434,False,2025-11-24,7.5613,57.1738,7.5613,0.0199,,1.0
IEF,rf,97.1994771695569,97.33999633789062,0.009474728150664191,0.1499938964843892,9.748665410700346e-05,0.0015433058207279839,True,2025-11-24,0.1405,0.0197,0.1405,0.0014,,1.0
IEF,lgbm,97.29739899678226,97.33999633789062,0.10739655537602744,0.1499938964843892,0.0011050164901557082,0.0015433058207279839,True,2025-11-24,0.0426,0.0018,0.0426,0.0004,,1.0
IEF,arima,97.21320541825574,97.33999633789062,0.023202976849503898,0.1499938964843892,0.00023873830915368557,0.0015433058207279839,True,2025-11-24,0.1268,0.0161,0.1268,0.0013,,1.0
IEF,Top3Ensamble,97.23669386153163,97.33999633789062,0.04669142012539851,0.1499938964843892,0.00048041381780546577,0.0015433058207279839,True,2025-11-24,0.1033,0.0107,0.1033,0.0011,,1.0
