ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,333.260009765625,333.739990234375,2026-07-17 00:00:00,0.0,0.47998046875,0.0,0.001440258220863525,False,2026-07-17,False,False,0.48,0.2304,0.48,0.0014,,1.0
AMD,_NaiveModel,500.9400024414063,495.760009765625,2026-07-17 00:00:00,0.0,-5.179992675781307,0.0,-0.010340545076328173,False,2026-07-17,False,False,5.18,26.8323,5.18,0.0104,,1.0
AMZN,_NaiveModel,249.88999938964844,247.22999572753903,2026-07-17 00:00:00,0.0,-2.6600036621094034,0.0,-0.010644698341695994,False,2026-07-17,False,False,2.66,7.0756,2.66,0.0108,,1.0
ASML,_NaiveModel,1784.8699951171875,1747.5799560546875,2026-07-17 00:00:00,0.0,-37.2900390625,0.0,-0.02089229981147825,False,2026-07-17,False,False,37.29,1390.547,37.29,0.0213,,1.0
AVGO,_NaiveModel,374.4500122070313,370.8299865722656,2026-07-17 00:00:00,0.0,-3.620025634765682,0.0,-0.0096675804960695,False,2026-07-17,False,False,3.62,13.1046,3.62,0.0098,,1.0
BRK-B,_NaiveModel,493.1199951171875,490.9100036621094,2026-07-17 00:00:00,0.0,-2.209991455078125,0.0,-0.004481650464311291,False,2026-07-17,False,False,2.21,4.8841,2.21,0.0045,,1.0
CAT,_NaiveModel,877.1699829101562,880.280029296875,2026-07-17 00:00:00,0.0,3.11004638671875,0.0,0.003545545843236288,False,2026-07-17,False,False,3.11,9.6724,3.11,0.0035,,1.0
COST,_NaiveModel,945.5700073242188,940.8699951171876,2026-07-17 00:00:00,0.0,-4.700012207031136,0.0,-0.004970559737116945,False,2026-07-17,False,False,4.7,22.0901,4.7,0.005,,1.0
CRM,_NaiveModel,172.67999267578125,170.77000427246094,2026-07-17 00:00:00,0.0,-1.9099884033203125,0.0,-0.011060855248624253,False,2026-07-17,False,False,1.91,3.6481,1.91,0.0112,,1.0
GOOGL,_NaiveModel,354.4599914550781,346.7699890136719,2026-07-17 00:00:00,0.0,-7.69000244140625,0.0,-0.021694980045105682,False,2026-07-17,False,False,7.69,59.1361,7.69,0.0222,,1.0
JNJ,_NaiveModel,249.97000122070312,253.0399932861328,2026-07-17 00:00:00,0.0,3.0699920654296875,0.0,0.012281441974787746,False,2026-07-17,False,False,3.07,9.4249,3.07,0.0121,,1.0
JPM,_NaiveModel,343.1499938964844,341.1000061035156,2026-07-17 00:00:00,0.0,-2.04998779296875,0.0,-0.005974028353289597,False,2026-07-17,False,False,2.05,4.2024,2.05,0.006,,1.0
LLY,_NaiveModel,1169.1700439453125,1179.1099853515625,2026-07-17 00:00:00,0.0,9.93994140625,0.0,0.008501707221909405,False,2026-07-17,False,False,9.9399,98.8024,9.9399,0.0084,,1.0
LMT,_NaiveModel,513.52001953125,508.7699890136719,2026-07-17 00:00:00,0.0,-4.750030517578125,0.0,-0.009249942235775025,False,2026-07-17,False,False,4.75,22.5628,4.75,0.0093,,1.0
MA,_NaiveModel,551.5399780273438,543.5999755859375,2026-07-17 00:00:00,0.0,-7.94000244140625,0.0,-0.014396059683297532,False,2026-07-17,False,False,7.94,63.0436,7.94,0.0146,,1.0
MCD,_NaiveModel,273.4599914550781,267.7099914550781,2026-07-17 00:00:00,0.0,-5.75,0.0,-0.02102684187695722,False,2026-07-17,False,False,5.75,33.0625,5.75,0.0215,,1.0
META,_NaiveModel,664.5399780273438,646.010009765625,2026-07-17 00:00:00,0.0,-18.52996826171875,0.0,-0.027883902962052193,False,2026-07-17,False,False,18.53,343.3597,18.53,0.0287,,1.0
MRK,_NaiveModel,127.62999725341795,127.5,2026-07-17 00:00:00,0.0,-0.12999725341795454,0.0,-0.0010185478039291674,False,2026-07-17,False,False,0.13,0.0169,0.13,0.001,,1.0
MSFT,_NaiveModel,401.1000061035156,393.8200073242188,2026-07-17 00:00:00,0.0,-7.279998779296818,0.0,-0.018150083940457484,False,2026-07-17,False,False,7.28,52.9984,7.28,0.0185,,1.0
NEE,_NaiveModel,89.3499984741211,88.80000305175781,2026-07-17 00:00:00,0.0,-0.5499954223632812,0.0,-0.006155516863523835,False,2026-07-17,False,False,0.55,0.3025,0.55,0.0062,,1.0
NVDA,_NaiveModel,207.3999938964844,202.80999755859372,2026-07-17 00:00:00,0.0,-4.589996337890682,0.0,-0.022131130535045236,False,2026-07-17,False,False,4.59,21.0681,4.59,0.0226,,1.0
ORCL,_NaiveModel,124.20999908447266,126.41000366210938,2026-07-17 00:00:00,0.0,2.2000045776367188,0.0,0.017711976441933158,False,2026-07-17,False,False,2.2,4.84,2.2,0.0174,,1.0
PG,_NaiveModel,151.5,149.97999572753906,2026-07-17 00:00:00,0.0,-1.5200042724609375,0.0,-0.010033031501392327,False,2026-07-17,False,False,1.52,2.3104,1.52,0.0101,,1.0
