ticker,model,event_type,rows,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,no_event_day,1,14.25,203.0625,14.25,0.0462,,1.0
AMD,_NaiveModel,no_event_day,1,23.06,531.7635,23.06,0.0445,,1.0
AMZN,_NaiveModel,no_event_day,1,0.97,0.9409,0.97,0.004,,1.0
ASML,_NaiveModel,no_event_day,1,73.7201,5434.6521,73.7201,0.0417,,1.0
AVGO,_NaiveModel,no_event_day,1,8.89,79.0318,8.89,0.0247,,1.0
BRK-B,_NaiveModel,no_event_day,1,8.04,64.6417,8.04,0.0158,,1.0
CAT,_NaiveModel,no_event_day,1,27.8799,777.2913,27.8799,0.0289,,1.0
COST,_NaiveModel,no_event_day,1,27.0,729.0,27.0,0.0284,,1.0
CRM,_NaiveModel,no_event_day,1,2.88,8.2944,2.88,0.0173,,1.0
GOOGL,_NaiveModel,no_event_day,1,1.3,1.69,1.3,0.0036,,1.0
JNJ,_NaiveModel,no_event_day,1,9.06,82.0838,9.06,0.0344,,1.0
JPM,_NaiveModel,no_event_day,1,0.4,0.16,0.4,0.0012,,1.0
LLY,_NaiveModel,no_event_day,1,22.17,491.5108,22.17,0.0183,,1.0
LMT,_NaiveModel,no_event_day,1,24.09,580.3265,24.09,0.0441,,1.0
MA,_NaiveModel,no_event_day,1,16.95,287.3029,16.95,0.0314,,1.0
MCD,_NaiveModel,no_event_day,1,11.2,125.4403,11.2,0.0399,,1.0
META,_NaiveModel,no_event_day,1,30.0099,900.597,30.0099,0.0515,,1.0
MRK,_NaiveModel,no_event_day,1,4.19,17.5561,4.19,0.0323,,1.0
MSFT,_NaiveModel,no_event_day,1,6.21,38.564,6.21,0.0159,,1.0
NEE,_NaiveModel,no_event_day,1,1.97,3.8809,1.97,0.0223,,1.0
NVDA,_NaiveModel,no_event_day,1,2.75,7.5625,2.75,0.0141,,1.0
ORCL,_NaiveModel,no_event_day,1,2.23,4.9729,2.23,0.0159,,1.0
PG,_NaiveModel,no_event_day,1,3.98,15.8405,3.98,0.0263,,1.0
PLTR,_NaiveModel,no_event_day,1,3.57,12.7449,3.57,0.0276,,1.0
TSLA,_NaiveModel,no_event_day,1,31.85,1014.4209,31.85,0.081,,1.0
TSM,_NaiveModel,no_event_day,1,10.07,101.405,10.07,0.0232,,1.0
UNH,_NaiveModel,no_event_day,1,1.18,1.3925,1.18,0.0028,,1.0
V,_NaiveModel,no_event_day,1,11.05,122.1029,11.05,0.0305,,1.0
WMT,_NaiveModel,no_event_day,1,3.02,9.1204,3.02,0.027,,1.0
XOM,_NaiveModel,no_event_day,1,0.81,0.6561,0.81,0.0059,,1.0
