ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,287.44000244140625,293.32000732421875,2026-05-08 00:00:00,0.0,5.8800048828125,0.0,0.020456459897265414,False,2026-05-08,False,False,5.88,34.5745,5.88,0.02,,1.0
AMD,_NaiveModel,408.4599914550781,455.1900024414063,2026-05-08 00:00:00,0.0,46.73001098632818,0.0,0.11440535661732609,False,2026-05-08,False,False,46.73,2183.6939,46.73,0.1027,,1.0
AMZN,_NaiveModel,271.1700134277344,272.67999267578125,2026-05-08 00:00:00,0.0,1.509979248046875,0.0,0.005568385784843714,False,2026-05-08,False,False,1.51,2.28,1.51,0.0055,,1.0
ASML,_NaiveModel,1516.5999755859375,1592.02001953125,2026-05-08 00:00:00,0.0,75.4200439453125,0.0,0.049729688223273255,False,2026-05-08,False,False,75.42,5688.183,75.42,0.0474,,1.0
AVGO,_NaiveModel,412.55999755859375,430.0,2026-05-08 00:00:00,0.0,17.44000244140625,0.0,0.04227264529913455,False,2026-05-08,False,False,17.44,304.1537,17.44,0.0406,,1.0
BRK-B,_NaiveModel,475.0799865722656,475.9400024414063,2026-05-08 00:00:00,0.0,0.8600158691406818,0.0,0.0018102548906464252,False,2026-05-08,False,False,0.86,0.7396,0.86,0.0018,,1.0
CAT,_NaiveModel,895.6900024414062,897.4500122070312,2026-05-08 00:00:00,0.0,1.760009765625,0.0,0.001964976454831129,False,2026-05-08,False,False,1.76,3.0976,1.76,0.002,,1.0
COST,_NaiveModel,1012.0599975585938,1008.7899780273438,2026-05-08 00:00:00,0.0,-3.27001953125,0.0,-0.0032310530394821582,False,2026-05-08,False,False,3.27,10.693,3.27,0.0032,,1.0
CRM,_NaiveModel,186.33999633789065,181.82000732421875,2026-05-08 00:00:00,0.0,-4.519989013671903,0.0,-0.024256676518742647,False,2026-05-08,False,False,4.52,20.4303,4.52,0.0249,,1.0
GOOGL,_NaiveModel,397.989990234375,400.7999877929688,2026-05-08 00:00:00,0.0,2.809997558593807,0.0,0.007060472945410031,False,2026-05-08,False,False,2.81,7.8961,2.81,0.007,,1.0
JNJ,_NaiveModel,222.509994506836,221.32000732421875,2026-05-08 00:00:00,2.842170943040401e-14,-1.189987182617216,1.2773228228869886e-16,-0.0053480167722563,False,2026-05-08,False,False,1.19,1.4161,1.19,0.0054,,1.0
JPM,_NaiveModel,306.2699890136719,302.1000061035156,2026-05-08 00:00:00,0.0,-4.16998291015625,0.0,-0.013615382047668085,False,2026-05-08,False,False,4.17,17.3888,4.17,0.0138,,1.0
LLY,_NaiveModel,974.9600219726562,948.4500122070312,2026-05-08 00:00:00,0.0,-26.510009765625,0.0,-0.027190868515805156,False,2026-05-08,False,False,26.51,702.7806,26.51,0.028,,1.0
LMT,_NaiveModel,512.4099731445312,506.510009765625,2026-05-08 00:00:00,0.0,-5.89996337890625,0.0,-0.011514146265927764,False,2026-05-08,False,False,5.9,34.8096,5.9,0.0116,,1.0
MA,_NaiveModel,500.9400024414063,495.4800109863281,2026-05-08 00:00:00,0.0,-5.459991455078182,0.0,-0.010899491812329009,False,2026-05-08,False,False,5.46,29.8115,5.46,0.011,,1.0
MCD,_NaiveModel,283.70001220703125,275.75,2026-05-08 00:00:00,0.0,-7.95001220703125,0.0,-0.028022600863441965,False,2026-05-08,False,False,7.95,63.2027,7.95,0.0288,,1.0
META,_NaiveModel,616.8099975585938,609.6300048828125,2026-05-08 00:00:00,0.0,-7.17999267578125,0.0,-0.011640525776496007,False,2026-05-08,False,False,7.18,51.5523,7.18,0.0118,,1.0
MRK,_NaiveModel,112.3000030517578,111.37999725341795,2026-05-08 00:00:00,0.0,-0.9200057983398438,0.0,-0.008192393351190057,False,2026-05-08,False,False,0.92,0.8464,0.92,0.0083,,1.0
MSFT,_NaiveModel,420.7699890136719,415.1199951171875,2026-05-08 00:00:00,0.0,-5.649993896484375,0.0,-0.013427749231185764,False,2026-05-08,False,False,5.65,31.9224,5.65,0.0136,,1.0
NEE,_NaiveModel,93.31999969482422,93.0999984741211,2026-05-08 00:00:00,0.0,-0.220001220703125,0.0,-0.0023574927284887985,False,2026-05-08,False,False,0.22,0.0484,0.22,0.0024,,1.0
NVDA,_NaiveModel,211.5,215.1999969482422,2026-05-08 00:00:00,0.0,3.6999969482421875,0.0,0.017494075405400412,False,2026-05-08,False,False,3.7,13.69,3.7,0.0172,,1.0
ORCL,_NaiveModel,194.58999633789065,195.9499969482422,2026-05-08 00:00:00,0.0,1.360000610351534,0.0,0.006989057176351435,False,2026-05-08,False,False,1.36,1.8496,1.36,0.0069,,1.0
PG,_NaiveModel,146.05999755859375,146.4199981689453,2026-05-08 00:00:00,0.0,0.3600006103515625,0.0,0.0024647447375667924,False,2026-05-08,False,False,0.36,0.1296,0.36,0.0025,,1.0
PLTR,_NaiveModel,137.0500030517578,137.8000030517578,2026-05-08 00:00:00,0.0,0.75,0.0,0.005472455186423876,False,2026-05-08,False,False,0.75,0.5625,0.75,0.0054,,1.0
TSLA,_NaiveModel,411.7900085449219,428.3500061035156,2026-05-08 00:00:00,0.0,16.55999755859375,0.0,0.04021466576401218,False,2026-05-08,False,False,16.56,274.2335,16.56,0.0387,,1.0
TSM,_NaiveModel,414.1499938964844,411.6799926757813,2026-05-08 00:00:00,0.0,-2.470001220703068,0.0,-0.005964025732475172,False,2026-05-08,False,False,2.47,6.1009,2.47,0.006,,1.0
UNH,_NaiveModel,369.739990234375,379.9800109863281,2026-05-08 00:00:00,0.0,10.240020751953125,0.0,0.027695193980672914,False,2026-05-08,False,False,10.24,104.858,10.24,0.0269,,1.0
V,_NaiveModel,321.2799987792969,318.7900085449219,2026-05-08 00:00:00,0.0,-2.489990234375,0.0,-0.007750218637436865,False,2026-05-08,False,False,2.49,6.2001,2.49,0.0078,,1.0
WMT,_NaiveModel,130.1999969482422,130.42999267578125,2026-05-08 00:00:00,0.0,0.2299957275390625,0.0,0.0017664802836400346,False,2026-05-08,False,False,0.23,0.0529,0.23,0.0018,,1.0
XOM,_NaiveModel,146.5800018310547,144.57000732421875,2026-05-08 00:00:00,0.0,-2.0099945068359375,0.0,-0.013712610736303707,False,2026-05-08,False,False,2.01,4.0401,2.01,0.0139,,1.0
