ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,297.010009765625,294.29998779296875,2026-06-23 00:00:00,0.0,-2.71002197265625,0.0,-0.009124345589546858,False,2026-06-23,False,False,2.71,7.3442,2.71,0.0092,,1.0
AMD,_NaiveModel,551.6300048828125,519.8499755859375,2026-06-23 00:00:00,0.0,-31.780029296875,0.0,-0.05761113249020293,False,2026-06-23,False,False,31.78,1009.9703,31.78,0.0611,,1.0
AMZN,_NaiveModel,232.7899932861328,234.1100006103516,2026-06-23 00:00:00,0.0,1.3200073242187784,0.0,0.0056703782906866495,False,2026-06-23,False,False,1.32,1.7424,1.32,0.0056,,1.0
ASML,_NaiveModel,1929.25,1778.4599609375,2026-06-23 00:00:00,0.0,-150.7900390625,0.0,-0.07815992694700014,False,2026-06-23,False,False,150.79,22737.6359,150.79,0.0848,,1.0
AVGO,_NaiveModel,392.1300048828125,380.1499938964844,2026-06-23 00:00:00,0.0,-11.980010986328125,0.0,-0.03055112038648594,False,2026-06-23,False,False,11.98,143.5207,11.98,0.0315,,1.0
BRK-B,_NaiveModel,488.6900024414063,492.80999755859375,2026-06-23 00:00:00,0.0,4.119995117187443,0.0,0.00843069245657717,False,2026-06-23,False,False,4.12,16.9744,4.12,0.0084,,1.0
CAT,_NaiveModel,1022.280029296875,984.239990234375,2026-06-23 00:00:00,0.0,-38.0400390625,0.0,-0.03721097739595282,False,2026-06-23,False,False,38.04,1447.0446,38.04,0.0386,,1.0
COST,_NaiveModel,951.3499755859376,957.6799926757812,2026-06-23 00:00:00,0.0,6.330017089843636,0.0,0.006653720767633353,False,2026-06-23,False,False,6.33,40.0691,6.33,0.0066,,1.0
CRM,_NaiveModel,150.1199951171875,153.4199981689453,2026-06-23 00:00:00,0.0,3.3000030517578125,0.0,0.021982435112536114,False,2026-06-23,False,False,3.3,10.89,3.3,0.0215,,1.0
GOOGL,_NaiveModel,349.67999267578125,346.1300048828125,2026-06-23 00:00:00,0.0,-3.54998779296875,0.0,-0.010152104402096155,False,2026-06-23,False,False,3.55,12.6024,3.55,0.0103,,1.0
JNJ,_NaiveModel,231.2899932861328,239.0800018310547,2026-06-23 00:00:00,0.0,7.790008544921875,0.0,0.033680698564787115,False,2026-06-23,False,False,7.79,60.6842,7.79,0.0326,,1.0
JPM,_NaiveModel,331.4800109863281,334.1400146484375,2026-06-23 00:00:00,0.0,2.660003662109375,0.0,0.008024627651587374,False,2026-06-23,False,False,2.66,7.0756,2.66,0.008,,1.0
LLY,_NaiveModel,1102.0799560546875,1107.0799560546875,2026-06-23 00:00:00,0.0,5.0,0.0,0.004536875906807518,False,2026-06-23,False,False,5.0,25.0,5.0,0.0045,,1.0
LMT,_NaiveModel,493.6000061035156,503.6700134277344,2026-06-23 00:00:00,0.0,10.07000732421875,0.0,0.020401149107982207,False,2026-06-23,False,False,10.07,101.405,10.07,0.02,,1.0
MA,_NaiveModel,484.0899963378906,488.0700073242188,2026-06-23 00:00:00,0.0,3.980010986328182,0.0,0.008221634440779,False,2026-06-23,False,False,3.98,15.8405,3.98,0.0082,,1.0
MCD,_NaiveModel,270.1000061035156,271.6600036621094,2026-06-23 00:00:00,0.0,1.55999755859375,0.0,0.005775629482940041,False,2026-06-23,False,False,1.56,2.4336,1.56,0.0057,,1.0
META,_NaiveModel,563.8499755859375,562.2000122070312,2026-06-23 00:00:00,0.0,-1.64996337890625,0.0,-0.0029262453672923424,False,2026-06-23,False,False,1.65,2.7224,1.65,0.0029,,1.0
MRK,_NaiveModel,115.4800033569336,119.5999984741211,2026-06-23 00:00:00,0.0,4.1199951171875,0.0,0.03567713021667599,False,2026-06-23,False,False,4.12,16.9744,4.12,0.0344,,1.0
MSFT,_NaiveModel,367.3399963378906,373.9400024414063,2026-06-23 00:00:00,0.0,6.600006103515682,0.0,0.01796702283800535,False,2026-06-23,False,False,6.6,43.5601,6.6,0.0176,,1.0
NEE,_NaiveModel,86.08000183105469,86.43000030517578,2026-06-23 00:00:00,0.0,0.34999847412109375,0.0,0.004065967317333704,False,2026-06-23,False,False,0.35,0.1225,0.35,0.004,,1.0
NVDA,_NaiveModel,208.6499938964844,200.0399932861328,2026-06-23 00:00:00,0.0,-8.610000610351591,0.0,-0.041265280911645705,False,2026-06-23,False,False,8.61,74.1321,8.61,0.043,,1.0
ORCL,_NaiveModel,175.07000732421875,165.16000366210938,2026-06-23 00:00:00,0.0,-9.910003662109375,0.0,-0.05660594760675748,False,2026-06-23,False,False,9.91,98.2082,9.91,0.06,,1.0
