ticker,model,pred,real,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,MAE,MSE,RMSE,MAPE,R2,EVS
BIMBOA.MX,lgbm,63.86483440558796,65.91000366210938,0.1348348633516352,2.180004119873047,0.0021157204506533052,0.03420687487104521,True,2025-11-04,2.0452,4.1827,2.0452,0.031,,1.0
BIMBOA.MX,xgb,63.74987933039665,65.91000366210938,0.019879788160324097,2.180004119873047,0.000311937679320851,0.03420687487104521,True,2025-11-04,2.1601,4.6661,2.1601,0.0328,,1.0
BIMBOA.MX,arima,63.96040176040575,65.91000366210938,0.23040221816942363,2.180004119873047,0.003615286675417708,0.03420687487104521,True,2025-11-04,1.9496,3.8009,1.9496,0.0296,,1.0
BIMBOA.MX,Top3Ensamble,63.858371832130125,65.91000366210938,0.12837228989379668,2.180004119873047,0.002014314935130659,0.03420687487104521,True,2025-11-04,2.0516,4.2092,2.0516,0.0311,,1.0
CEMEXCPO.MX,arima,18.797237165526315,18.799999237060547,0.0072362499989715445,0.009998321533203125,0.0003851117427563179,0.000532108624057644,True,2025-11-04,0.0028,0.0,0.0028,0.0001,,1.0
CEMEXCPO.MX,rf,18.61185982511147,18.799999237060547,-0.178141090415874,0.009998321533203125,-0.009480632343592116,0.000532108624057644,False,2025-11-04,0.1881,0.0354,0.1881,0.01,,1.0
CEMEXCPO.MX,Top3Ensamble,18.704548495318893,18.799999237060547,-0.08545242020845123,0.009998321533203125,-0.004547760300417899,0.000532108624057644,False,2025-11-04,0.0955,0.0091,0.0955,0.0051,,1.0
EEM,arima,55.67674276516004,54.630001068115234,0.026741239281136586,-1.0200004577636719,0.00048052540068127607,-0.018328848693550195,False,2025-11-04,1.0467,1.0957,1.0467,0.0192,,1.0
EEM,rf,55.69993539351736,54.630001068115234,0.04993386763845109,-1.0200004577636719,0.0008972842096909981,-0.018328848693550195,False,2025-11-04,1.0699,1.1448,1.0699,0.0196,,1.0
EEM,Top3Ensamble,55.688339079338704,54.630001068115234,0.03833755345979739,-1.0200004577636719,0.0006889048051862009,-0.018328848693550195,False,2025-11-04,1.0583,1.1201,1.0583,0.0194,,1.0
GFNORTEO.MX,rf,174.06496263551867,177.57000732421875,0.04495836305773082,3.5500030517578125,0.00025835169494272666,0.020399971064243953,True,2025-11-04,3.505,12.2853,3.505,0.0197,,1.0
GFNORTEO.MX,xgb,173.9976123273373,177.57000732421875,-0.022391945123644064,3.5500030517578125,-0.0001286745464537817,0.020399971064243953,False,2025-11-04,3.5724,12.762,3.5724,0.0201,,1.0
GFNORTEO.MX,Top3Ensamble,174.03128748142797,177.57000732421875,0.011283208967029168,3.5500030517578125,6.483857424439083e-05,0.020399971064243953,True,2025-11-04,3.5387,12.5225,3.5387,0.0199,,1.0
GLD,rf,367.8613522790786,362.3200073242188,-0.9186465002183013,-6.459991455078068,-0.002491042093549336,-0.017517195825319604,True,2025-11-04,5.5413,30.7065,5.5413,0.0153,,1.0
GLD,xgb,369.1212385892868,362.3200073242188,0.3412398099899292,-6.459991455078068,0.0009253208176134043,-0.017517195825319604,False,2025-11-04,6.8012,46.2567,6.8012,0.0188,,1.0
GLD,arima,368.9264674910747,362.3200073242188,0.14646871177779985,-6.459991455078068,0.00039717097527693394,-0.017517195825319604,False,2025-11-04,6.6065,43.6453,6.6065,0.0182,,1.0
GLD,Top3Ensamble,368.63635278648,362.3200073242188,-0.14364599281685742,-6.459991455078068,-0.0003895167668863326,-0.017517195825319604,True,2025-11-04,6.3163,39.8962,6.3163,0.0174,,1.0
IEF,rf,96.5166724354404,96.62000274658205,0.016672435440398203,0.12000274658204546,0.00017277135171397102,0.0012435517780522846,True,2025-11-04,0.1033,0.0107,0.1033,0.0011,,1.0
IEF,lgbm,96.3230584683208,96.62000274658205,-0.1769415316792049,0.12000274658204546,-0.0018335910018570456,0.0012435517780522846,False,2025-11-04,0.2969,0.0882,0.2969,0.0031,,1.0
IEF,arima,96.5232029768495,96.62000274658205,0.023202976849503898,0.12000274658204546,0.00024044535595340826,0.0012435517780522846,True,2025-11-04,0.0968,0.0094,0.0968,0.001,,1.0
IEF,Top3Ensamble,96.45431129353692,96.62000274658205,-0.045688706463081985,0.12000274658204546,-0.00047345809806302575,0.0012435517780522846,False,2025-11-04,0.1657,0.0275,0.1657,0.0017,,1.0
QQQ,xgb,630.0724220275879,619.25,-2.0075950622558594,-12.83001708984375,-0.0031761723325774752,-0.020298090024921788,True,2025-11-04,10.8224,117.1248,10.8224,0.0175,,1.0
