ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,337.0,336.1300048828125,2026-09-18 00:00:00,0.0,-0.8699951171875,0.0,-0.0025815878848293766,False,2026-09-18,False,False,0.87,0.7569,0.87,0.0026,,1.0
AMD,_NaiveModel,545.0900268554688,559.8200073242188,2026-09-18 00:00:00,0.0,14.72998046875,0.0,0.02702302324943412,False,2026-09-18,False,False,14.73,216.9723,14.73,0.0263,,1.0
AMZN,_NaiveModel,251.19000244140625,253.7100067138672,2026-09-18 00:00:00,0.0,2.5200042724609375,0.0,0.010032263418002734,False,2026-09-18,False,False,2.52,6.3504,2.52,0.0099,,1.0
ASML,_NaiveModel,1629.6700439453125,1679.9200439453125,2026-09-18 00:00:00,0.0,50.25,0.0,0.03083446258749925,False,2026-09-18,False,False,50.25,2525.0625,50.25,0.0299,,1.0
AVGO,_NaiveModel,347.29998779296875,357.6099853515625,2026-09-18 00:00:00,0.0,10.30999755859375,0.0,0.02968614431607671,False,2026-09-18,False,False,10.31,106.296,10.31,0.0288,,1.0
BRK-B,_NaiveModel,509.2000122070313,509.7699890136719,2026-09-18 00:00:00,0.0,0.5699768066405682,0.0,0.0011193574096161375,False,2026-09-18,False,False,0.57,0.3249,0.57,0.0011,,1.0
CAT,_NaiveModel,798.5700073242188,808.989990234375,2026-09-18 00:00:00,0.0,10.41998291015625,0.0,0.013048302358700714,False,2026-09-18,False,False,10.42,108.576,10.42,0.0129,,1.0
COST,_NaiveModel,893.9299926757812,895.3099975585938,2026-09-18 00:00:00,0.0,1.3800048828125,0.0,0.0015437505107998013,False,2026-09-18,False,False,1.38,1.9044,1.38,0.0015,,1.0
CRM,_NaiveModel,242.8500061035156,237.9199981689453,2026-09-18 00:00:00,0.0,-4.930007934570284,0.0,-0.020300629238892635,False,2026-09-18,False,False,4.93,24.305,4.93,0.0207,,1.0
GOOGL,_NaiveModel,347.3299865722656,349.5400085449219,2026-09-18 00:00:00,0.0,2.21002197265625,0.0,0.006362888486728548,False,2026-09-18,False,False,2.21,4.8842,2.21,0.0063,,1.0
JNJ,_NaiveModel,270.2200012207031,269.989990234375,2026-09-18 00:00:00,0.0,-0.230010986328125,0.0,-0.0008511989685776913,False,2026-09-18,False,False,0.23,0.0529,0.23,0.0009,,1.0
JPM,_NaiveModel,349.3099975585937,349.6700134277344,2026-09-18 00:00:00,0.0,0.36001586914068184,0.0,0.0010306486263116255,False,2026-09-18,False,False,0.36,0.1296,0.36,0.001,,1.0
LLY,_NaiveModel,1152.43994140625,1152.9300537109375,2026-09-18 00:00:00,0.0,0.4901123046875,0.0,0.000425282296350686,False,2026-09-18,False,False,0.4901,0.2402,0.4901,0.0004,,1.0
LMT,_NaiveModel,538.0900268554688,533.3800048828125,2026-09-18 00:00:00,0.0,-4.71002197265625,0.0,-0.008753222950778392,False,2026-09-18,False,False,4.71,22.1843,4.71,0.0088,,1.0
MA,_NaiveModel,565.72998046875,565.239990234375,2026-09-18 00:00:00,0.0,-0.489990234375,0.0,-0.0008661203246980231,False,2026-09-18,False,False,0.49,0.2401,0.49,0.0009,,1.0
MCD,_NaiveModel,248.47999572753903,248.2400054931641,2026-09-18 00:00:00,0.0,-0.23999023437494316,0.0,-0.0009658332199832094,False,2026-09-18,False,False,0.24,0.0576,0.24,0.001,,1.0
META,_NaiveModel,682.3099975585938,665.75,2026-09-18 00:00:00,0.0,-16.55999755859375,0.0,-0.02427048939316128,False,2026-09-18,False,False,16.56,274.2335,16.56,0.0249,,1.0
MRK,_NaiveModel,147.14999389648438,146.8699951171875,2026-09-18 00:00:00,0.0,-0.279998779296875,0.0,-0.001902812034731349,False,2026-09-18,False,False,0.28,0.0784,0.28,0.0019,,1.0
MSFT,_NaiveModel,497.75,493.7799987792969,2026-09-18 00:00:00,0.0,-3.970001220703125,0.0,-0.007975893964245353,False,2026-09-18,False,False,3.97,15.7609,3.97,0.008,,1.0
NEE,_NaiveModel,81.27999877929688,80.47000122070312,2026-09-18 00:00:00,0.0,-0.80999755859375,0.0,-0.009965521293783133,False,2026-09-18,False,False,0.81,0.6561,0.81,0.0101,,1.0
NVDA,_NaiveModel,219.33999633789065,222.2700042724609,2026-09-18 00:00:00,0.0,2.9300079345702557,0.0,0.013358292985728938,False,2026-09-18,False,False,2.93,8.5849,2.93,0.0132,,1.0
ORCL,_NaiveModel,150.58999633789062,147.61000061035156,2026-09-18 00:00:00,0.0,-2.9799957275390625,0.0,-0.019788802709395197,False,2026-09-18,False,False,2.98,8.8804,2.98,0.0202,,1.0
PG,_NaiveModel,147.5500030517578,146.38999938964844,2026-09-18 00:00:00,0.0,-1.160003662109375,0.0,-0.007861766439289514,False,2026-09-18,False,False,1.16,1.3456,1.16,0.0079,,1.0
PLTR,_NaiveModel,176.24000549316406,177.63999938964844,2026-09-18 00:00:00,0.0,1.399993896484375,0.0,0.007943678239040214,False,2026-09-18,False,False,1.4,1.96,1.4,0.0079,,1.0
TSLA,_NaiveModel,366.2000122070313,364.2699890136719,2026-09-18 00:00:00,0.0,-1.9300231933594318,0.0,-0.0052704072338159635,False,2026-09-18,False,False,1.93,3.725,1.93,0.0053,,1.0
