ticker,model,session,rows,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,after_hours,1,1.22,1.4884,1.22,0.0042,,1.0
AMD,_NaiveModel,after_hours,1,0.11,0.0121,0.11,0.0002,,1.0
AMZN,_NaiveModel,after_hours,1,0.16,0.0256,0.16,0.0007,,1.0
ASML,_NaiveModel,after_hours,1,15.6899,246.1743,15.6899,0.0089,,1.0
AVGO,_NaiveModel,after_hours,1,1.92,3.6865,1.92,0.005,,1.0
BRK-B,_NaiveModel,after_hours,1,2.0,4.0,2.0,0.004,,1.0
CAT,_NaiveModel,after_hours,1,10.21,104.2445,10.21,0.0103,,1.0
COST,_NaiveModel,after_hours,1,3.41,11.6283,3.41,0.0035,,1.0
CRM,_NaiveModel,after_hours,1,0.66,0.4356,0.66,0.0043,,1.0
GOOGL,_NaiveModel,after_hours,1,0.84,0.7056,0.84,0.0024,,1.0
JNJ,_NaiveModel,after_hours,1,1.92,3.6864,1.92,0.008,,1.0
JPM,_NaiveModel,after_hours,1,0.69,0.4761,0.69,0.0021,,1.0
LLY,_NaiveModel,after_hours,1,10.1801,103.6335,10.1801,0.0091,,1.0
LMT,_NaiveModel,after_hours,1,12.03,144.7209,12.03,0.0245,,1.0
MA,_NaiveModel,after_hours,1,6.34,40.1956,6.34,0.0128,,1.0
MCD,_NaiveModel,after_hours,1,2.22,4.9284,2.22,0.0081,,1.0
META,_NaiveModel,after_hours,1,4.53,20.5212,4.53,0.0081,,1.0
MRK,_NaiveModel,after_hours,1,1.0,1.0,1.0,0.0083,,1.0
MSFT,_NaiveModel,after_hours,1,8.48,71.9106,8.48,0.0232,,1.0
NEE,_NaiveModel,after_hours,1,1.19,1.4161,1.19,0.0136,,1.0
NVDA,_NaiveModel,after_hours,1,1.04,1.0816,1.04,0.0052,,1.0
ORCL,_NaiveModel,after_hours,1,7.63,58.217,7.63,0.0484,,1.0
PG,_NaiveModel,after_hours,1,1.18,1.3924,1.18,0.0078,,1.0
PLTR,_NaiveModel,after_hours,1,3.2,10.24,3.2,0.0282,,1.0
TSLA,_NaiveModel,after_hours,1,6.08,36.9662,6.08,0.0162,,1.0
TSM,_NaiveModel,after_hours,1,4.44,19.7134,4.44,0.0101,,1.0
UNH,_NaiveModel,after_hours,1,3.45,11.9026,3.45,0.0085,,1.0
V,_NaiveModel,after_hours,1,3.75,14.0625,3.75,0.0113,,1.0
WMT,_NaiveModel,after_hours,1,0.42,0.1764,0.42,0.0035,,1.0
XOM,_NaiveModel,after_hours,1,2.83,8.0089,2.83,0.0207,,1.0
