ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,333.42999267578125,308.9100036621094,2026-07-31 00:00:00,0.0,-24.519989013671875,0.0,-0.07353864245054428,False,2026-07-31,False,False,24.52,601.2299,24.52,0.0794,,1.0
AMD,_NaiveModel,485.3900146484375,476.1499938964844,2026-07-31 00:00:00,0.0,-9.240020751953125,0.0,-0.01903628107934105,False,2026-07-31,False,False,9.24,85.378,9.24,0.0194,,1.0
AMZN,_NaiveModel,235.5,271.5799865722656,2026-07-31 00:00:00,0.0,36.079986572265625,0.0,0.15320588778032113,False,2026-07-31,False,False,36.08,1301.7654,36.08,0.1329,,1.0
ASML,_NaiveModel,1651.43994140625,1629.0,2026-07-31 00:00:00,0.0,-22.43994140625,0.0,-0.01358810626025051,False,2026-07-31,False,False,22.4399,503.551,22.4399,0.0138,,1.0
AVGO,_NaiveModel,387.8399963378906,389.2799987792969,2026-07-31 00:00:00,0.0,1.44000244140625,0.0,0.0037128776170668675,False,2026-07-31,False,False,1.44,2.0736,1.44,0.0037,,1.0
BRK-B,_NaiveModel,509.6799926757813,511.5400085449219,2026-07-31 00:00:00,0.0,1.8600158691405682,0.0,0.0036493797988334325,False,2026-07-31,False,False,1.86,3.4597,1.86,0.0036,,1.0
CAT,_NaiveModel,809.1400146484375,814.8099975585938,2026-07-31 00:00:00,0.0,5.66998291015625,0.0,0.007007418750165008,False,2026-07-31,False,False,5.67,32.1487,5.67,0.007,,1.0
COST,_NaiveModel,954.1699829101562,951.8900146484376,2026-07-31 00:00:00,0.0,-2.2799682617186363,0.0,-0.0023894780831030566,False,2026-07-31,False,False,2.28,5.1983,2.28,0.0024,,1.0
CRM,_NaiveModel,180.7100067138672,184.0200042724609,2026-07-31 00:00:00,0.0,3.3099975585937216,0.0,0.018316625729723476,False,2026-07-31,False,False,3.31,10.9561,3.31,0.018,,1.0
GOOGL,_NaiveModel,333.6600036621094,356.1300048828125,2026-07-31 00:00:00,0.0,22.470001220703125,0.0,0.0673440057965654,False,2026-07-31,False,False,22.47,504.901,22.47,0.0631,,1.0
JNJ,_NaiveModel,255.82000732421875,256.3500061035156,2026-07-31 00:00:00,0.0,0.529998779296875,0.0,0.0020717643816856365,False,2026-07-31,False,False,0.53,0.2809,0.53,0.0021,,1.0
JPM,_NaiveModel,350.8500061035156,351.7900085449219,2026-07-31 00:00:00,0.0,0.94000244140625,0.0,0.0026792145505304893,False,2026-07-31,False,False,0.94,0.8836,0.94,0.0027,,1.0
LLY,_NaiveModel,1154.969970703125,1148.8399658203125,2026-07-31 00:00:00,0.0,-6.1300048828125,0.0,-0.005307501526711264,False,2026-07-31,False,False,6.13,37.577,6.13,0.0053,,1.0
LMT,_NaiveModel,574.1099853515625,582.739990234375,2026-07-31 00:00:00,0.0,8.6300048828125,0.0,0.015031971404447569,False,2026-07-31,False,False,8.63,74.477,8.63,0.0148,,1.0
MA,_NaiveModel,577.3499755859375,573.0999755859375,2026-07-31 00:00:00,0.0,-4.25,0.0,-0.007361219675616658,False,2026-07-31,False,False,4.25,18.0625,4.25,0.0074,,1.0
MCD,_NaiveModel,268.44000244140625,270.6400146484375,2026-07-31 00:00:00,0.0,2.20001220703125,0.0,0.008195545324923984,False,2026-07-31,False,False,2.2,4.8401,2.2,0.0081,,1.0
META,_NaiveModel,539.030029296875,556.7100219726562,2026-07-31 00:00:00,0.0,17.67999267578125,0.0,0.03279964327561397,False,2026-07-31,False,False,17.68,312.5821,17.68,0.0318,,1.0
MRK,_NaiveModel,129.7899932861328,130.1999969482422,2026-07-31 00:00:00,0.0,0.410003662109375,0.0,0.003158977450638185,False,2026-07-31,False,False,0.41,0.1681,0.41,0.0031,,1.0
