ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,316.2200012207031,315.3399963378906,2026-09-09 00:00:00,0.0,-0.8800048828125,0.0,-0.0027828881140200485,False,2026-09-09,False,False,0.88,0.7744,0.88,0.0028,,1.0
AMD,_NaiveModel,505.739990234375,521.0999755859375,2026-09-09 00:00:00,0.0,15.3599853515625,0.0,0.030371308672751438,False,2026-09-09,False,False,15.36,235.9292,15.36,0.0295,,1.0
AMZN,_NaiveModel,256.9700012207031,252.3999938964844,2026-09-09 00:00:00,0.0,-4.570007324218722,0.0,-0.017784205559051587,False,2026-09-09,False,False,4.57,20.885,4.57,0.0181,,1.0
ASML,_NaiveModel,1764.8499755859375,1729.52001953125,2026-09-09 00:00:00,0.0,-35.3299560546875,0.0,-0.020018673849576254,False,2026-09-09,False,False,35.33,1248.2058,35.33,0.0204,,1.0
AVGO,_NaiveModel,368.55999755859375,364.3800048828125,2026-09-09 00:00:00,0.0,-4.17999267578125,0.0,-0.011341417146381205,False,2026-09-09,False,False,4.18,17.4723,4.18,0.0115,,1.0
BRK-B,_NaiveModel,505.8299865722656,506.7200012207031,2026-09-09 00:00:00,0.0,0.8900146484375,0.0,0.0017595134176774387,False,2026-09-09,False,False,0.89,0.7921,0.89,0.0018,,1.0
CAT,_NaiveModel,822.47998046875,815.5599975585938,2026-09-09 00:00:00,0.0,-6.91998291015625,0.0,-0.0084135578670406,False,2026-09-09,False,False,6.92,47.8862,6.92,0.0085,,1.0
COST,_NaiveModel,910.1799926757812,902.5999755859376,2026-09-09 00:00:00,0.0,-7.580017089843636,0.0,-0.00832804187176167,False,2026-09-09,False,False,7.58,57.4567,7.58,0.0084,,1.0
CRM,_NaiveModel,249.1199951171875,244.16000366210935,2026-09-09 00:00:00,0.0,-4.959991455078153,0.0,-0.019910049583715447,False,2026-09-09,False,False,4.96,24.6015,4.96,0.0203,,1.0
GOOGL,_NaiveModel,338.3599853515625,330.6499938964844,2026-09-09 00:00:00,0.0,-7.709991455078125,0.0,-0.022786357101497377,False,2026-09-09,False,False,7.71,59.444,7.71,0.0233,,1.0
JNJ,_NaiveModel,269.1199951171875,267.0799865722656,2026-09-09 00:00:00,0.0,-2.040008544921875,0.0,-0.007580293482219927,False,2026-09-09,False,False,2.04,4.1616,2.04,0.0076,,1.0
JPM,_NaiveModel,353.510009765625,354.7099914550781,2026-09-09 00:00:00,0.0,1.199981689453125,0.0,0.003394477260343224,False,2026-09-09,False,False,1.2,1.44,1.2,0.0034,,1.0
LLY,_NaiveModel,1123.9100341796875,1124.2099609375,2026-09-09 00:00:00,0.0,0.2999267578125,0.0,0.0002668601121898593,False,2026-09-09,False,False,0.2999,0.09,0.2999,0.0003,,1.0
LMT,_NaiveModel,536.1500244140625,524.4600219726562,2026-09-09 00:00:00,0.0,-11.69000244140625,0.0,-0.021803603299620847,False,2026-09-09,False,False,11.69,136.6562,11.69,0.0223,,1.0
MA,_NaiveModel,570.8900146484375,567.5,2026-09-09 00:00:00,0.0,-3.3900146484375,0.0,-0.005938122162681582,False,2026-09-09,False,False,3.39,11.4922,3.39,0.006,,1.0
MCD,_NaiveModel,255.8099975585937,253.47999572753903,2026-09-09 00:00:00,-2.842170943040401e-14,-2.3300018310546875,-1.1110476408919072e-16,-0.00910832982796537,True,2026-09-09,False,False,2.33,5.4289,2.33,0.0092,,1.0
META,_NaiveModel,613.47998046875,653.6900024414062,2026-09-09 00:00:00,0.0,40.21002197265625,0.0,0.06554414692054406,False,2026-09-09,False,False,40.21,1616.8459,40.21,0.0615,,1.0
MRK,_NaiveModel,148.4600067138672,147.52999877929688,2026-09-09 00:00:00,0.0,-0.9300079345703125,0.0,-0.006264366782380344,False,2026-09-09,False,False,0.93,0.8649,0.93,0.0063,,1.0
MSFT,_NaiveModel,493.9500122070313,491.6499938964844,2026-09-09 00:00:00,0.0,-2.300018310546932,0.0,-0.004656378689556375,False,2026-09-09,False,False,2.3,5.2901,2.3,0.0047,,1.0
NEE,_NaiveModel,83.83000183105469,82.6500015258789,2026-09-09 00:00:00,0.0,-1.1800003051757812,0.0,-0.014076109738776744,False,2026-09-09,False,False,1.18,1.3924,1.18,0.0143,,1.0
NVDA,_NaiveModel,225.72999572753903,223.6699981689453,2026-09-09 00:00:00,0.0,-2.0599975585937216,0.0,-0.009125936284870987,False,2026-09-09,False,False,2.06,4.2436,2.06,0.0092,,1.0
ORCL,_NaiveModel,162.52000427246094,161.6300048828125,2026-09-09 00:00:00,0.0,-0.8899993896484375,0.0,-0.00547624517752519,False,2026-09-09,False,False,0.89,0.7921,0.89,0.0055,,1.0
PG,_NaiveModel,145.5800018310547,142.63999938964844,2026-09-09 00:00:00,0.0,-2.94000244140625,0.0,-0.020195098258194263,False,2026-09-09,False,False,2.94,8.6436,2.94,0.0206,,1.0
PLTR,_NaiveModel,170.3000030517578,169.52999877929688,2026-09-09 00:00:00,0.0,-0.7700042724609375,0.0,-0.004521457772534019,False,2026-09-09,False,False,0.77,0.5929,0.77,0.0045,,1.0
TSLA,_NaiveModel,368.1600036621094,367.80999755859375,2026-09-09 00:00:00,0.0,-0.350006103515625,0.0,-0.0009506901891408452,False,2026-09-09,False,False,0.35,0.1225,0.35,0.001,,1.0
TSM,_NaiveModel,439.0,435.3599853515625,2026-09-09 00:00:00,0.0,-3.6400146484375,0.0,-0.008291605121725512,False,2026-09-09,False,False,3.64,13.2497,3.64,0.0084,,1.0
UNH,_NaiveModel,400.8399963378906,393.05999755859375,2026-09-09 00:00:00,0.0,-7.779998779296875,0.0,-0.01940923772671297,False,2026-09-09,False,False,7.78,60.5284,7.78,0.0198,,1.0
V,_NaiveModel,368.6400146484375,367.3900146484375,2026-09-09 00:00:00,0.0,-1.25,0.0,-0.0033908418791489385,False,2026-09-09,False,False,1.25,1.5625,1.25,0.0034,,1.0
WMT,_NaiveModel,106.0500030517578,105.83000183105467,2026-09-09 00:00:00,0.0,-0.220001220703125,0.0,-0.0020745046145425683,False,2026-09-09,False,False,0.22,0.0484,0.22,0.0021,,1.0
XOM,_NaiveModel,160.66000366210938,164.22999572753906,2026-09-09 00:00:00,0.0,3.5699920654296875,0.0,0.022220789145118432,False,2026-09-09,False,False,3.57,12.7448,3.57,0.0217,,1.0
