ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,332.2699890136719,333.0799865722656,2026-09-14 00:00:00,0.0,0.80999755859375,0.0,0.002437769240003259,False,2026-09-14,False,False,0.81,0.6561,0.81,0.0024,,1.0
AMD,_NaiveModel,516.1300048828125,493.4100036621094,2026-09-14 00:00:00,0.0,-22.720001220703125,0.0,-0.044019919411315195,False,2026-09-14,False,False,22.72,516.1985,22.72,0.046,,1.0
AMZN,_NaiveModel,256.7799987792969,253.5399932861328,2026-09-14 00:00:00,0.0,-3.2400054931640625,0.0,-0.012617826577485329,False,2026-09-14,False,False,3.24,10.4976,3.24,0.0128,,1.0
ASML,_NaiveModel,1698.300048828125,1575.1500244140625,2026-09-14 00:00:00,0.0,-123.1500244140625,0.0,-0.07251370245148346,False,2026-09-14,False,False,123.15,15165.9285,123.15,0.0782,,1.0
AVGO,_NaiveModel,361.989990234375,344.7200012207031,2026-09-14 00:00:00,0.0,-17.269989013671875,0.0,-0.047708471172062526,False,2026-09-14,False,False,17.27,298.2525,17.27,0.0501,,1.0
BRK-B,_NaiveModel,510.3699951171875,514.9500122070312,2026-09-14 00:00:00,0.0,4.58001708984375,0.0,0.008973915264732832,False,2026-09-14,False,False,4.58,20.9766,4.58,0.0089,,1.0
CAT,_NaiveModel,818.5700073242188,784.0,2026-09-14 00:00:00,0.0,-34.57000732421875,0.0,-0.04223219396618606,False,2026-09-14,False,False,34.57,1195.0854,34.57,0.0441,,1.0
COST,_NaiveModel,904.77001953125,918.9099731445312,2026-09-14 00:00:00,0.0,14.13995361328125,0.0,0.015628229614202935,False,2026-09-14,False,False,14.14,199.9383,14.14,0.0154,,1.0
CRM,_NaiveModel,247.72000122070312,259.42999267578125,2026-09-14 00:00:00,0.0,11.709991455078125,0.0,0.04727107781920786,False,2026-09-14,False,False,11.71,137.1239,11.71,0.0451,,1.0
GOOGL,_NaiveModel,338.5,349.3900146484375,2026-09-14 00:00:00,0.0,10.8900146484375,0.0,0.032171387439992614,False,2026-09-14,False,False,10.89,118.5924,10.89,0.0312,,1.0
JNJ,_NaiveModel,265.5799865722656,266.32000732421875,2026-09-14 00:00:00,0.0,0.740020751953125,0.0,0.0027864326732758597,False,2026-09-14,False,False,0.74,0.5476,0.74,0.0028,,1.0
JPM,_NaiveModel,356.2300109863281,350.1300048828125,2026-09-14 00:00:00,0.0,-6.100006103515625,0.0,-0.017123784957437903,False,2026-09-14,False,False,6.1,37.2101,6.1,0.0174,,1.0
LLY,_NaiveModel,1115.699951171875,1138.280029296875,2026-09-14 00:00:00,0.0,22.580078125,0.0,0.02023848625365899,False,2026-09-14,False,False,22.5801,509.8599,22.5801,0.0198,,1.0
LMT,_NaiveModel,524.1900024414062,529.3800048828125,2026-09-14 00:00:00,0.0,5.19000244140625,0.0,0.009900994710379633,False,2026-09-14,False,False,5.19,26.9361,5.19,0.0098,,1.0
