ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,lgbm,258.69215447364377,257.4599914550781,2026-03-06 00:00:00,-1.5978540712781069,-2.83001708984375,-0.006138745318003026,-0.010872553678353483,True,2026-03-06,False,False,1.2322,1.5182,1.2322,0.0048,,1.0
AAPL,xgb,259.8477894663811,257.4599914550781,2026-03-06 00:00:00,-0.442219078540802,-2.83001708984375,-0.0016989475739499318,-0.010872553678353483,True,2026-03-06,False,False,2.3878,5.7016,2.3878,0.0093,,1.0
AAPL,Top3Ensamble,259.2699719700124,257.4599914550781,2026-03-06 00:00:00,-1.0200365749094544,-2.83001708984375,-0.003918846445976479,-0.010872553678353483,True,2026-03-06,False,False,1.81,3.276,1.81,0.007,,1.0
AMD,rf,200.8969400232621,192.42999267578125,2026-03-06 00:00:00,1.4469430750199024,-7.0200042724609375,0.007254665816793108,-0.035196813135488024,False,2026-03-06,False,False,8.4669,71.6892,8.4669,0.044,,1.0
AMD,lgbm,197.57948639818684,192.42999267578125,2026-03-06 00:00:00,-1.870510550055343,-7.0200042724609375,-0.00937834333755716,-0.035196813135488024,True,2026-03-06,False,False,5.1495,26.5173,5.1495,0.0268,,1.0
AMD,arima,200.03360802270063,192.42999267578125,2026-03-06 00:00:00,0.583611074458446,-7.0200042724609375,0.002926102197985466,-0.035196813135488024,False,2026-03-06,False,False,7.6036,57.815,7.6036,0.0395,,1.0
AMD,Top3Ensamble,199.5033448147165,192.42999267578125,2026-03-06 00:00:00,0.053347866474325656,-7.0200042724609375,0.00026747489240709074,-0.035196813135488024,False,2026-03-06,False,False,7.0734,50.0323,7.0734,0.0368,,1.0
AMZN,xgb,216.391286611557,213.2100067138672,2026-03-06 00:00:00,-2.548715829849243,-5.7299957275390625,-0.011641161055213482,-0.026171534044229998,True,2026-03-06,False,False,3.1813,10.1205,3.1813,0.0149,,1.0
AMZN,rf,218.73215091652307,213.2100067138672,2026-03-06 00:00:00,-0.20785152488318204,-5.7299957275390625,-0.0009493538072779013,-0.026171534044229998,True,2026-03-06,False,False,5.5221,30.4941,5.5221,0.0259,,1.0
AMZN,Top3Ensamble,217.56171876404005,213.2100067138672,2026-03-06 00:00:00,-1.3782836773661984,-5.7299957275390625,-0.006295257431245627,-0.026171534044229998,True,2026-03-06,False,False,4.3517,18.9374,4.3517,0.0204,,1.0
ASML,rf,1379.8697239347318,1292.800048828125,2026-03-06 00:00:00,11.509738583169337,-75.5599365234375,0.008411338175905681,-0.05521934091343986,False,2026-03-06,False,False,87.0697,7581.1283,87.0697,0.0673,,1.0
ASML,xgb,1382.6316766738892,1292.800048828125,2026-03-06 00:00:00,14.27169132232666,-75.5599365234375,0.010429778329611079,-0.05521934091343986,False,2026-03-06,False,False,89.8316,8069.7214,89.8316,0.0695,,1.0
ASML,arima,1370.0055875096598,1292.800048828125,2026-03-06 00:00:00,1.6456021580972902,-75.5599365234375,0.0012026090909655605,-0.05521934091343986,False,2026-03-06,False,False,77.2055,5960.6952,77.2055,0.0597,,1.0
ASML,Top3Ensamble,1377.5023293727602,1292.800048828125,2026-03-06 00:00:00,9.142344021197687,-75.5599365234375,0.0066812418654940515,-0.05521934091343986,False,2026-03-06,False,False,84.7023,7174.4763,84.7023,0.0655,,1.0
AVGO,xgb,330.6380150318146,330.4800109863281,2026-03-06 00:00:00,-2.1319739818573,-2.28997802734375,-0.0064067495634941634,-0.006881564152257932,True,2026-03-06,False,False,0.158,0.025,0.158,0.0005,,1.0
AVGO,lgbm,330.17051184947286,330.4800109863281,2026-03-06 00:00:00,-2.5994771641990155,-2.28997802734375,-0.007811633410524336,-0.006881564152257932,True,2026-03-06,False,False,0.3095,0.0958,0.3095,0.0009,,1.0
AVGO,arima,333.2483367815794,330.4800109863281,2026-03-06 00:00:00,0.47834776790750766,-2.28997802734375,0.001437472679929243,-0.006881564152257932,False,2026-03-06,False,False,2.7683,7.6636,2.7683,0.0084,,1.0
AVGO,Top3Ensamble,331.35228788762225,330.4800109863281,2026-03-06 00:00:00,-1.4177011260496215,-2.28997802734375,-0.004260303431363142,-0.006881564152257932,True,2026-03-06,False,False,0.8723,0.7609,0.8723,0.0026,,1.0
BRK-B,rf,500.9624322655428,498.9800109863281,2026-03-06 00:00:00,0.5624383690584409,-1.41998291015625,0.001123977569781486,-0.0028376956983936254,False,2026-03-06,False,False,1.9824,3.93,1.9824,0.004,,1.0
BRK-B,linreg,499.9586076075517,498.9800109863281,2026-03-06 00:00:00,-0.4413862889326765,-1.41998291015625,-0.0008820669350847039,-0.0028376956983936254,True,2026-03-06,False,False,0.9786,0.9577,0.9786,0.002,,1.0
BRK-B,Top3Ensamble,500.46051993654726,498.9800109863281,2026-03-06 00:00:00,0.0605260400628822,-1.41998291015625,0.00012095531734839102,-0.0028376956983936254,False,2026-03-06,False,False,1.4805,2.1919,1.4805,0.003,,1.0
CAT,arima,707.1211978520179,680.9000244140625,2026-03-06 00:00:00,1.0411807621741218,-25.17999267578125,0.0014745931579616405,-0.03566167015965454,False,2026-03-06,False,False,26.2212,687.5499,26.2212,0.0385,,1.0
CAT,lgbm,705.9924569181514,680.9000244140625,2026-03-06 00:00:00,-0.0875601716923029,-25.17999267578125,-0.00012400885108346222,-0.03566167015965454,True,2026-03-06,False,False,25.0924,629.6302,25.0924,0.0369,,1.0
CAT,Top3Ensamble,706.5568273850847,680.9000244140625,2026-03-06 00:00:00,0.4768102952409663,-25.17999267578125,0.0006752921534391697,-0.03566167015965454,False,2026-03-06,False,False,25.6568,658.2715,25.6568,0.0377,,1.0
COST,lgbm,987.8828053169908,998.0999755859376,2026-03-06 00:00:00,5.312797992772062,15.529968261718864,0.005407042707562513,0.01580545726610444,True,2026-03-06,False,False,10.2172,104.3906,10.2172,0.0102,,1.0
COST,rf,983.7545747647983,998.0999755859376,2026-03-06 00:00:00,1.184567440579599,15.529968261718864,0.0012055807034101003,0.01580545726610444,True,2026-03-06,False,False,14.3454,205.7905,14.3454,0.0144,,1.0
COST,xgb,989.8619356155396,998.0999755859376,2026-03-06 00:00:00,7.291928291320801,15.529968261718864,0.0074212811677190575,0.01580545726610444,True,2026-03-06,False,False,8.238,67.8653,8.238,0.0083,,1.0
COST,Top3Ensamble,987.1664385657764,998.0999755859376,2026-03-06 00:00:00,4.596431241557639,15.529968261718864,0.004677968192897378,0.01580545726610444,True,2026-03-06,False,False,10.9335,119.5422,10.9335,0.011,,1.0
CRM,arima,201.0390160982724,202.1100006103516,2026-03-06 00:00:00,-0.3509832913760249,0.7200012207031534,-0.0017428039745754408,0.003575158761037078,False,2026-03-06,False,False,1.071,1.147,1.071,0.0053,,1.0
