ticker,model,pred,real,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,MAE,MSE,RMSE,MAPE,R2,EVS
BIMBOA.MX,lgbm,59.640427038310406,62.59999847412109,-1.0595737246290469,1.8999977111816335,-0.017455909576791512,0.03130144460132663,False,2026-01-09,2.9596,8.7591,2.9596,0.0473,,1.0
BIMBOA.MX,rf,60.428779857285946,62.59999847412109,-0.2712209056535073,1.8999977111816335,-0.004468219147356288,0.03130144460132663,False,2026-01-09,2.1712,4.7142,2.1712,0.0347,,1.0
BIMBOA.MX,Top3Ensamble,60.034603447798176,62.59999847412109,-0.6653973151412771,1.8999977111816335,-0.0109620643620739,0.03130144460132663,False,2026-01-09,2.5654,6.5813,2.5654,0.041,,1.0
CEMEXCPO.MX,arima,22.06558432442831,22.36000061035156,-0.024415828159579434,0.2700004577636683,-0.0011052887275204055,0.012222745853265066,False,2026-01-09,0.2944,0.0867,0.2944,0.0132,,1.0
CEMEXCPO.MX,xgb,21.92433688044548,22.36000061035156,-0.16566327214241028,0.2700004577636683,-0.007499469035675967,0.012222745853265066,False,2026-01-09,0.4357,0.1898,0.4357,0.0195,,1.0
CEMEXCPO.MX,rf,21.850621426839822,22.36000061035156,-0.23937872574806818,0.2700004577636683,-0.01083651987752587,0.012222745853265066,False,2026-01-09,0.5094,0.2595,0.5094,0.0228,,1.0
CEMEXCPO.MX,Top3Ensamble,21.94684754390454,22.36000061035156,-0.14315260868335145,0.2700004577636683,-0.006480425880240694,0.012222745853265066,False,2026-01-09,0.4132,0.1707,0.4132,0.0185,,1.0
EEM,xgb,56.50327196717262,57.13999938964844,-0.36672696471214294,0.2700004577636719,-0.0064485136557042135,0.004747678263315269,False,2026-01-09,0.6367,0.4054,0.6367,0.0111,,1.0
EEM,rf,57.66922282767494,57.13999938964844,0.7992238957901776,0.2700004577636719,0.01405352401619414,0.004747678263315269,True,2026-01-09,0.5292,0.2801,0.5292,0.0093,,1.0
EEM,Top3Ensamble,57.08624739742378,57.13999938964844,0.21624846553901733,0.2700004577636719,0.003802505180244963,0.004747678263315269,True,2026-01-09,0.0538,0.0029,0.0538,0.0009,,1.0
