ticker,model,pred,real,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,MAE,MSE,RMSE,MAPE,R2,EVS
BIMBOA.MX,rf,67.48432215947737,67.86000061035156,-0.12567845087419016,0.25,-0.0018588736834732097,0.003697677824924073,False,2026-02-16,0.3757,0.1411,0.3757,0.0055,,1.0
BIMBOA.MX,lgbm,67.26003438510293,67.86000061035156,-0.34996622524863596,0.25,-0.005176249402297058,0.003697677824924073,False,2026-02-16,0.6,0.36,0.6,0.0088,,1.0
BIMBOA.MX,Top3Ensamble,67.37217827229014,67.86000061035156,-0.23782233806142017,0.25,-0.0035175615428852387,0.003697677824924073,False,2026-02-16,0.4878,0.238,0.4878,0.0072,,1.0
CEMEXCPO.MX,xgb,21.46308234333992,21.76000022888184,-0.0769185721874237,0.21999931335449574,-0.0035709642023262923,0.01021352386275466,False,2026-02-16,0.2969,0.0882,0.2969,0.0136,,1.0
CEMEXCPO.MX,rf,21.318366722904795,21.76000022888184,-0.2216341926225489,0.21999931335449574,-0.0102894235469963,0.01021352386275466,False,2026-02-16,0.4416,0.195,0.4416,0.0203,,1.0
CEMEXCPO.MX,arima,21.575584553310147,21.76000022888184,0.03558363778280338,0.21999931335449574,0.0016519793997386754,0.01021352386275466,True,2026-02-16,0.1844,0.034,0.1844,0.0085,,1.0
CEMEXCPO.MX,Top3Ensamble,21.452344539851623,21.76000022888184,-0.08765637567572071,0.21999931335449574,-0.004069469449861196,0.01021352386275466,False,2026-02-16,0.3077,0.0947,0.3077,0.0141,,1.0
GFNORTEO.MX,rf,192.85027365114192,202.13999938964844,-11.329719024639331,-2.0399932861328125,-0.05548887957220112,-0.009991151725488262,True,2026-02-16,9.2897,86.299,9.2897,0.046,,1.0
GFNORTEO.MX,lgbm,203.683314827964,202.13999938964844,-0.49667784781723867,-2.0399932861328125,-0.0024325490529618966,-0.009991151725488262,True,2026-02-16,1.5433,2.3818,1.5433,0.0076,,1.0
GFNORTEO.MX,Top3Ensamble,198.26679423955292,202.13999938964844,-5.913198436228328,-2.0399932861328125,-0.028960714312581716,-0.009991151725488262,True,2026-02-16,3.8732,15.0017,3.8732,0.0192,,1.0
WALMEX.MX,rf,58.22512148954635,58.0099983215332,-0.09487820527786539,-0.3100013732910156,-0.0016268553802184886,-0.005315524261200015,True,2026-02-16,0.2151,0.0463,0.2151,0.0037,,1.0
WALMEX.MX,lgbm,57.69835132566517,58.0099983215332,-0.6216483691590469,-0.3100013732910156,-0.010659265644924495,-0.005315524261200015,True,2026-02-16,0.3116,0.0971,0.3116,0.0054,,1.0
WALMEX.MX,arima,58.38202869221646,58.0099983215332,0.06202899739223966,-0.3100013732910156,0.0010635973545408746,-0.005315524261200015,False,2026-02-16,0.372,0.1384,0.372,0.0064,,1.0
WALMEX.MX,Top3Ensamble,58.10183383580932,58.0099983215332,-0.2181658590148956,-0.3100013732910156,-0.003740841223534118,-0.005315524261200015,True,2026-02-16,0.0918,0.0084,0.0918,0.0016,,1.0
