ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,258.8299865722656,266.42999267578125,2026-04-15 00:00:00,0.0,7.600006103515625,0.0,0.029362927395561622,False,2026-04-15,False,False,7.6,57.7601,7.6,0.0285,,1.0
AMD,_NaiveModel,255.07000732421875,258.1199951171875,2026-04-15 00:00:00,0.0,3.04998779296875,0.0,0.011957453661307656,False,2026-04-15,False,False,3.05,9.3024,3.05,0.0118,,1.0
AMZN,_NaiveModel,249.0200042724609,248.5,2026-04-15 00:00:00,0.0,-0.5200042724609091,0.0,-0.0020882028091685173,False,2026-04-15,False,False,0.52,0.2704,0.52,0.0021,,1.0
ASML,_NaiveModel,1518.300048828125,1481.77001953125,2026-04-15 00:00:00,0.0,-36.530029296875,0.0,-0.024059822249936767,False,2026-04-15,False,False,36.53,1334.443,36.53,0.0247,,1.0
AVGO,_NaiveModel,380.7799987792969,396.7200012207031,2026-04-15 00:00:00,0.0,15.94000244140625,0.0,0.041861448848433874,False,2026-04-15,False,False,15.94,254.0837,15.94,0.0402,,1.0
BRK-B,_NaiveModel,477.5400085449219,474.0899963378906,2026-04-15 00:00:00,0.0,-3.45001220703125,0.0,-0.007224551127231279,False,2026-04-15,False,False,3.45,11.9026,3.45,0.0073,,1.0
CAT,_NaiveModel,794.25,770.1699829101562,2026-04-15 00:00:00,0.0,-24.08001708984375,0.0,-0.03031793149492446,False,2026-04-15,False,False,24.08,579.8472,24.08,0.0313,,1.0
COST,_NaiveModel,974.7999877929688,984.75,2026-04-15 00:00:00,0.0,9.95001220703125,0.0,0.010207234644677146,False,2026-04-15,False,False,9.95,99.0027,9.95,0.0101,,1.0
CRM,_NaiveModel,171.30999755859375,177.60000610351562,2026-04-15 00:00:00,0.0,6.290008544921875,0.0,0.036717113038137086,False,2026-04-15,False,False,6.29,39.5642,6.29,0.0354,,1.0
GOOGL,_NaiveModel,332.9100036621094,337.1199951171875,2026-04-15 00:00:00,0.0,4.209991455078125,0.0,0.012646034690357643,False,2026-04-15,False,False,4.21,17.724,4.21,0.0125,,1.0
JNJ,_NaiveModel,240.1000061035156,238.6699981689453,2026-04-15 00:00:00,0.0,-1.430007934570284,0.0,-0.005955884623983546,False,2026-04-15,False,False,1.43,2.0449,1.43,0.006,,1.0
