ticker,model,pred,real,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,MAE,MSE,RMSE,MAPE,R2,EVS
BIMBOA.MX,xgb,57.7938591837883,58.68999862670898,-0.48613959550858254,0.40999984741209516,-0.008341448278843762,0.007035000960874104,False,2025-08-22,0.8961,0.8031,0.8961,0.0153,,1.0
BIMBOA.MX,lgbm,57.507661131744456,58.68999862670898,-0.7723376475524262,0.40999984741209516,-0.013252190523840366,0.007035000960874104,False,2025-08-22,1.1823,1.3979,1.1823,0.0201,,1.0
BIMBOA.MX,arima,58.59642038568949,58.68999862670898,0.3164216063926091,0.40999984741209516,0.005429334471863668,0.007035000960874104,True,2025-08-22,0.0936,0.0088,0.0936,0.0016,,1.0
BIMBOA.MX,Top3Ensamble,57.96598023374074,58.68999862670898,-0.31401854555614506,0.40999984741209516,-0.005388101443607023,0.007035000960874104,False,2025-08-22,0.724,0.5242,0.724,0.0123,,1.0
CEMEXCPO.MX,arima,16.385098715905077,16.479999542236328,-0.07490036856757953,0.020000457763671875,-0.004550447918204073,0.001215094706933433,False,2025-08-22,0.0949,0.009,0.0949,0.0058,,1.0
CEMEXCPO.MX,lgbm,16.184182216102077,16.479999542236328,-0.2758168683705797,0.020000457763671875,-0.01675679730934908,0.001215094706933433,False,2025-08-22,0.2958,0.0875,0.2958,0.018,,1.0
CEMEXCPO.MX,linreg,15.908055660059654,16.479999542236328,-0.5519434244130021,0.020000457763671875,-0.03353240918060994,0.001215094706933433,False,2025-08-22,0.5719,0.3271,0.5719,0.0347,,1.0
CEMEXCPO.MX,Top3Ensamble,16.1591121973556,16.479999542236328,-0.3008868871170556,0.020000457763671875,-0.01827988480272114,0.001215094706933433,False,2025-08-22,0.3209,0.103,0.3209,0.0195,,1.0
EEM,rf,49.5523184623775,50.630001068115234,-0.08768092727093801,0.9900016784667969,-0.0017663361875307024,0.0199436279339126,False,2025-08-22,1.0777,1.1614,1.0777,0.0213,,1.0
EEM,lgbm,49.422140300705415,50.630001068115234,-0.21785908894302253,0.9900016784667969,-0.004388781056037911,0.0199436279339126,False,2025-08-22,1.2079,1.4589,1.2079,0.0239,,1.0
EEM,arima,49.65228808420587,50.630001068115234,0.012288694557433644,0.9900016784667969,0.0002475562995271962,0.0199436279339126,True,2025-08-22,0.9777,0.9559,0.9777,0.0193,,1.0
EEM,Top3Ensamble,49.54224894909626,50.630001068115234,-0.09775044055217563,0.9900016784667969,-0.001969186981347139,0.0199436279339126,False,2025-08-22,1.0878,1.1832,1.0878,0.0215,,1.0
GFNORTEO.MX,lgbm,164.8532186166043,169.25,-1.2767862662082052,3.1199951171875,-0.007685464567998091,0.018780443179956162,False,2025-08-22,4.3968,19.3317,4.3968,0.026,,1.0
GFNORTEO.MX,arima,165.83336924173474,169.25,-0.2966356410777564,3.1199951171875,-0.0017855633080068956,0.018780443179956162,False,2025-08-22,3.4166,11.6734,3.4166,0.0202,,1.0
GFNORTEO.MX,Top3Ensamble,165.34329392916953,169.25,-0.7867109536429666,3.1199951171875,-0.004735513938002408,0.018780443179956162,False,2025-08-22,3.9067,15.2624,3.9067,0.0231,,1.0
GLD,arima,307.721930857222,310.5799865722656,0.4319223123001166,3.28997802734375,0.0014055852786927663,0.010706426944769332,True,2025-08-22,2.8581,8.1685,2.8581,0.0092,,1.0
GLD,lgbm,308.35683062819027,310.5799865722656,1.0668220832683915,3.28997802734375,0.0034717109362585596,0.010706426944769332,True,2025-08-22,2.2232,4.9424,2.2232,0.0072,,1.0
GLD,Top3Ensamble,308.03938074270616,310.5799865722656,0.7493721977842824,3.28997802734375,0.0024386481074757556,0.010706426944769332,True,2025-08-22,2.5406,6.4547,2.5406,0.0082,,1.0
IEF,xgb,95.19191092997788,95.7699966430664,-0.04808693379163742,0.5299987792968892,-0.0005049027180830113,0.005564876009919645,False,2025-08-22,0.5781,0.3342,0.5781,0.006,,1.0
IEF,rf,95.22325118599008,95.7699966430664,-0.01674667777943739,0.5299987792968892,-0.00017583660389610358,0.005564876009919645,False,2025-08-22,0.5467,0.2989,0.5467,0.0057,,1.0
IEF,lgbm,95.03956526617397,95.7699966430664,-0.200432597595551,0.5299987792968892,-0.0021045002319534704,0.005564876009919645,False,2025-08-22,0.7304,0.5335,0.7304,0.0076,,1.0
IEF,Top3Ensamble,95.1515757940473,95.7699966430664,-0.08842206972221334,0.5299987792968892,-0.0009284131846442449,0.005564876009919645,False,2025-08-22,0.6184,0.3824,0.6184,0.0065,,1.0
QQQ,lgbm,562.3379204140393,571.969970703125,-0.9421088828356687,8.68994140625,-0.001672540892336755,0.01542739126948524,False,2025-08-22,9.6321,92.7764,9.6321,0.0168,,1.0
QQQ,xgb,561.6775593757629,571.969970703125,-1.6024699211120605,8.68994140625,-0.0028448903525168006,0.01542739126948524,False,2025-08-22,10.2924,105.9337,10.2924,0.018,,1.0
QQQ,arima,563.3590985535114,571.969970703125,0.07906925663644415,8.68994140625,0.00014037290960793313,0.01542739126948524,True,2025-08-22,8.6109,74.1471,8.6109,0.0151,,1.0
QQQ,Top3Ensamble,562.4581927811046,571.969970703125,-0.8218365157704284,8.68994140625,-0.0014590194450818741,0.01542739126948524,False,2025-08-22,9.5118,90.4739,9.5118,0.0166,,1.0
