ticker,model,pred,real,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,MAE,MSE,RMSE,MAPE,R2,EVS
BIMBOA.MX,lgbm,58.85811062852955,59.619998931884766,-0.10188845594310436,0.6599998474121094,-0.0017280945984603498,0.01119402743657645,False,2025-12-23,0.7619,0.5805,0.7619,0.0128,,1.0
BIMBOA.MX,xgb,58.87475037947297,59.619998931884766,-0.08524870499968529,0.6599998474121094,-0.0014458735807907409,0.01119402743657645,False,2025-12-23,0.7452,0.5554,0.7452,0.0125,,1.0
BIMBOA.MX,arima,58.88039992935106,59.619998931884766,-0.0795991551215991,0.6599998474121094,-0.001350053533880767,0.01119402743657645,False,2025-12-23,0.7396,0.547,0.7396,0.0124,,1.0
BIMBOA.MX,Top3Ensamble,58.871086979117855,59.619998931884766,-0.08891210535480099,0.6599998474121094,-0.0015080072377106997,0.01119402743657645,False,2025-12-23,0.7489,0.5609,0.7489,0.0126,,1.0
CEMEXCPO.MX,arima,21.157235868529245,21.299999237060547,0.007236249998967992,0.14999961853026988,0.00034213948602760503,0.007092180673083787,True,2025-12-23,0.1428,0.0204,0.1428,0.0067,,1.0
CEMEXCPO.MX,rf,21.003791817407286,21.299999237060547,-0.1462078011229906,0.14999961853026988,-0.006912898522933904,0.007092180673083787,False,2025-12-23,0.2962,0.0877,0.2962,0.0139,,1.0
CEMEXCPO.MX,Top3Ensamble,21.080513842968266,21.299999237060547,-0.0694857755620113,0.14999961853026988,-0.0032853795184531495,0.007092180673083787,False,2025-12-23,0.2195,0.0482,0.2195,0.0103,,1.0
EEM,arima,54.03673956081433,54.310001373291016,0.02674123928112948,0.3000030517578125,0.0004951164619915946,0.005554583615645189,True,2025-12-23,0.2733,0.0747,0.2733,0.005,,1.0
EEM,rf,54.73145614199911,54.310001373291016,0.7214578204659077,0.3000030517578125,0.013357856746651114,0.005554583615645189,True,2025-12-23,0.4215,0.1776,0.4215,0.0078,,1.0
EEM,Top3Ensamble,54.38409785140672,54.310001373291016,0.3740995298735186,0.3000030517578125,0.006926486604321354,0.005554583615645189,True,2025-12-23,0.0741,0.0055,0.0741,0.0014,,1.0
GFNORTEO.MX,rf,169.23642054045493,170.39999389648438,-0.9135733560294454,0.25,-0.005369223560391333,0.0014692918540572775,False,2025-12-23,1.1636,1.3539,1.1636,0.0068,,1.0
GFNORTEO.MX,xgb,168.62584829330444,170.39999389648438,-1.5241456031799316,0.25,-0.008957658876597958,0.0014692918540572775,False,2025-12-23,1.7741,3.1476,1.7741,0.0104,,1.0
GFNORTEO.MX,Top3Ensamble,168.93113441687967,170.39999389648438,-1.2188594796047028,0.25,-0.007163441218494729,0.0014692918540572775,False,2025-12-23,1.4689,2.1575,1.4689,0.0086,,1.0
GLD,rf,405.6577009306486,413.6400146484375,-2.572310055679509,5.410003662109375,-0.006301129232180965,0.013252341857567546,False,2025-12-23,7.9823,63.7173,7.9823,0.0193,,1.0
GLD,xgb,405.2787425518036,413.6400146484375,-2.951268434524536,5.410003662109375,-0.007229425458931719,0.013252341857567546,False,2025-12-23,8.3613,69.9109,8.3613,0.0202,,1.0
GLD,arima,408.3764796981059,413.6400146484375,0.14646871177779985,5.410003662109375,0.00035878967208685984,0.013252341857567546,True,2025-12-23,5.2635,27.7048,5.2635,0.0127,,1.0
GLD,Top3Ensamble,406.437641060186,413.6400146484375,-1.7923699261421007,5.410003662109375,-0.004390588339675322,0.013252341857567546,False,2025-12-23,7.2024,51.8742,7.2024,0.0174,,1.0
IEF,rf,96.10943039953736,96.0999984741211,-0.030568990111078165,-0.04000091552734375,-0.0003179632858867022,-0.0004160694381245307,True,2025-12-23,0.0094,0.0001,0.0094,0.0001,,1.0
IEF,lgbm,96.15100259185915,96.0999984741211,0.011003202210716267,-0.04000091552734375,0.00011444978448690319,-0.0004160694381245307,False,2025-12-23,0.051,0.0026,0.051,0.0005,,1.0
IEF,arima,96.16320236649794,96.0999984741211,0.023202976849503898,-0.04000091552734375,0.00024134571454971534,-0.0004160694381245307,False,2025-12-23,0.0632,0.004,0.0632,0.0007,,1.0
IEF,Top3Ensamble,96.1412117859648,96.0999984741211,0.001212396316361719,-0.04000091552734375,1.2610737716441674e-05,-0.0004160694381245307,False,2025-12-23,0.0412,0.0017,0.0412,0.0004,,1.0
QQQ,xgb,619.6555162668228,622.1099853515625,0.44549429416656494,2.89996337890625,0.0007194558846888909,0.0046833275883805215,True,2025-12-23,2.4545,6.0244,2.4545,0.0039,,1.0
QQQ,rf,620.5407697381012,622.1099853515625,1.3307477654449258,2.89996337890625,0.0021491056640289496,0.0046833275883805215,True,2025-12-23,1.5692,2.4624,1.5692,0.0025,,1.0
QQQ,lgbm,621.3436856373538,622.1099853515625,2.133663664697565,2.89996337890625,0.0034457834805389914,0.0046833275883805215,True,2025-12-23,0.7663,0.5872,0.7663,0.0012,,1.0
QQQ,Top3Ensamble,620.5133238807592,622.1099853515625,1.3033019081029806,2.89996337890625,0.0021047816764188827,0.0046833275883805215,True,2025-12-23,1.5967,2.5493,1.5967,0.0026,,1.0
SPY,rf,685.0594150681974,687.9600219726562,0.22939797835363152,3.1300048828125,0.00033497068269356615,0.004570484360649558,True,2025-12-23,2.9006,8.4135,2.9006,0.0042,,1.0
SPY,xgb,683.7151852846146,687.9600219726562,-1.114831805229187,3.1300048828125,-0.0016278956491519133,0.004570484360649558,False,2025-12-23,4.2448,18.0186,4.2448,0.0062,,1.0
SPY,arima,686.4866022537069,687.9600219726562,1.6565851638631557,3.1300048828125,0.002418972770648612,0.004570484360649558,True,2025-12-23,1.4734,2.171,1.4734,0.0021,,1.0
SPY,Top3Ensamble,685.0870675355063,687.9600219726562,0.2570504456625713,3.1300048828125,0.000375349268063477,0.004570484360649558,True,2025-12-23,2.873,8.2539,2.873,0.0042,,1.0
VNQ,rf,87.90406137394676,88.18000030517578,-0.335936489822771,-0.05999755859375,-0.00380707726604222,-0.0006799360839330256,True,2025-12-23,0.2759,0.0761,0.2759,0.0031,,1.0
VNQ,xgb,88.82779324054718,88.18000030517578,0.5877953767776489,-0.05999755859375,0.006661325827377336,-0.0006799360839330256,False,2025-12-23,0.6478,0.4196,0.6478,0.0073,,1.0
VNQ,lgbm,88.97650709762027,88.18000030517578,0.7365092338507395,-0.05999755859375,0.00834665969720227,-0.0006799360839330256,False,2025-12-23,0.7965,0.6344,0.7965,0.009,,1.0
VNQ,Top3Ensamble,88.56945390403807,88.18000030517578,0.32945604026853914,-0.05999755859375,0.0037336360861791287,-0.0006799360839330256,False,2025-12-23,0.3895,0.1517,0.3895,0.0044,,1.0
WALMEX.MX,rf,56.99775944155223,57.130001068115234,0.09775791567332703,0.22999954223632812,0.0017180652557428383,0.004042171108408867,True,2025-12-23,0.1322,0.0175,0.1322,0.0023,,1.0
WALMEX.MX,xgb,57.12207481265068,57.130001068115234,0.2220732867717743,0.22999954223632812,0.0039028696101312457,0.004042171108408867,True,2025-12-23,0.0079,0.0001,0.0079,0.0001,,1.0
WALMEX.MX,Top3Ensamble,57.05991712710146,57.130001068115234,0.15991560122255066,0.22999954223632812,0.002810467432937042,0.004042171108408867,True,2025-12-23,0.0701,0.0049,0.0701,0.0012,,1.0
