model,feature,importance,run_date
GFNORTEO.MX_xgb,ema_5,0.06534963101148605,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_xgb,volatility_5,0.07097407430410385,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_xgb,stl_resid_90,0.06776072829961777,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_xgb,skew_10,0.04689845070242882,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_xgb,stl_resid_30,0.06833888590335846,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_xgb,cos_quarter,0.06569240987300873,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_xgb,stoch_signal,0.06901466846466064,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_xgb,skew_5,0.055379875004291534,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_xgb,sin_year,0.06671997159719467,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_xgb,sin_month,0.0476614311337471,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_xgb,kurt_20,0.04540523886680603,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_xgb,std_5,0.053248703479766846,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,close_lag_14,0.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,norm_band_50,18.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,obv,17.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,Volume,25.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,ema_5,22.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,volatility_5,3.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,stl_resid_90,7.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,skew_10,17.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,stl_resid_30,16.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,cos_quarter,17.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,stoch_signal,13.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,skew_5,3.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,sin_year,4.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,sin_month,14.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,kurt_20,8.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_lgbm,std_5,18.0,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_arima,const,0.020619329019169255,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_arima,ar.L1,-0.0952947620597742,2025-07-11T06:01:44.550678+00:00
GFNORTEO.MX_arima,sigma2,11.116121010120434,2025-07-11T06:01:44.550678+00:00
GLD_linreg,Volume,-7.553680820140877e-08,2025-07-11T06:01:44.550678+00:00
GLD_linreg,trend_line_90,-0.018949538552369114,2025-07-11T06:01:44.550678+00:00
GLD_linreg,stl_seasonal_30,-0.023721050389852408,2025-07-11T06:01:44.550678+00:00
GLD_linreg,skew_5,-0.24075301953938763,2025-07-11T06:01:44.550678+00:00
GLD_linreg,std_5,0.027393803412711845,2025-07-11T06:01:44.550678+00:00
GLD_linreg,sin_quarter,0.42459935702879925,2025-07-11T06:01:44.550678+00:00
GLD_linreg,obv,1.3780488503345368e-08,2025-07-11T06:01:44.550678+00:00
GLD_linreg,stl_resid_30,-0.32291718375951856,2025-07-11T06:01:44.550678+00:00
GLD_linreg,skew_10,-0.5796619711837427,2025-07-11T06:01:44.550678+00:00
GLD_linreg,sin_month,0.31892897211383087,2025-07-11T06:01:44.550678+00:00
GLD_linreg,kurt_10,-0.1831840314587437,2025-07-11T06:01:44.550678+00:00
GLD_linreg,skew_20,0.1438782919903549,2025-07-11T06:01:44.550678+00:00
GLD_linreg,std_20,0.04973418807105918,2025-07-11T06:01:44.550678+00:00
GLD_linreg,macd,-0.4358947278248166,2025-07-11T06:01:44.550678+00:00
GLD_linreg,volatility_5,-0.002180345921358017,2025-07-11T06:01:44.550678+00:00
GLD_linreg,std_ratio_5_20,-0.039926811811772434,2025-07-11T06:01:44.550678+00:00
GLD_rf,Volume,0.029779416480060616,2025-07-11T06:01:44.550678+00:00
GLD_rf,trend_line_90,0.09236882991566457,2025-07-11T06:01:44.550678+00:00
GLD_rf,stl_seasonal_30,0.02680229547960915,2025-07-11T06:01:44.550678+00:00
GLD_rf,skew_5,0.02503110269676924,2025-07-11T06:01:44.550678+00:00
GLD_rf,std_5,0.10907489044600453,2025-07-11T06:01:44.550678+00:00
GLD_rf,sin_quarter,0.01771307189872172,2025-07-11T06:01:44.550678+00:00
GLD_rf,obv,0.07167885975588582,2025-07-11T06:01:44.550678+00:00
GLD_rf,stl_resid_30,0.04796613903935257,2025-07-11T06:01:44.550678+00:00
GLD_rf,skew_10,0.04907926335085547,2025-07-11T06:01:44.550678+00:00
GLD_rf,sin_month,0.04923461053458496,2025-07-11T06:01:44.550678+00:00
GLD_rf,kurt_10,0.13128183585254186,2025-07-11T06:01:44.550678+00:00
GLD_rf,skew_20,0.0441751426443073,2025-07-11T06:01:44.550678+00:00
GLD_rf,std_20,0.09683764041468708,2025-07-11T06:01:44.550678+00:00
GLD_rf,macd,0.10649757034183496,2025-07-11T06:01:44.550678+00:00
GLD_rf,volatility_5,0.06780123819370598,2025-07-11T06:01:44.550678+00:00
GLD_rf,std_ratio_5_20,0.03467809295541417,2025-07-11T06:01:44.550678+00:00
GLD_xgb,Volume,0.045036621391773224,2025-07-11T06:01:44.550678+00:00
GLD_xgb,trend_line_90,0.08009009808301926,2025-07-11T06:01:44.550678+00:00
GLD_xgb,stl_seasonal_30,0.04079567641019821,2025-07-11T06:01:44.550678+00:00
GLD_xgb,skew_5,0.04029267281293869,2025-07-11T06:01:44.550678+00:00
GLD_xgb,std_5,0.08226938545703888,2025-07-11T06:01:44.550678+00:00
GLD_xgb,sin_quarter,0.07808887958526611,2025-07-11T06:01:44.550678+00:00
GLD_xgb,obv,0.08626997470855713,2025-07-11T06:01:44.550678+00:00
GLD_xgb,stl_resid_30,0.04744767025113106,2025-07-11T06:01:44.550678+00:00
GLD_xgb,skew_10,0.06747350096702576,2025-07-11T06:01:44.550678+00:00
GLD_xgb,sin_month,0.06242293491959572,2025-07-11T06:01:44.550678+00:00
GLD_xgb,kurt_10,0.0930694118142128,2025-07-11T06:01:44.550678+00:00
GLD_xgb,skew_20,0.04832001402974129,2025-07-11T06:01:44.550678+00:00
GLD_xgb,std_20,0.073173888027668,2025-07-11T06:01:44.550678+00:00
GLD_xgb,macd,0.07408637553453445,2025-07-11T06:01:44.550678+00:00
GLD_xgb,volatility_5,0.0430222749710083,2025-07-11T06:01:44.550678+00:00
GLD_xgb,std_ratio_5_20,0.03814059868454933,2025-07-11T06:01:44.550678+00:00
GLD_lgbm,Volume,2.0,2025-07-11T06:01:44.550678+00:00
GLD_lgbm,trend_line_90,3.0,2025-07-11T06:01:44.550678+00:00
GLD_lgbm,stl_seasonal_30,0.0,2025-07-11T06:01:44.550678+00:00
GLD_lgbm,skew_5,1.0,2025-07-11T06:01:44.550678+00:00
GLD_lgbm,std_5,32.0,2025-07-11T06:01:44.550678+00:00
