model,feature,importance,run_date
CEMEXCPO.MX_xgb,q75_5,0.1374988853931427,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_xgb,std_ratio_5_20,0.0851958766579628,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_xgb,stl_seasonal_90,0.07490438222885132,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_xgb,stl_resid_30,0.052485253661870956,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_xgb,std_50,0.09088842570781708,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_xgb,kurt_5,0.06770902872085571,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_xgb,std_10,0.04697242006659508,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_xgb,stl_seasonal_30,0.06129699945449829,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,kurt_20,3.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,bb_width,0.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,trend_line_60,25.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,macd_diff,10.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,skew_20,5.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,stl_resid_90,16.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,q75_5,31.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,std_ratio_5_20,17.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,stl_seasonal_90,19.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,stl_resid_30,21.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,std_50,27.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,kurt_5,4.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,std_10,3.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_lgbm,stl_seasonal_30,10.0,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_arima,const,0.00021369995789060164,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_arima,ar.L1,0.013048100607483475,2025-07-09T05:46:13.809461+00:00
CEMEXCPO.MX_arima,sigma2,0.07541534918640495,2025-07-09T05:46:13.809461+00:00
EEM_linreg,kurt_20,0.02040895415964798,2025-07-09T05:46:13.809461+00:00
EEM_linreg,kurt_5,-0.039950663160270815,2025-07-09T05:46:13.809461+00:00
EEM_linreg,sin_year,-0.050860366425230126,2025-07-09T05:46:13.809461+00:00
EEM_linreg,sin_month,-0.023861207772684544,2025-07-09T05:46:13.809461+00:00
EEM_linreg,Low,-0.08733222520813796,2025-07-09T05:46:13.809461+00:00
EEM_linreg,median_20,-0.06059542437457607,2025-07-09T05:46:13.809461+00:00
EEM_linreg,skew_5,0.05184737953870435,2025-07-09T05:46:13.809461+00:00
EEM_linreg,std_50,0.2072926599808007,2025-07-09T05:46:13.809461+00:00
EEM_linreg,std_10,0.13335605436751782,2025-07-09T05:46:13.809461+00:00
EEM_linreg,kurt_10,-0.0443364945506404,2025-07-09T05:46:13.809461+00:00
EEM_linreg,dom,-0.004376118082299507,2025-07-09T05:46:13.809461+00:00
EEM_linreg,std_ratio_5_20,-0.0676476706286189,2025-07-09T05:46:13.809461+00:00
EEM_linreg,stl_resid_30,0.008870614796579438,2025-07-09T05:46:13.809461+00:00
EEM_linreg,norm_band_50,0.03377119627071566,2025-07-09T05:46:13.809461+00:00
EEM_linreg,volatility_5,-0.006495385174029379,2025-07-09T05:46:13.809461+00:00
EEM_linreg,skew_20,0.011656043068470671,2025-07-09T05:46:13.809461+00:00
EEM_rf,kurt_20,0.03287813468852477,2025-07-09T05:46:13.809461+00:00
EEM_rf,kurt_5,0.1407333212837399,2025-07-09T05:46:13.809461+00:00
EEM_rf,sin_year,0.15086239958886127,2025-07-09T05:46:13.809461+00:00
EEM_rf,sin_month,0.023264808967519,2025-07-09T05:46:13.809461+00:00
EEM_rf,Low,0.09170324337860125,2025-07-09T05:46:13.809461+00:00
EEM_rf,median_20,0.06231432284863282,2025-07-09T05:46:13.809461+00:00
EEM_rf,skew_5,0.045316052348206785,2025-07-09T05:46:13.809461+00:00
EEM_rf,std_50,0.05278811351004926,2025-07-09T05:46:13.809461+00:00
EEM_rf,std_10,0.06409367503534287,2025-07-09T05:46:13.809461+00:00
EEM_rf,kurt_10,0.029593042419129575,2025-07-09T05:46:13.809461+00:00
EEM_rf,dom,0.03634371804648306,2025-07-09T05:46:13.809461+00:00
EEM_rf,std_ratio_5_20,0.0675815326428411,2025-07-09T05:46:13.809461+00:00
EEM_rf,stl_resid_30,0.024248944721808517,2025-07-09T05:46:13.809461+00:00
EEM_rf,norm_band_50,0.0504379185667869,2025-07-09T05:46:13.809461+00:00
EEM_rf,volatility_5,0.053644723389450366,2025-07-09T05:46:13.809461+00:00
EEM_rf,skew_20,0.0741960485640226,2025-07-09T05:46:13.809461+00:00
EEM_xgb,kurt_20,0.048324715346097946,2025-07-09T05:46:13.809461+00:00
EEM_xgb,kurt_5,0.10053335130214691,2025-07-09T05:46:13.809461+00:00
EEM_xgb,sin_year,0.07892181724309921,2025-07-09T05:46:13.809461+00:00
EEM_xgb,sin_month,0.051531530916690826,2025-07-09T05:46:13.809461+00:00
EEM_xgb,Low,0.08820486068725586,2025-07-09T05:46:13.809461+00:00
EEM_xgb,median_20,0.07129329442977905,2025-07-09T05:46:13.809461+00:00
EEM_xgb,skew_5,0.043407589197158813,2025-07-09T05:46:13.809461+00:00
EEM_xgb,std_50,0.05621615797281265,2025-07-09T05:46:13.809461+00:00
EEM_xgb,std_10,0.07818332314491272,2025-07-09T05:46:13.809461+00:00
EEM_xgb,kurt_10,0.0542079396545887,2025-07-09T05:46:13.809461+00:00
EEM_xgb,dom,0.05145297199487686,2025-07-09T05:46:13.809461+00:00
EEM_xgb,std_ratio_5_20,0.05503905192017555,2025-07-09T05:46:13.809461+00:00
EEM_xgb,stl_resid_30,0.056065358221530914,2025-07-09T05:46:13.809461+00:00
EEM_xgb,norm_band_50,0.05555865913629532,2025-07-09T05:46:13.809461+00:00
EEM_xgb,volatility_5,0.06634479761123657,2025-07-09T05:46:13.809461+00:00
EEM_xgb,skew_20,0.04471457377076149,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,kurt_20,5.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,kurt_5,61.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,sin_year,2.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,sin_month,1.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,Low,10.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,median_20,36.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,skew_5,3.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,std_50,29.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,std_10,27.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,kurt_10,15.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,dom,7.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,std_ratio_5_20,0.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,stl_resid_30,11.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,norm_band_50,6.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,volatility_5,15.0,2025-07-09T05:46:13.809461+00:00
EEM_lgbm,skew_20,11.0,2025-07-09T05:46:13.809461+00:00
EEM_arima,const,0.010352102605238573,2025-07-09T05:46:13.809461+00:00
EEM_arima,ar.L1,-0.005771436642592955,2025-07-09T05:46:13.809461+00:00
EEM_arima,sigma2,0.28122918935706176,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,close_lag_14,-0.048708780624115225,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,norm_band_50,-0.07549360702848028,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,Volume,-2.639416373872945e-08,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,volatility_5,-0.086146563321741,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,dom,-0.01680898371542211,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,obv,-1.1856396601079287e-08,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,std_5,0.1687335538119893,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,sin_year,0.918468401230333,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,skew_10,-0.19758669628144365,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,stl_resid_30,0.07582576982888588,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,skew_5,-0.3411138329281609,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,stoch_signal,-0.02891628671700497,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,ma_5,-0.0668404478543676,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,stl_resid_90,-0.29194561006359615,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_linreg,macd_diff,0.49188089992378753,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,close_lag_14,0.14171450658499538,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,norm_band_50,0.057167280406058174,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,Volume,0.07123564255713317,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,volatility_5,0.10805538685052206,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,dom,0.054031855464469355,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,obv,0.05535211497719582,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,std_5,0.05744572372685776,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,sin_year,0.0760688861772144,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,skew_10,0.04740374029732749,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,stl_resid_30,0.07398232650022746,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,skew_5,0.053881456238637424,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,stoch_signal,0.06283109327064146,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,ma_5,0.053788546839780245,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,stl_resid_90,0.06419237219167832,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_rf,macd_diff,0.022849067917261254,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,close_lag_14,0.07010281831026077,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,norm_band_50,0.06391936540603638,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,Volume,0.07413171976804733,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,volatility_5,0.08133737742900848,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,dom,0.05813055485486984,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,obv,0.1062069833278656,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,std_5,0.061384014785289764,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,sin_year,0.05055123567581177,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,skew_10,0.05535382777452469,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,stl_resid_30,0.06408406794071198,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,skew_5,0.06748003512620926,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,stoch_signal,0.07354050874710083,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,ma_5,0.06251034140586853,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,stl_resid_90,0.060292065143585205,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_xgb,macd_diff,0.05097510665655136,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,close_lag_14,0.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,norm_band_50,5.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,Volume,11.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,volatility_5,0.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,dom,0.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,obv,29.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,std_5,11.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,sin_year,12.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,skew_10,9.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,stl_resid_30,13.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,skew_5,1.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,stoch_signal,22.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,ma_5,15.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,stl_resid_90,0.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_lgbm,macd_diff,5.0,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_arima,const,-0.012464462539077938,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_arima,ar.L1,-0.09888826267192537,2025-07-09T05:46:13.809461+00:00
GFNORTEO.MX_arima,sigma2,11.03782863186157,2025-07-09T05:46:13.809461+00:00
GLD_linreg,trend_line_90,-0.015132220121990725,2025-07-09T05:46:13.809461+00:00
GLD_linreg,Volume,-6.633760935753529e-08,2025-07-09T05:46:13.809461+00:00
GLD_linreg,std_5,0.025297193098247836,2025-07-09T05:46:13.809461+00:00
GLD_linreg,skew_5,-0.31979379868114693,2025-07-09T05:46:13.809461+00:00
GLD_linreg,stl_seasonal_30,-0.026955209069468695,2025-07-09T05:46:13.809461+00:00
GLD_linreg,stl_resid_30,-0.26034552890061896,2025-07-09T05:46:13.809461+00:00
GLD_linreg,skew_20,-0.1081707874608122,2025-07-09T05:46:13.809461+00:00
GLD_linreg,std_ratio_5_20,0.08187457729138037,2025-07-09T05:46:13.809461+00:00
GLD_linreg,norm_band_10,-0.14381628930084575,2025-07-09T05:46:13.809461+00:00
GLD_linreg,sin_quarter,0.4861764561689645,2025-07-09T05:46:13.809461+00:00
GLD_linreg,obv,1.4232488849755046e-08,2025-07-09T05:46:13.809461+00:00
GLD_linreg,macd,-0.40279737203674437,2025-07-09T05:46:13.809461+00:00
GLD_linreg,kurt_10,-0.2196346210930643,2025-07-09T05:46:13.809461+00:00
GLD_linreg,bb_width,-0.05534703358734425,2025-07-09T05:46:13.809461+00:00
GLD_linreg,volatility_5,0.0004179224868798527,2025-07-09T05:46:13.809461+00:00
GLD_rf,trend_line_90,0.0867703800236958,2025-07-09T05:46:13.809461+00:00
GLD_rf,Volume,0.047477427357913556,2025-07-09T05:46:13.809461+00:00
GLD_rf,std_5,0.22565252763039426,2025-07-09T05:46:13.809461+00:00
GLD_rf,skew_5,0.04651921177039899,2025-07-09T05:46:13.809461+00:00
GLD_rf,stl_seasonal_30,0.050790731725198046,2025-07-09T05:46:13.809461+00:00
GLD_rf,stl_resid_30,0.0402968291210283,2025-07-09T05:46:13.809461+00:00
GLD_rf,skew_20,0.031631102755177457,2025-07-09T05:46:13.809461+00:00
GLD_rf,std_ratio_5_20,0.03794136975555474,2025-07-09T05:46:13.809461+00:00
GLD_rf,norm_band_10,0.04936384838823663,2025-07-09T05:46:13.809461+00:00
GLD_rf,sin_quarter,0.009041168424384587,2025-07-09T05:46:13.809461+00:00
GLD_rf,obv,0.03626625349293643,2025-07-09T05:46:13.809461+00:00
GLD_rf,macd,0.0954956818948835,2025-07-09T05:46:13.809461+00:00
GLD_rf,kurt_10,0.1316120269791014,2025-07-09T05:46:13.809461+00:00
GLD_rf,bb_width,0.06014451614356241,2025-07-09T05:46:13.809461+00:00
GLD_rf,volatility_5,0.050996924537533905,2025-07-09T05:46:13.809461+00:00
GLD_xgb,trend_line_90,0.08087810128927231,2025-07-09T05:46:13.809461+00:00
GLD_xgb,Volume,0.05599851906299591,2025-07-09T05:46:13.809461+00:00
GLD_xgb,std_5,0.07824897766113281,2025-07-09T05:46:13.809461+00:00
GLD_xgb,skew_5,0.06082714721560478,2025-07-09T05:46:13.809461+00:00
GLD_xgb,stl_seasonal_30,0.06213466450572014,2025-07-09T05:46:13.809461+00:00
GLD_xgb,stl_resid_30,0.05061370134353638,2025-07-09T05:46:13.809461+00:00
GLD_xgb,skew_20,0.05164159834384918,2025-07-09T05:46:13.809461+00:00
GLD_xgb,std_ratio_5_20,0.045526862144470215,2025-07-09T05:46:13.809461+00:00
GLD_xgb,norm_band_10,0.06535746902227402,2025-07-09T05:46:13.809461+00:00
GLD_xgb,sin_quarter,0.09392204880714417,2025-07-09T05:46:13.809461+00:00
GLD_xgb,obv,0.07399316132068634,2025-07-09T05:46:13.809461+00:00
GLD_xgb,macd,0.07850733399391174,2025-07-09T05:46:13.809461+00:00
GLD_xgb,kurt_10,0.07676197588443756,2025-07-09T05:46:13.809461+00:00
GLD_xgb,bb_width,0.0611150898039341,2025-07-09T05:46:13.809461+00:00
GLD_xgb,volatility_5,0.06447344273328781,2025-07-09T05:46:13.809461+00:00
GLD_lgbm,trend_line_90,8.0,2025-07-09T05:46:13.809461+00:00
GLD_lgbm,Volume,1.0,2025-07-09T05:46:13.809461+00:00
GLD_lgbm,std_5,35.0,2025-07-09T05:46:13.809461+00:00
GLD_lgbm,skew_5,1.0,2025-07-09T05:46:13.809461+00:00
GLD_lgbm,stl_seasonal_30,0.0,2025-07-09T05:46:13.809461+00:00
GLD_lgbm,stl_resid_30,1.0,2025-07-09T05:46:13.809461+00:00
GLD_lgbm,skew_20,2.0,2025-07-09T05:46:13.809461+00:00
GLD_lgbm,std_ratio_5_20,1.0,2025-07-09T05:46:13.809461+00:00
GLD_lgbm,norm_band_10,6.0,2025-07-09T05:46:13.809461+00:00
GLD_lgbm,sin_quarter,7.0,2025-07-09T05:46:13.809461+00:00
