model,feature,importance_mean,importance_std,importance_mean_minus_std,used_in_retrain,run_date
BIMBOA.MX_linreg,Adj Close,0.13066130854795804,0.09352088871907949,0.03714041982887856,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,High,-0.04910646490229942,0.05274693143147502,-0.10185339633377444,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,Low,-0.020505672580133315,0.009811112608797402,-0.030316785188930717,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,Open,0.25194337011727946,0.042467489576082124,0.20947588054119734,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,Volume,0.002021887493449892,0.004003981682377037,-0.001982094188927145,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,rsi,0.293228140274531,0.06860299915015013,0.22462514112438087,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,sma_20,-0.026789214232817347,0.014726540436753116,-0.041515754669570464,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,sma_50,0.06502812474904078,0.019210942482195598,0.04581718226684518,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,macd,0.006729711858098319,0.0027156172971473263,0.004014094560950993,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,macd_signal,0.012319253555143827,0.00550722587397984,0.006812027681163987,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,macd_diff,-0.00023876045460826666,0.0005568604357287114,-0.0007956208903369781,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,bb_bbm,-0.026789218721267938,0.014726542531528415,-0.04151576125279635,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,bb_bbh,-0.03990331100935949,0.02008598470654434,-0.059989295715903834,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,bb_bbl,-0.0008586074860004178,0.0005187989732783116,-0.0013774064592787295,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,bb_width,7.455113924326184e-06,4.554334038333275e-06,2.900779885992909e-06,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,stoch,-0.0060717054880683905,0.01786568669930145,-0.02393739218736984,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,stoch_signal,-0.000501307388222294,0.0002100735673999516,-0.0007113809556222456,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,atr,0.007501976301707814,0.0033718018790071125,0.004130174422700701,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,obv,0.12236767070393548,0.022378097258187575,0.09998957344574791,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,log_return,-9.149002123010063e-07,1.6174540359391035e-06,-2.53235424824011e-06,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,simple_return,-1.1488290759142927e-06,2.0507728660264875e-06,-3.19960194194078e-06,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,volatility_5,-8.367713391077558e-06,2.810437888280798e-06,-1.1178151279358356e-05,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,volatility_10,2.724165574274906e-06,1.8953748849984854e-06,8.287906892764207e-07,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,close_lag_1,-0.0120713718877,0.005913279228158915,-0.017984651115858914,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,close_lag_7,0.3700608276461468,0.07282992712281415,0.2972309005233326,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,close_lag_14,0.10175500237912831,0.02912413283396437,0.07263086954516394,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,sma_13,0.8310634740929572,0.10856759016840441,0.7224958839245528,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,sma_26,-0.022025416556715527,0.042192253075032965,-0.06421766963174849,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,ma_5,0.12348270701186914,0.02713730054286098,0.09634540646900816,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,min_5,0.7330349272853036,0.0649317600820675,0.6681031672032361,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,q25_5,0.02053533892716648,0.07038283949372667,-0.04984750056656019,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,median_5,0.031531955018221106,0.009994117631205805,0.0215378373870153,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,q75_5,0.026999231271366764,0.07803226793964878,-0.05103303666828202,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,max_5,1.466563787322689,0.19541495007076212,1.271148837251927,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,std_5,0.003954537487186727,0.0012321708795735985,0.0027223666076131286,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,ema_5,0.07758387581547624,0.02087921746287819,0.05670465835259805,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,norm_band_5,-0.010011456742506919,0.010996244275046859,-0.021007701017553778,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,skew_5,0.012165254342580579,0.0030858024194779427,0.009079451923102637,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,kurt_5,0.00016033196872360377,0.0017292380507217073,-0.0015689060819981035,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,ma_10,-0.0200800393037452,0.04173866076386853,-0.061818700067613724,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,min_10,0.2769801150389041,0.05968842188911156,0.21729169314979252,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,q25_10,-0.011575690871974364,0.007015502105001197,-0.018591192976975562,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,median_10,0.09818071404421484,0.022756956046414548,0.0754237579978003,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,q75_10,0.07719616989468778,0.0779141118963459,-0.0007179420016581173,1,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,max_10,-0.05602131834656232,0.02953359602658488,-0.0855549143731472,0,2025-10-01T01:53:58.444024+00:00
BIMBOA.MX_linreg,std_10,-0.008570706088788693,0.018751892007925167,-0.02732259809671386,0,2025-10-01T01:53:58.444024+00:00
