model,feature,importance_mean,importance_std,importance_mean_minus_std,used_in_retrain,run_date
BIMBOA.MX_linreg,Adj Close,-0.015617066249094425,0.011728322143375885,-0.02734538839247031,0,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,High,0.0164435232793525,0.03279968535095916,-0.01635616207160666,1,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,Low,-0.004065756157467249,0.0013861425668543169,-0.0054518987243215656,0,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,Open,0.06726990022130278,0.019170742049267202,0.04809915817203557,1,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,Volume,-0.0003387153863537051,0.0015821525888225047,-0.00192086797517621,0,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,rsi,0.004005035055957418,0.010922578341013029,-0.006917543285055611,1,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,sma_20,0.0009159717001518963,0.0005443468024133742,0.00037162489773852217,1,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,sma_50,-0.008343006234713003,0.00729038821957183,-0.015633394454284834,0,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,macd,0.0004792839549446093,0.000495317643736352,-1.6033688791742705e-05,1,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,macd_signal,0.002971072192604929,0.0011981313895405331,0.0017729408030643958,1,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,macd_diff,0.0009011307143198977,0.0006974291060286413,0.00020370160829125638,1,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,bb_bbm,0.0009159712120154317,0.0005443465123218126,0.0003716246996936191,1,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,bb_bbh,-0.010768149732947397,0.016535079861795213,-0.027303229594742608,0,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,bb_bbl,0.030292279309308424,0.019904468437473864,0.01038781087183456,1,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,bb_width,-1.0307948659971088e-06,6.418378578956026e-07,-1.6726327238927114e-06,0,2025-07-12T00:18:34.109784+00:00
BIMBOA.MX_linreg,stoch,-0.005026927552366001,0.0068099437754517,-0.0118368713278177,0,2025-07-12T00:18:34.109784+00:00
