model,residual
_NaiveModel,-7.45001220703125
_NaiveModel,-6.8800048828125
_NaiveModel,-3.0
_NaiveModel,1.20001220703125
_NaiveModel,12.600006103515568
_NaiveModel,10.6400146484375
_NaiveModel,12.1099853515625
_NaiveModel,-0.57000732421875
_NaiveModel,1.5
_NaiveModel,7.79998779296875
_NaiveModel,1.4600067138671875
_NaiveModel,2.80999755859375
_NaiveModel,0.8199996948242188
_NaiveModel,7.0
_NaiveModel,2.220001220703139
_NaiveModel,2.779998779296875
_NaiveModel,0.529998779296875
_NaiveModel,9.1199951171875
_NaiveModel,17.639984130859375
_NaiveModel,8.220001220703068
_NaiveModel,-2.1400146484375
_NaiveModel,-1.1200027465820312
_NaiveModel,-3.7100067138671875
_NaiveModel,-3.16998291015625
_NaiveModel,40.33001708984381
_NaiveModel,0.5299987792968466
_NaiveModel,72.31005859375
_NaiveModel,2.30999755859375
_NaiveModel,-15.190002441406193
_NaiveModel,32.4300537109375
_NaiveModel,-15.0
_NaiveModel,-7.899993896484375
_NaiveModel,-7.149993896484432
_NaiveModel,-0.779998779296875
_NaiveModel,-1.1099853515624432
_NaiveModel,-23.1300048828125
_NaiveModel,-1.30999755859375
_NaiveModel,-11.03997802734375
_NaiveModel,-2.3499755859375
_NaiveModel,0.46002197265625
_NaiveModel,-1.0600128173828125
_NaiveModel,-4.25
_NaiveModel,-0.4499969482421875
_NaiveModel,-0.5
_NaiveModel,-0.05999755859375
_NaiveModel,-0.25
_NaiveModel,8.0
_NaiveModel,1.779998779296875
_NaiveModel,6.779998779296875
_NaiveModel,-11.149993896484375
_NaiveModel,-4.05999755859375
_NaiveModel,-1.3600006103515767
_NaiveModel,1.730010986328125
_NaiveModel,-3.8900146484375
_NaiveModel,26.999999999999943
_NaiveModel,0.7200012207031534
_NaiveModel,101.8299560546875
_NaiveModel,-1.29998779296875
_NaiveModel,-2.25
_NaiveModel,15.449951171875
_NaiveModel,-16.54998779296875
_NaiveModel,-9.94000244140625
_NaiveModel,-6.820007324218693
_NaiveModel,-2.550018310546875
_NaiveModel,-2.990020751953125
_NaiveModel,-1.5
_NaiveModel,2.5999755859375
_NaiveModel,-12.050048828125
_NaiveModel,-5.910003662109375
_NaiveModel,1.32000732421875
_NaiveModel,0.3100128173828125
_NaiveModel,-7.399993896484318
_NaiveModel,0.9499969482421875
_NaiveModel,10.330001831054659
_NaiveModel,-4.910003662109389
_NaiveModel,-1.220001220703125
_NaiveModel,-8.610000610351548
_NaiveModel,3.80999755859375
_NaiveModel,4.32000732421875
_NaiveModel,3.0999755859375
_NaiveModel,-6.790008544921875
_NaiveModel,-2.269996643066392
_NaiveModel,2.1699981689453125
_NaiveModel,-11.3599853515625
_NaiveModel,17.739990234375
_NaiveModel,1.5500030517576988
_NaiveModel,45.9100341796875
_NaiveModel,10.54998779296875
_NaiveModel,-4.079986572265682
_NaiveModel,5.80999755859375
_NaiveModel,-8.97003173828125
_NaiveModel,-6.730010986328125
_NaiveModel,-2.04998779296875
_NaiveModel,-4.1300048828125
_NaiveModel,-3.30999755859375
_NaiveModel,-10.1600341796875
_NaiveModel,-14.00994873046875
_NaiveModel,-9.3699951171875
_NaiveModel,-1.96002197265625
_NaiveModel,10.90997314453125
_NaiveModel,-0.5900115966796875
_NaiveModel,-0.12002563476568184
_NaiveModel,0.01000213623046875
_NaiveModel,1.919998168945341
_NaiveModel,5.050003051757827
_NaiveModel,-0.44000244140625
_NaiveModel,0.45000457763671875
_NaiveModel,6.660003662109375
