ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,271.0599975585937,267.6099853515625,2026-04-27 00:00:00,0.0,-3.450012207031193,0.0,-0.01272785449016844,False,2026-04-27,False,False,3.45,11.9026,3.45,0.0129,,1.0
AMD,_NaiveModel,347.8099975585937,334.6300048828125,2026-04-27 00:00:00,0.0,-13.179992675781193,0.0,-0.037894231817073715,False,2026-04-27,False,False,13.18,173.7122,13.18,0.0394,,1.0
AMZN,_NaiveModel,263.989990234375,261.1199951171875,2026-04-27 00:00:00,0.0,-2.8699951171875,0.0,-0.010871605831113018,False,2026-04-27,False,False,2.87,8.2369,2.87,0.011,,1.0
ASML,_NaiveModel,1457.699951171875,1432.43994140625,2026-04-27 00:00:00,0.0,-25.260009765625,0.0,-0.017328675730089692,False,2026-04-27,False,False,25.26,638.0681,25.26,0.0176,,1.0
AVGO,_NaiveModel,422.760009765625,418.2000122070313,2026-04-27 00:00:00,0.0,-4.559997558593693,0.0,-0.010786255684689102,False,2026-04-27,False,False,4.56,20.7936,4.56,0.0109,,1.0
BRK-B,_NaiveModel,469.3200073242188,472.80999755859375,2026-04-27 00:00:00,0.0,3.489990234374943,0.0,0.0074362698796345255,False,2026-04-27,False,False,3.49,12.18,3.49,0.0074,,1.0
CAT,_NaiveModel,830.7899780273438,828.7899780273438,2026-04-27 00:00:00,0.0,-2.0,0.0,-0.00240734728739611,False,2026-04-27,False,False,2.0,4.0,2.0,0.0024,,1.0
COST,_NaiveModel,1011.1500244140624,998.010009765625,2026-04-27 00:00:00,0.0,-13.140014648437386,0.0,-0.01299511875703283,False,2026-04-27,False,False,13.14,172.66,13.14,0.0132,,1.0
CRM,_NaiveModel,178.16000366210938,180.17999267578125,2026-04-27 00:00:00,0.0,2.019989013671875,0.0,0.011338061136903093,False,2026-04-27,False,False,2.02,4.0804,2.02,0.0112,,1.0
GOOGL,_NaiveModel,344.3999938964844,350.3399963378906,2026-04-27 00:00:00,0.0,5.94000244140625,0.0,0.01724739415411147,False,2026-04-27,False,False,5.94,35.2836,5.94,0.017,,1.0
JNJ,_NaiveModel,227.5,225.33999633789065,2026-04-27 00:00:00,0.0,-2.1600036621093466,0.0,-0.009494521591689436,False,2026-04-27,False,False,2.16,4.6656,2.16,0.0096,,1.0
JPM,_NaiveModel,308.2799987792969,311.6300048828125,2026-04-27 00:00:00,0.0,3.350006103515625,0.0,0.010866764359610478,False,2026-04-27,False,False,3.35,11.2225,3.35,0.0107,,1.0
LLY,_NaiveModel,883.9600219726562,868.27001953125,2026-04-27 00:00:00,0.0,-15.69000244140625,0.0,-0.017749674251548442,False,2026-04-27,False,False,15.69,246.1762,15.69,0.0181,,1.0
LMT,_NaiveModel,513.4500122070312,513.3499755859375,2026-04-27 00:00:00,0.0,-0.10003662109375,0.0,-0.00019483224990831947,False,2026-04-27,False,False,0.1,0.01,0.1,0.0002,,1.0
MA,_NaiveModel,504.1700134277344,506.4299926757813,2026-04-27 00:00:00,0.0,2.259979248046932,0.0,0.004482573710962816,False,2026-04-27,False,False,2.26,5.1075,2.26,0.0045,,1.0
MCD,_NaiveModel,299.3599853515625,290.2099914550781,2026-04-27 00:00:00,0.0,-9.149993896484375,0.0,-0.030565186879398066,False,2026-04-27,False,False,9.15,83.7224,9.15,0.0315,,1.0
META,_NaiveModel,675.030029296875,678.6199951171875,2026-04-27 00:00:00,0.0,3.5899658203125,0.0,0.0053182312852835326,False,2026-04-27,False,False,3.59,12.8879,3.59,0.0053,,1.0
MRK,_NaiveModel,111.9000015258789,110.2300033569336,2026-04-27 00:00:00,0.0,-1.6699981689453125,0.0,-0.01492402275400412,False,2026-04-27,False,False,1.67,2.7889,1.67,0.0152,,1.0
MSFT,_NaiveModel,424.6199951171875,424.8200073242188,2026-04-27 00:00:00,0.0,0.20001220703130684,0.0,0.00047103812663392607,False,2026-04-27,False,False,0.2,0.04,0.2,0.0005,,1.0
