ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,302.25,305.260009765625,2026-08-13 00:00:00,0.0,3.010009765625,0.0,0.009958675816790736,False,2026-08-13,False,False,3.01,9.0602,3.01,0.0099,,1.0
AMD,_NaiveModel,482.9299926757813,483.010009765625,2026-08-13 00:00:00,0.0,0.08001708984369316,0.0,0.00016569086836031995,False,2026-08-13,False,False,0.08,0.0064,0.08,0.0002,,1.0
AMZN,_NaiveModel,267.2799987792969,265.1300048828125,2026-08-13 00:00:00,0.0,-2.149993896484375,0.0,-0.008043976003829997,False,2026-08-13,False,False,2.15,4.6225,2.15,0.0081,,1.0
ASML,_NaiveModel,1810.0699462890625,1847.9000244140625,2026-08-13 00:00:00,0.0,37.830078125,0.0,0.02089978799026955,False,2026-08-13,False,False,37.8301,1431.1148,37.8301,0.0205,,1.0
AVGO,_NaiveModel,416.0499877929688,417.8200073242188,2026-08-13 00:00:00,0.0,1.77001953125,0.0,0.0042543434279122775,False,2026-08-13,False,False,1.77,3.133,1.77,0.0042,,1.0
BRK-B,_NaiveModel,510.0,506.9299926757813,2026-08-13 00:00:00,0.0,-3.070007324218693,0.0,-0.006019622204350379,False,2026-08-13,False,False,3.07,9.4249,3.07,0.0061,,1.0
CAT,_NaiveModel,855.5999755859375,854.5999755859375,2026-08-13 00:00:00,0.0,-1.0,0.0,-0.0011687704868331413,False,2026-08-13,False,False,1.0,1.0,1.0,0.0012,,1.0
COST,_NaiveModel,949.5800170898438,961.8499755859376,2026-08-13 00:00:00,0.0,12.269958496093864,0.0,0.012921458197590684,False,2026-08-13,False,False,12.27,150.5519,12.27,0.0128,,1.0
CRM,_NaiveModel,193.32000732421875,201.3699951171875,2026-08-13 00:00:00,0.0,8.04998779296875,0.0,0.041640738092193645,False,2026-08-13,False,False,8.05,64.8023,8.05,0.04,,1.0
GOOGL,_NaiveModel,343.5400085449219,346.3599853515625,2026-08-13 00:00:00,0.0,2.819976806640625,0.0,0.008208583386210984,False,2026-08-13,False,False,2.82,7.9523,2.82,0.0081,,1.0
JNJ,_NaiveModel,260.8599853515625,262.0799865722656,2026-08-13 00:00:00,0.0,1.220001220703125,0.0,0.004676843092891086,False,2026-08-13,False,False,1.22,1.4884,1.22,0.0047,,1.0
JPM,_NaiveModel,365.1799926757813,363.1099853515625,2026-08-13 00:00:00,0.0,-2.070007324218807,0.0,-0.005668457653036394,False,2026-08-13,False,False,2.07,4.2849,2.07,0.0057,,1.0
LLY,_NaiveModel,1220.280029296875,1209.0,2026-08-13 00:00:00,0.0,-11.280029296875,0.0,-0.009243803902432584,False,2026-08-13,False,False,11.28,127.2391,11.28,0.0093,,1.0
LMT,_NaiveModel,606.719970703125,598.010009765625,2026-08-13 00:00:00,0.0,-8.7099609375,0.0,-0.014355817111815302,False,2026-08-13,False,False,8.71,75.8634,8.71,0.0146,,1.0
MA,_NaiveModel,559.72998046875,567.0399780273438,2026-08-13 00:00:00,0.0,7.30999755859375,0.0,0.013059864244670151,False,2026-08-13,False,False,7.31,53.4361,7.31,0.0129,,1.0
MCD,_NaiveModel,275.70001220703125,272.25,2026-08-13 00:00:00,0.0,-3.45001220703125,0.0,-0.012513645463463143,False,2026-08-13,False,False,3.45,11.9026,3.45,0.0127,,1.0
META,_NaiveModel,578.8499755859375,594.969970703125,2026-08-13 00:00:00,0.0,16.1199951171875,0.0,0.0278483126839042,False,2026-08-13,False,False,16.12,259.8542,16.12,0.0271,,1.0
MRK,_NaiveModel,132.9199981689453,135.5500030517578,2026-08-13 00:00:00,0.0,2.6300048828125,0.0,0.01978637465424642,False,2026-08-13,False,False,2.63,6.9169,2.63,0.0194,,1.0
MSFT,_NaiveModel,492.4299926757813,496.8800048828125,2026-08-13 00:00:00,0.0,4.450012207031193,0.0,0.00903684233945739,False,2026-08-13,False,False,4.45,19.8026,4.45,0.009,,1.0
NEE,_NaiveModel,85.77999877929688,86.01000213623047,2026-08-13 00:00:00,0.0,0.23000335693359375,0.0,0.0026813168594857265,False,2026-08-13,False,False,0.23,0.0529,0.23,0.0027,,1.0
NVDA,_NaiveModel,224.08999633789065,225.3000030517578,2026-08-13 00:00:00,0.0,1.210006713867159,0.0,0.0053996462744489,False,2026-08-13,False,False,1.21,1.4641,1.21,0.0054,,1.0
ORCL,_NaiveModel,153.27999877929688,156.22000122070312,2026-08-13 00:00:00,0.0,2.94000244140625,0.0,0.01918060063165494,False,2026-08-13,False,False,2.94,8.6436,2.94,0.0188,,1.0
PG,_NaiveModel,144.0800018310547,144.25999450683594,2026-08-13 00:00:00,0.0,0.17999267578125,0.0,0.001249255090878648,False,2026-08-13,False,False,0.18,0.0324,0.18,0.0012,,1.0
PLTR,_NaiveModel,171.0399932861328,179.00999450683594,2026-08-13 00:00:00,0.0,7.970001220703125,0.0,0.04659729615032263,False,2026-08-13,False,False,7.97,63.5209,7.97,0.0445,,1.0
TSLA,_NaiveModel,327.510009765625,339.9599914550781,2026-08-13 00:00:00,0.0,12.449981689453125,0.0,0.03801404939764335,False,2026-08-13,False,False,12.45,155.002,12.45,0.0366,,1.0
TSM,_NaiveModel,429.1499938964844,430.489990234375,2026-08-13 00:00:00,0.0,1.339996337890625,0.0,0.0031224428683409152,False,2026-08-13,False,False,1.34,1.7956,1.34,0.0031,,1.0
UNH,_NaiveModel,405.5899963378906,399.05999755859375,2026-08-13 00:00:00,0.0,-6.529998779296875,0.0,-0.016099999601215106,False,2026-08-13,False,False,6.53,42.6409,6.53,0.0164,,1.0
V,_NaiveModel,359.4200134277344,365.4500122070313,2026-08-13 00:00:00,0.0,6.029998779296932,0.0,0.0167770256358007,False,2026-08-13,False,False,6.03,36.3609,6.03,0.0165,,1.0
WMT,_NaiveModel,116.01000213623048,115.72000122070312,2026-08-13 00:00:00,0.0,-0.29000091552735796,0.0,-0.0024997923471013306,False,2026-08-13,False,False,0.29,0.0841,0.29,0.0025,,1.0
XOM,_NaiveModel,159.75,158.61000061035156,2026-08-13 00:00:00,0.0,-1.1399993896484375,0.0,-0.007136146414074726,False,2026-08-13,False,False,1.14,1.2996,1.14,0.0072,,1.0
