ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,333.739990234375,326.5899963378906,2026-07-20 00:00:00,0.0,-7.149993896484375,0.0,-0.021423845225929206,False,2026-07-20,False,False,7.15,51.1224,7.15,0.0219,,1.0
AMD,_NaiveModel,495.760009765625,503.5700073242188,2026-07-20 00:00:00,0.0,7.809997558593807,0.0,0.015753585212099002,False,2026-07-20,False,False,7.81,60.9961,7.81,0.0155,,1.0
AMZN,_NaiveModel,247.22999572753903,249.9900054931641,2026-07-20 00:00:00,0.0,2.760009765625057,0.0,0.011163733419575586,False,2026-07-20,False,False,2.76,7.6177,2.76,0.011,,1.0
ASML,_NaiveModel,1747.5799560546875,1739.02001953125,2026-07-20 00:00:00,0.0,-8.5599365234375,0.0,-0.004898165885790024,False,2026-07-20,False,False,8.5599,73.2725,8.5599,0.0049,,1.0
AVGO,_NaiveModel,370.8299865722656,378.1600036621094,2026-07-20 00:00:00,0.0,7.33001708984375,0.0,0.019766516612095258,False,2026-07-20,False,False,7.33,53.7292,7.33,0.0194,,1.0
BRK-B,_NaiveModel,490.9100036621094,491.25,2026-07-20 00:00:00,0.0,0.339996337890625,0.0,0.0006925838450109128,False,2026-07-20,False,False,0.34,0.1156,0.34,0.0007,,1.0
CAT,_NaiveModel,880.280029296875,864.2999877929688,2026-07-20 00:00:00,0.0,-15.98004150390625,0.0,-0.018153361398724827,False,2026-07-20,False,False,15.98,255.3617,15.98,0.0185,,1.0
COST,_NaiveModel,940.8699951171876,935.7999877929688,2026-07-20 00:00:00,0.0,-5.070007324218864,0.0,-0.00538863748501979,False,2026-07-20,False,False,5.07,25.705,5.07,0.0054,,1.0
CRM,_NaiveModel,170.77000427246094,173.7899932861328,2026-07-20 00:00:00,0.0,3.019989013671875,0.0,0.017684540247791578,False,2026-07-20,False,False,3.02,9.1203,3.02,0.0174,,1.0
GOOGL,_NaiveModel,346.7699890136719,351.989990234375,2026-07-20 00:00:00,0.0,5.220001220703125,0.0,0.01505320929169946,False,2026-07-20,False,False,5.22,27.2484,5.22,0.0148,,1.0
JNJ,_NaiveModel,253.0399932861328,248.82000732421875,2026-07-20 00:00:00,0.0,-4.2199859619140625,0.0,-0.01667715014970848,False,2026-07-20,False,False,4.22,17.8083,4.22,0.017,,1.0
JPM,_NaiveModel,341.1000061035156,338.8699951171875,2026-07-20 00:00:00,0.0,-2.230010986328125,0.0,-0.006537704328423173,False,2026-07-20,False,False,2.23,4.9729,2.23,0.0066,,1.0
LLY,_NaiveModel,1179.1099853515625,1146.9000244140625,2026-07-20 00:00:00,0.0,-32.2099609375,0.0,-0.02731718104133967,False,2026-07-20,False,False,32.21,1037.4816,32.21,0.0281,,1.0
LMT,_NaiveModel,508.7699890136719,509.5400085449219,2026-07-20 00:00:00,0.0,0.77001953125,0.0,0.001513492438386156,False,2026-07-20,False,False,0.77,0.5929,0.77,0.0015,,1.0
MA,_NaiveModel,543.5999755859375,547.4400024414062,2026-07-20 00:00:00,0.0,3.84002685546875,0.0,0.007064067380300464,False,2026-07-20,False,False,3.84,14.7458,3.84,0.007,,1.0
MCD,_NaiveModel,267.7099914550781,267.6400146484375,2026-07-20 00:00:00,0.0,-0.069976806640625,0.0,-0.0002613903435590193,False,2026-07-20,False,False,0.07,0.0049,0.07,0.0003,,1.0
META,_NaiveModel,646.010009765625,645.8499755859375,2026-07-20 00:00:00,0.0,-0.1600341796875,0.0,-0.0002477270897792451,False,2026-07-20,False,False,0.16,0.0256,0.16,0.0002,,1.0
MRK,_NaiveModel,127.5,124.4000015258789,2026-07-20 00:00:00,0.0,-3.0999984741210938,0.0,-0.024313713522518383,False,2026-07-20,False,False,3.1,9.61,3.1,0.0249,,1.0
MSFT,_NaiveModel,393.8200073242188,402.2900085449219,2026-07-20 00:00:00,0.0,8.470001220703068,0.0,0.021507290292973866,False,2026-07-20,False,False,8.47,71.7409,8.47,0.0211,,1.0
NEE,_NaiveModel,88.80000305175781,88.0,2026-07-20 00:00:00,0.0,-0.8000030517578125,0.0,-0.009009043066040483,False,2026-07-20,False,False,0.8,0.64,0.8,0.0091,,1.0
NVDA,_NaiveModel,202.8099975585937,203.27999877929688,2026-07-20 00:00:00,-2.842170943040401e-14,0.4700012207031534,-1.4013958765613963e-16,0.0023174460152900777,False,2026-07-20,False,False,0.47,0.2209,0.47,0.0023,,1.0
ORCL,_NaiveModel,126.41000366210938,121.37999725341795,2026-07-20 00:00:00,0.0,-5.0300064086914205,0.0,-0.03979120530790028,False,2026-07-20,False,False,5.03,25.301,5.03,0.0414,,1.0
PG,_NaiveModel,149.97999572753906,149.1300048828125,2026-07-20 00:00:00,0.0,-0.8499908447265625,0.0,-0.005667361441126436,False,2026-07-20,False,False,0.85,0.7225,0.85,0.0057,,1.0
