ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,273.04998779296875,266.1700134277344,2026-04-21 00:00:00,0.0,-6.879974365234375,0.0,-0.025196757637106694,False,2026-04-21,False,False,6.88,47.334,6.88,0.0258,,1.0
AMD,_NaiveModel,274.95001220703125,284.489990234375,2026-04-21 00:00:00,0.0,9.53997802734375,0.0,0.03469713622038452,False,2026-04-21,False,False,9.54,91.0112,9.54,0.0335,,1.0
AMZN,_NaiveModel,248.27999877929688,249.91000366210935,2026-04-21 00:00:00,0.0,1.6300048828124716,0.0,0.006565188057139589,False,2026-04-21,False,False,1.63,2.6569,1.63,0.0065,,1.0
ASML,_NaiveModel,1476.5,1458.969970703125,2026-04-21 00:00:00,0.0,-17.530029296875,0.0,-0.01187269170123603,False,2026-04-21,False,False,17.53,307.3019,17.53,0.012,,1.0
AVGO,_NaiveModel,399.6300048828125,402.1700134277344,2026-04-21 00:00:00,0.0,2.540008544921875,0.0,0.0063559004926737345,False,2026-04-21,False,False,2.54,6.4516,2.54,0.0063,,1.0
BRK-B,_NaiveModel,472.0799865722656,468.5,2026-04-21 00:00:00,0.0,-3.579986572265625,0.0,-0.007583432202368112,False,2026-04-21,False,False,3.58,12.8163,3.58,0.0076,,1.0
CAT,_NaiveModel,798.4000244140625,800.4500122070312,2026-04-21 00:00:00,0.0,2.04998779296875,0.0,0.002567619902658714,False,2026-04-21,False,False,2.05,4.2024,2.05,0.0026,,1.0
COST,_NaiveModel,997.8400268554688,1005.8099975585938,2026-04-21 00:00:00,0.0,7.969970703125,0.0,0.00798722289006693,False,2026-04-21,False,False,7.97,63.5204,7.97,0.0079,,1.0
CRM,_NaiveModel,186.2700042724609,187.1100006103516,2026-04-21 00:00:00,0.0,0.8399963378906818,0.0,0.004509563099928866,False,2026-04-21,False,False,0.84,0.7056,0.84,0.0045,,1.0
GOOGL,_NaiveModel,337.4200134277344,332.2900085449219,2026-04-21 00:00:00,0.0,-5.1300048828125,0.0,-0.015203617683191157,False,2026-04-21,False,False,5.13,26.317,5.13,0.0154,,1.0
JNJ,_NaiveModel,230.69000244140625,226.16000366210935,2026-04-21 00:00:00,0.0,-4.529998779296903,0.0,-0.019636736448721888,False,2026-04-21,False,False,4.53,20.5209,4.53,0.02,,1.0
JPM,_NaiveModel,316.989990234375,313.0,2026-04-21 00:00:00,0.0,-3.989990234375,0.0,-0.012587117439969932,False,2026-04-21,False,False,3.99,15.92,3.99,0.0127,,1.0
LLY,_NaiveModel,919.9000244140624,903.02001953125,2026-04-21 00:00:00,0.0,-16.880004882812386,0.0,-0.018349825453656488,False,2026-04-21,False,False,16.88,284.9346,16.88,0.0187,,1.0
LMT,_NaiveModel,581.280029296875,571.9500122070312,2026-04-21 00:00:00,0.0,-9.33001708984375,0.0,-0.016050813067033248,False,2026-04-21,False,False,9.33,87.0492,9.33,0.0163,,1.0
MA,_NaiveModel,516.6500244140625,511.3500061035156,2026-04-21 00:00:00,0.0,-5.300018310546875,0.0,-0.010258430388264617,False,2026-04-21,False,False,5.3,28.0902,5.3,0.0104,,1.0
MCD,_NaiveModel,306.94000244140625,301.8399963378906,2026-04-21 00:00:00,0.0,-5.100006103515625,0.0,-0.016615644956506435,False,2026-04-21,False,False,5.1,26.0101,5.1,0.0169,,1.0
META,_NaiveModel,670.9099731445312,668.8400268554688,2026-04-21 00:00:00,0.0,-2.0699462890625,0.0,-0.0030852817396061875,False,2026-04-21,False,False,2.0699,4.2847,2.0699,0.0031,,1.0
MRK,_NaiveModel,117.0999984741211,112.55999755859376,2026-04-21 00:00:00,0.0,-4.5400009155273295,0.0,-0.038770290133954714,False,2026-04-21,False,False,4.54,20.6116,4.54,0.0403,,1.0
MSFT,_NaiveModel,418.0700073242188,424.1600036621094,2026-04-21 00:00:00,0.0,6.089996337890568,0.0,0.01456692953620013,False,2026-04-21,False,False,6.09,37.0881,6.09,0.0144,,1.0
NEE,_NaiveModel,92.01000213623048,90.5999984741211,2026-04-21 00:00:00,0.0,-1.4100036621093892,0.0,-0.015324460703975754,False,2026-04-21,False,False,1.41,1.9881,1.41,0.0156,,1.0
NVDA,_NaiveModel,202.0599975585937,199.8800048828125,2026-04-21 00:00:00,-2.842170943040401e-14,-2.1799926757812216,-1.4065975340894592e-16,-0.010788838474320299,True,2026-04-21,False,False,2.18,4.7524,2.18,0.0109,,1.0
ORCL,_NaiveModel,177.5800018310547,181.1699981689453,2026-04-21 00:00:00,0.0,3.589996337890625,0.0,0.020216219736871387,False,2026-04-21,False,False,3.59,12.8881,3.59,0.0198,,1.0
PG,_NaiveModel,144.49000549316406,142.32000732421875,2026-04-21 00:00:00,0.0,-2.1699981689453125,0.0,-0.015018327126079159,False,2026-04-21,False,False,2.17,4.7089,2.17,0.0152,,1.0
PLTR,_NaiveModel,145.88999938964844,145.97000122070312,2026-04-21 00:00:00,0.0,0.0800018310546875,0.0,0.0005483709054039793,False,2026-04-21,False,False,0.08,0.0064,0.08,0.0005,,1.0
TSLA,_NaiveModel,392.5,386.4200134277344,2026-04-21 00:00:00,0.0,-6.079986572265625,0.0,-0.015490411649084395,False,2026-04-21,False,False,6.08,36.9662,6.08,0.0157,,1.0
TSM,_NaiveModel,366.239990234375,368.0799865722656,2026-04-21 00:00:00,0.0,1.839996337890625,0.0,0.005024018094564498,False,2026-04-21,False,False,1.84,3.3856,1.84,0.005,,1.0
UNH,_NaiveModel,323.4800109863281,346.010009765625,2026-04-21 00:00:00,0.0,22.529998779296875,0.0,0.0696488129532341,False,2026-04-21,False,False,22.53,507.6008,22.53,0.0651,,1.0
V,_NaiveModel,313.94000244140625,309.94000244140625,2026-04-21 00:00:00,0.0,-4.0,0.0,-0.012741288045146652,False,2026-04-21,False,False,4.0,16.0,4.0,0.0129,,1.0
WMT,_NaiveModel,127.91999816894533,129.60000610351562,2026-04-21 00:00:00,0.0,1.6800079345702983,0.0,0.013133270470747612,False,2026-04-21,False,False,1.68,2.8224,1.68,0.013,,1.0
XOM,_NaiveModel,147.67999267578125,148.36000061035156,2026-04-21 00:00:00,0.0,0.6800079345703125,0.0,0.004604604335695029,False,2026-04-21,False,False,0.68,0.4624,0.68,0.0046,,1.0
