ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,335.9200134277344,341.07000732421875,2026-09-25 00:00:00,0.0,5.149993896484375,0.0,0.015331012415526353,False,2026-09-25,False,False,5.15,26.5224,5.15,0.0151,,1.0
AMD,_NaiveModel,629.260009765625,630.6300048828125,2026-09-25 00:00:00,0.0,1.3699951171875,0.0,0.0021771526808095913,False,2026-09-25,False,False,1.37,1.8769,1.37,0.0022,,1.0
AMZN,_NaiveModel,249.3800048828125,249.6699981689453,2026-09-25 00:00:00,0.0,0.2899932861328125,0.0,0.0011628570071970479,False,2026-09-25,False,False,0.29,0.0841,0.29,0.0012,,1.0
ASML,_NaiveModel,1722.5,1743.93994140625,2026-09-25 00:00:00,0.0,21.43994140625,0.0,0.012446990656748912,False,2026-09-25,False,False,21.4399,459.6711,21.4399,0.0123,,1.0
AVGO,_NaiveModel,350.3599853515625,352.8099975585937,2026-09-25 00:00:00,0.0,2.450012207031193,0.0,0.006992842531868392,False,2026-09-25,False,False,2.45,6.0026,2.45,0.0069,,1.0
BRK-B,_NaiveModel,505.1799926757813,505.4800109863281,2026-09-25 00:00:00,0.0,0.30001831054681816,0.0,0.0005938839916397213,False,2026-09-25,False,False,0.3,0.09,0.3,0.0006,,1.0
CAT,_NaiveModel,805.25,821.5800170898438,2026-09-25 00:00:00,0.0,16.33001708984375,0.0,0.020279437553360757,False,2026-09-25,False,False,16.33,266.6695,16.33,0.0199,,1.0
COST,_NaiveModel,896.47998046875,922.77001953125,2026-09-25 00:00:00,0.0,26.2900390625,0.0,0.029325851815177745,False,2026-09-25,False,False,26.29,691.1662,26.29,0.0285,,1.0
CRM,_NaiveModel,238.22000122070312,234.0200042724609,2026-09-25 00:00:00,0.0,-4.199996948242216,0.0,-0.01763074857996938,False,2026-09-25,False,False,4.2,17.64,4.2,0.0179,,1.0
GOOGL,_NaiveModel,342.3599853515625,343.9200134277344,2026-09-25 00:00:00,0.0,1.560028076171875,0.0,0.004556689282977723,False,2026-09-25,False,False,1.56,2.4337,1.56,0.0045,,1.0
JNJ,_NaiveModel,270.67999267578125,271.2200012207031,2026-09-25 00:00:00,0.0,0.540008544921875,0.0,0.0019950072393000754,False,2026-09-25,False,False,0.54,0.2916,0.54,0.002,,1.0
JPM,_NaiveModel,338.5599975585937,343.0599975585937,2026-09-25 00:00:00,0.0,4.5,0.0,0.013291587997548933,False,2026-09-25,False,False,4.5,20.25,4.5,0.0131,,1.0
LLY,_NaiveModel,1181.8900146484375,1183.4599609375,2026-09-25 00:00:00,0.0,1.5699462890625,0.0,0.0013283353523631325,False,2026-09-25,False,False,1.5699,2.4647,1.5699,0.0013,,1.0
