ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,266.42999267578125,263.3999938964844,2026-04-16 00:00:00,0.0,-3.029998779296875,0.0,-0.011372588907376061,False,2026-04-16,False,False,3.03,9.1809,3.03,0.0115,,1.0
AMD,_NaiveModel,258.1199951171875,278.260009765625,2026-04-16 00:00:00,0.0,20.1400146484375,0.0,0.07802578269573364,False,2026-04-16,False,False,20.14,405.6202,20.14,0.0724,,1.0
AMZN,_NaiveModel,248.5,249.6999969482422,2026-04-16 00:00:00,0.0,1.1999969482421875,0.0,0.0048289615623428065,False,2026-04-16,False,False,1.2,1.44,1.2,0.0048,,1.0
ASML,_NaiveModel,1481.77001953125,1410.8299560546875,2026-04-16 00:00:00,0.0,-70.9400634765625,0.0,-0.047875218516706126,False,2026-04-16,False,False,70.9401,5032.4926,70.9401,0.0503,,1.0
AVGO,_NaiveModel,396.7200012207031,398.4700012207031,2026-04-16 00:00:00,0.0,1.75,0.0,0.004411171593605739,False,2026-04-16,False,False,1.75,3.0625,1.75,0.0044,,1.0
BRK-B,_NaiveModel,474.0899963378906,475.1199951171875,2026-04-16 00:00:00,0.0,1.029998779296875,0.0,0.002172580706728898,False,2026-04-16,False,False,1.03,1.0609,1.03,0.0022,,1.0
CAT,_NaiveModel,770.1699829101562,772.6599731445312,2026-04-16 00:00:00,0.0,2.489990234375,0.0,0.0032330398348769046,False,2026-04-16,False,False,2.49,6.2001,2.49,0.0032,,1.0
COST,_NaiveModel,984.75,987.2100219726562,2026-04-16 00:00:00,0.0,2.46002197265625,0.0,0.0024981182763709063,False,2026-04-16,False,False,2.46,6.0517,2.46,0.0025,,1.0
CRM,_NaiveModel,177.60000610351562,181.22000122070312,2026-04-16 00:00:00,0.0,3.6199951171875,0.0,0.020382854689078987,False,2026-04-16,False,False,3.62,13.1044,3.62,0.02,,1.0
GOOGL,_NaiveModel,337.1199951171875,336.0199890136719,2026-04-16 00:00:00,0.0,-1.100006103515625,0.0,-0.0032629512323445777,False,2026-04-16,False,False,1.1,1.21,1.1,0.0033,,1.0
JNJ,_NaiveModel,238.6699981689453,234.5399932861328,2026-04-16 00:00:00,0.0,-4.1300048828125,0.0,-0.017304248185769158,False,2026-04-16,False,False,4.13,17.0569,4.13,0.0176,,1.0
JPM,_NaiveModel,305.92999267578125,309.95001220703125,2026-04-16 00:00:00,0.0,4.02001953125,0.0,0.01314032500079304,False,2026-04-16,False,False,4.02,16.1606,4.02,0.013,,1.0
LLY,_NaiveModel,905.030029296875,903.989990234375,2026-04-16 00:00:00,0.0,-1.0400390625,0.0,-0.0011491763022581853,False,2026-04-16,False,False,1.04,1.0817,1.04,0.0012,,1.0
LMT,_NaiveModel,611.0999755859375,607.489990234375,2026-04-16 00:00:00,0.0,-3.6099853515625,0.0,-0.005907356399582831,False,2026-04-16,False,False,3.61,13.032,3.61,0.0059,,1.0
MA,_NaiveModel,519.9600219726562,518.5399780273438,2026-04-16 00:00:00,0.0,-1.4200439453125,0.0,-0.0027310637074078313,False,2026-04-16,False,False,1.42,2.0165,1.42,0.0027,,1.0
MCD,_NaiveModel,306.260009765625,306.9599914550781,2026-04-16 00:00:00,0.0,0.699981689453125,0.0,0.002285579792114575,False,2026-04-16,False,False,0.7,0.49,0.7,0.0023,,1.0
META,_NaiveModel,671.5800170898438,676.8699951171875,2026-04-16 00:00:00,0.0,5.28997802734375,0.0,0.007876913983037793,False,2026-04-16,False,False,5.29,27.9839,5.29,0.0078,,1.0
MRK,_NaiveModel,117.9000015258789,115.45999908447266,2026-04-16 00:00:00,0.0,-2.44000244140625,0.0,-0.020695525104557973,False,2026-04-16,False,False,2.44,5.9536,2.44,0.0211,,1.0
MSFT,_NaiveModel,411.2200012207031,420.260009765625,2026-04-16 00:00:00,0.0,9.040008544921875,0.0,0.021983387281957797,False,2026-04-16,False,False,9.04,81.7218,9.04,0.0215,,1.0
NEE,_NaiveModel,91.23999786376952,91.83000183105467,2026-04-16 00:00:00,0.0,0.5900039672851562,0.0,0.0064665057113009955,False,2026-04-16,False,False,0.59,0.3481,0.59,0.0064,,1.0
NVDA,_NaiveModel,198.8699951171875,198.3500061035156,2026-04-16 00:00:00,0.0,-0.5199890136719034,0.0,-0.0026147182905369467,False,2026-04-16,False,False,0.52,0.2704,0.52,0.0026,,1.0
ORCL,_NaiveModel,169.80999755859375,178.33999633789062,2026-04-16 00:00:00,0.0,8.529998779296875,0.0,0.05023260645389008,False,2026-04-16,False,False,8.53,72.7609,8.53,0.0478,,1.0
PG,_NaiveModel,143.3800048828125,143.11000061035156,2026-04-16 00:00:00,0.0,-0.2700042724609375,0.0,-0.0018831375593941267,False,2026-04-16,False,False,0.27,0.0729,0.27,0.0019,,1.0
PLTR,_NaiveModel,142.14999389648438,142.75999450683594,2026-04-16 00:00:00,0.0,0.6100006103515625,0.0,0.004291246124117132,False,2026-04-16,False,False,0.61,0.3721,0.61,0.0043,,1.0
TSLA,_NaiveModel,391.9500122070313,388.8999938964844,2026-04-16 00:00:00,0.0,-3.050018310546932,0.0,-0.007781651270713283,False,2026-04-16,False,False,3.05,9.3026,3.05,0.0078,,1.0
TSM,_NaiveModel,375.1000061035156,363.3500061035156,2026-04-16 00:00:00,0.0,-11.75,0.0,-0.031324979495621165,False,2026-04-16,False,False,11.75,138.0625,11.75,0.0323,,1.0
UNH,_NaiveModel,314.04998779296875,316.3999938964844,2026-04-16 00:00:00,0.0,2.350006103515625,0.0,0.007482904616652366,False,2026-04-16,False,False,2.35,5.5225,2.35,0.0074,,1.0
V,_NaiveModel,315.9100036621094,315.1000061035156,2026-04-16 00:00:00,0.0,-0.80999755859375,0.0,-0.0025640136406066653,False,2026-04-16,False,False,0.81,0.6561,0.81,0.0026,,1.0
WMT,_NaiveModel,124.76000213623048,124.81999969482422,2026-04-16 00:00:00,0.0,0.05999755859373579,0.0,0.0004809037958192886,False,2026-04-16,False,False,0.06,0.0036,0.06,0.0005,,1.0
XOM,_NaiveModel,149.00999450683594,151.97999572753906,2026-04-16 00:00:00,0.0,2.970001220703125,0.0,0.019931557145093877,False,2026-04-16,False,False,2.97,8.8209,2.97,0.0195,,1.0
