ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,312.0599975585937,306.3099975585937,2026-06-01 00:00:00,0.0,-5.75,0.0,-0.01842594387292577,False,2026-06-01,False,False,5.75,33.0625,5.75,0.0188,,1.0
AMD,_NaiveModel,516.0999755859375,510.1300048828125,2026-06-01 00:00:00,0.0,-5.969970703125,0.0,-0.011567469454628797,False,2026-06-01,False,False,5.97,35.6406,5.97,0.0117,,1.0
AMZN,_NaiveModel,270.6400146484375,261.260009765625,2026-06-01 00:00:00,0.0,-9.3800048828125,0.0,-0.034658603218733805,False,2026-06-01,False,False,9.38,87.9845,9.38,0.0359,,1.0
ASML,_NaiveModel,1612.760009765625,1628.5699462890625,2026-06-01 00:00:00,0.0,15.8099365234375,0.0,0.009803031094338138,False,2026-06-01,False,False,15.8099,249.9541,15.8099,0.0097,,1.0
AVGO,_NaiveModel,446.7699890136719,459.9700012207031,2026-06-01 00:00:00,0.0,13.20001220703125,0.0,0.029545431724661588,False,2026-06-01,False,False,13.2,174.2403,13.2,0.0287,,1.0
BRK-B,_NaiveModel,474.4800109863281,470.2900085449219,2026-06-01 00:00:00,0.0,-4.19000244140625,0.0,-0.008830724887011062,False,2026-06-01,False,False,4.19,17.5561,4.19,0.0089,,1.0
CAT,_NaiveModel,875.8699951171875,865.3599853515625,2026-06-01 00:00:00,0.0,-10.510009765625,0.0,-0.011999508858867585,False,2026-06-01,False,False,10.51,110.4603,10.51,0.0121,,1.0
COST,_NaiveModel,956.3200073242188,946.1099853515624,2026-06-01 00:00:00,0.0,-10.210021972656364,0.0,-0.010676365541304508,False,2026-06-01,False,False,10.21,104.2445,10.21,0.0108,,1.0
CRM,_NaiveModel,191.1000061035156,209.6000061035156,2026-06-01 00:00:00,0.0,18.5,0.0,0.09680795085887578,False,2026-06-01,False,False,18.5,342.25,18.5,0.0883,,1.0
GOOGL,_NaiveModel,380.3399963378906,376.3699951171875,2026-06-01 00:00:00,0.0,-3.970001220703125,0.0,-0.01043803244183715,False,2026-06-01,False,False,3.97,15.7609,3.97,0.0105,,1.0
JNJ,_NaiveModel,225.3300018310547,223.50999450683597,2026-06-01 00:00:00,0.0,-1.8200073242187216,0.0,-0.008077074998576112,False,2026-06-01,False,False,1.82,3.3124,1.82,0.0081,,1.0
JPM,_NaiveModel,299.3099975585937,296.5799865722656,2026-06-01 00:00:00,0.0,-2.730010986328068,0.0,-0.009121015029889318,False,2026-06-01,False,False,2.73,7.453,2.73,0.0092,,1.0
LLY,_NaiveModel,1105.0,1082.199951171875,2026-06-01 00:00:00,0.0,-22.800048828125,0.0,-0.020633528351244344,False,2026-06-01,False,False,22.8,519.8422,22.8,0.0211,,1.0
LMT,_NaiveModel,530.4500122070312,516.5,2026-06-01 00:00:00,0.0,-13.95001220703125,0.0,-0.026298448272231635,False,2026-06-01,False,False,13.95,194.6028,13.95,0.027,,1.0
MA,_NaiveModel,493.9800109863281,495.25,2026-06-01 00:00:00,0.0,1.269989013671875,0.0,0.002570931992037679,False,2026-06-01,False,False,1.27,1.6129,1.27,0.0026,,1.0
MCD,_NaiveModel,279.20001220703125,276.1099853515625,2026-06-01 00:00:00,0.0,-3.09002685546875,0.0,-0.011067430946877774,False,2026-06-01,False,False,3.09,9.5483,3.09,0.0112,,1.0
META,_NaiveModel,632.510009765625,600.469970703125,2026-06-01 00:00:00,0.0,-32.0400390625,0.0,-0.05065538658332436,False,2026-06-01,False,False,32.04,1026.5641,32.04,0.0534,,1.0
MRK,_NaiveModel,118.72000122070312,115.16999816894533,2026-06-01 00:00:00,0.0,-3.5500030517577983,0.0,-0.02990231650316667,False,2026-06-01,False,False,3.55,12.6025,3.55,0.0308,,1.0
