ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,271.3500061035156,280.1400146484375,2026-05-01 00:00:00,0.0,8.790008544921875,0.0,0.032393618379240534,False,2026-05-01,False,False,8.79,77.2643,8.79,0.0314,,1.0
AMD,_NaiveModel,354.489990234375,360.5400085449219,2026-05-01 00:00:00,0.0,6.050018310546875,0.0,0.017066824105659056,False,2026-05-01,False,False,6.05,36.6027,6.05,0.0168,,1.0
AMZN,_NaiveModel,265.0599975585937,268.260009765625,2026-05-01 00:00:00,0.0,3.200012207031307,0.0,0.012072784412985283,False,2026-05-01,False,False,3.2,10.2401,3.2,0.0119,,1.0
ASML,_NaiveModel,1438.989990234375,1427.02001953125,2026-05-01 00:00:00,0.0,-11.969970703125,0.0,-0.008318314084433204,False,2026-05-01,False,False,11.97,143.2802,11.97,0.0084,,1.0
AVGO,_NaiveModel,417.4299926757813,421.2799987792969,2026-05-01 00:00:00,0.0,3.850006103515568,0.0,0.009223118058279717,False,2026-05-01,False,False,3.85,14.8225,3.85,0.0091,,1.0
BRK-B,_NaiveModel,473.6000061035156,473.010009765625,2026-05-01 00:00:00,0.0,-0.589996337890625,0.0,-0.0012457692784777297,False,2026-05-01,False,False,0.59,0.3481,0.59,0.0012,,1.0
CAT,_NaiveModel,890.1099853515625,889.6699829101562,2026-05-01 00:00:00,0.0,-0.44000244140625,0.0,-0.0004943236775761642,False,2026-05-01,False,False,0.44,0.1936,0.44,0.0005,,1.0
COST,_NaiveModel,1014.530029296875,1011.7000122070312,2026-05-01 00:00:00,0.0,-2.83001708984375,0.0,-0.0027894857797408986,False,2026-05-01,False,False,2.83,8.009,2.83,0.0028,,1.0
CRM,_NaiveModel,176.52999877929688,183.82000732421875,2026-05-01 00:00:00,0.0,7.290008544921875,0.0,0.04129614567117322,False,2026-05-01,False,False,7.29,53.1442,7.29,0.0397,,1.0
GOOGL,_NaiveModel,384.7999877929688,385.6900024414063,2026-05-01 00:00:00,0.0,0.8900146484375,0.0,0.002312927953927972,False,2026-05-01,False,False,0.89,0.7921,0.89,0.0023,,1.0
JNJ,_NaiveModel,229.8500061035156,227.19000244140625,2026-05-01 00:00:00,0.0,-2.6600036621093466,0.0,-0.011572780471936918,False,2026-05-01,False,False,2.66,7.0756,2.66,0.0117,,1.0
JPM,_NaiveModel,313.2300109863281,312.4700012207031,2026-05-01 00:00:00,0.0,-0.760009765625,0.0,-0.002426363180308968,False,2026-05-01,False,False,0.76,0.5776,0.76,0.0024,,1.0
LLY,_NaiveModel,934.5999755859376,963.3300170898438,2026-05-01 00:00:00,0.0,28.730041503906136,0.0,0.030740468921897992,False,2026-05-01,False,False,28.73,825.4153,28.73,0.0298,,1.0
LMT,_NaiveModel,517.969970703125,512.77001953125,2026-05-01 00:00:00,0.0,-5.199951171875,0.0,-0.01003909775853658,False,2026-05-01,False,False,5.2,27.0395,5.2,0.0101,,1.0
