ticker,model,pred,real,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,MAE,MSE,RMSE,MAPE,R2,EVS
BIMBOA.MX,lgbm,57.915670586502536,58.959999084472656,0.15567226496933273,1.2000007629394531,0.002695157020309285,0.020775637081209664,True,2025-12-18,1.0443,1.0906,1.0443,0.0177,,1.0
BIMBOA.MX,xgb,57.85179827734828,58.959999084472656,0.09179995581507683,1.2000007629394531,0.0015893344612659618,0.020775637081209664,True,2025-12-18,1.1082,1.2281,1.1082,0.0188,,1.0
BIMBOA.MX,arima,57.78040145522996,58.959999084472656,0.02040313369676028,1.2000007629394531,0.00035323985958555495,0.020775637081209664,True,2025-12-18,1.1796,1.3915,1.1796,0.02,,1.0
BIMBOA.MX,Top3Ensamble,57.84929010636026,58.959999084472656,0.08929178482705424,1.2000007629394531,0.0015459104470535595,0.020775637081209664,True,2025-12-18,1.1107,1.2337,1.1107,0.0188,,1.0
CEMEXCPO.MX,arima,20.12723708923237,20.8700008392334,-0.03276275817973939,0.7100009918212891,-0.0016251368267716068,0.03521830343230038,False,2025-12-18,0.7428,0.5517,0.7428,0.0356,,1.0
CEMEXCPO.MX,rf,19.92901885491823,20.8700008392334,-0.2309809924938797,0.7100009918212891,-0.011457390587407678,0.03521830343230038,False,2025-12-18,0.941,0.8854,0.941,0.0451,,1.0
CEMEXCPO.MX,Top3Ensamble,20.0281279720753,20.8700008392334,-0.13187187533680955,0.7100009918212891,-0.006541263707089642,0.03521830343230038,False,2025-12-18,0.8419,0.7087,0.8419,0.0403,,1.0
EEM,arima,52.626739713402216,53.20000076293945,0.02674123928112948,0.6000022888183665,0.0005083885942370516,0.011406887951024644,True,2025-12-18,0.5733,0.3286,0.5733,0.0108,,1.0
EEM,rf,53.41391624780504,53.20000076293945,0.8139177736839542,0.6000022888183665,0.015473722382033858,0.011406887951024644,True,2025-12-18,0.2139,0.0458,0.2139,0.004,,1.0
EEM,Top3Ensamble,53.020327980603625,53.20000076293945,0.4203295064825383,0.6000022888183665,0.007991055488135387,0.011406887951024644,True,2025-12-18,0.1797,0.0323,0.1797,0.0034,,1.0
