ticker,model,pred,real,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,MAE,MSE,RMSE,MAPE,R2,EVS
BIMBOA.MX,lgbm,61.65021045861461,62.63999938964844,-0.25978938879750046,0.7299995422363281,-0.004196242762684483,0.011791302601123214,False,2026-01-15,0.9898,0.9797,0.9898,0.0158,,1.0
BIMBOA.MX,rf,61.73426919422787,62.63999938964844,-0.17573065318423886,0.7299995422363281,-0.0028384857634850174,0.011791302601123214,False,2026-01-15,0.9057,0.8203,0.9057,0.0145,,1.0
BIMBOA.MX,Top3Ensamble,61.69223982642124,62.63999938964844,-0.2177600209908661,0.7299995422363281,-0.0035173642630846923,0.011791302601123214,False,2026-01-15,0.9478,0.8982,0.9478,0.0151,,1.0
CEMEXCPO.MX,arima,22.38558401925253,21.799999237060547,-0.004415370395911111,-0.5900001525878942,-0.0001972027921515919,-0.026351057109035417,True,2026-01-15,0.5856,0.3429,0.5856,0.0269,,1.0
CEMEXCPO.MX,xgb,22.437236294150352,21.799999237060547,0.047236904501911425,-0.5900001525878942,0.002109732281803922,-0.026351057109035417,False,2026-01-15,0.6372,0.4061,0.6372,0.0292,,1.0
CEMEXCPO.MX,rf,22.2002717065013,21.799999237060547,-0.18972768314714017,-0.5900001525878942,-0.008473769018272367,-0.026351057109035417,True,2026-01-15,0.4003,0.1602,0.4003,0.0184,,1.0
CEMEXCPO.MX,Top3Ensamble,22.341030673301397,21.799999237060547,-0.04896871634704425,-0.5900001525878942,-0.0021870798428732397,-0.026351057109035417,True,2026-01-15,0.541,0.2927,0.541,0.0248,,1.0
EEM,xgb,57.46960365772247,58.09000015258789,-0.28039634227752686,0.3400001525878906,-0.004855347918225573,0.005887448529660444,False,2026-01-15,0.6204,0.3849,0.6204,0.0107,,1.0
EEM,rf,58.41886939860475,58.09000015258789,0.6688693986047483,0.3400001525878906,0.01158215408839391,0.005887448529660444,True,2026-01-15,0.3289,0.1082,0.3289,0.0057,,1.0
EEM,Top3Ensamble,57.944236528163614,58.09000015258789,0.19423652816361425,0.3400001525878906,0.0033634030850842296,0.005887448529660444,True,2026-01-15,0.1458,0.0212,0.1458,0.0025,,1.0
GFNORTEO.MX,rf,177.5117585150471,180.0399932861328,-1.038244536710721,1.489990234375,-0.0058148670902556975,0.008344946563473784,False,2026-01-15,2.5282,6.392,2.5282,0.014,,1.0
GFNORTEO.MX,lgbm,177.6962682686741,180.0399932861328,-0.8537347830837234,1.489990234375,-0.004781488482171821,0.008344946563473784,False,2026-01-15,2.3437,5.493,2.3437,0.013,,1.0
GFNORTEO.MX,Top3Ensamble,177.60401339186058,180.0399932861328,-0.9459896598972364,1.489990234375,-0.005298177786213839,0.008344946563473784,False,2026-01-15,2.436,5.934,2.436,0.0135,,1.0
GLD,rf,426.1035897863906,423.3299865722656,0.1635873449843075,-2.610015869140682,0.0003840619431062033,-0.00612766083058781,False,2026-01-15,2.7736,7.6929,2.7736,0.0066,,1.0
GLD,lgbm,430.2854168120485,423.3299865722656,4.345414370642175,-2.610015869140682,0.010201940051967633,-0.00612766083058781,False,2026-01-15,6.9554,48.378,6.9554,0.0164,,1.0
GLD,arima,426.4275102180296,423.3299865722656,0.48750777662331757,-2.610015869140682,0.0011445456492205864,-0.00612766083058781,False,2026-01-15,3.0975,9.5947,3.0975,0.0073,,1.0
GLD,Top3Ensamble,427.6055056054896,423.3299865722656,1.6655031640833045,-2.610015869140682,0.00391018254809823,-0.00612766083058781,False,2026-01-15,4.2755,18.2801,4.2755,0.0101,,1.0
IEF,xgb,96.50565087096766,96.3000030517578,0.005650870967656374,-0.1999969482422017,5.85582483694961e-05,-0.002072507235670484,False,2026-01-15,0.2056,0.0423,0.2056,0.0021,,1.0
IEF,linreg,96.34820882319322,96.3000030517578,-0.1517911768067819,-0.1999969482422017,-0.0015729655627645792,-0.002072507235670484,True,2026-01-15,0.0482,0.0023,0.0482,0.0005,,1.0
IEF,rf,96.49926403741426,96.3000030517578,-0.0007359625857361607,-0.1999969482422017,-7.626555292602701e-06,-0.002072507235670484,True,2026-01-15,0.1993,0.0397,0.1993,0.0021,,1.0
IEF,Top3Ensamble,96.45104124385836,96.3000030517578,-0.048958756141644244,-0.1999969482422017,-0.0005073446232294741,-0.002072507235670484,True,2026-01-15,0.151,0.0228,0.151,0.0016,,1.0
QQQ,rf,618.3249503464815,621.780029296875,-1.2250374464872493,2.23004150390625,-0.0019773020266713533,0.0035994537129285676,False,2026-01-15,3.4551,11.9376,3.4551,0.0056,,1.0
QQQ,lgbm,623.3787909243833,621.780029296875,3.8288031314145883,2.23004150390625,0.006179974508681673,0.0035994537129285676,True,2026-01-15,1.5988,2.556,1.5988,0.0026,,1.0
QQQ,Top3Ensamble,620.8518706354324,621.780029296875,1.3018828424636695,2.23004150390625,0.0021013362410051595,0.0035994537129285676,True,2026-01-15,0.9282,0.8615,0.9282,0.0015,,1.0
SPY,rf,689.5401865358981,692.239990234375,-0.8197988156643987,1.8800048828125,-0.0011874946883645352,0.0027232240029889864,False,2026-01-15,2.6998,7.2889,2.6998,0.0039,,1.0
SPY,lgbm,692.485098958004,692.239990234375,2.1251136064414595,1.8800048828125,0.0030782688040055734,0.0027232240029889864,True,2026-01-15,0.2451,0.0601,0.2451,0.0004,,1.0
SPY,Top3Ensamble,691.0126427469511,692.239990234375,0.6526573953885872,1.8800048828125,0.0009453870578206015,0.0027232240029889864,True,2026-01-15,1.2273,1.5064,1.2273,0.0018,,1.0
VNQ,rf,90.79108970751248,91.5,-0.07891303906956182,0.6299972534179545,-0.0008684168227620091,0.006932950746957593,False,2026-01-15,0.7089,0.5026,0.7089,0.0077,,1.0
