ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,312.510009765625,312.0599975585937,2026-05-29 00:00:00,0.0,-0.45001220703130684,0.0,-0.0014399929377263954,False,2026-05-29,False,False,0.45,0.2025,0.45,0.0014,,1.0
AMD,_NaiveModel,518.0900268554688,516.0999755859375,2026-05-29 00:00:00,0.0,-1.99005126953125,0.0,-0.0038411302406452484,False,2026-05-29,False,False,1.9901,3.9603,1.9901,0.0039,,1.0
AMZN,_NaiveModel,274.0,270.6400146484375,2026-05-29 00:00:00,0.0,-3.3599853515625,0.0,-0.012262720261177007,False,2026-05-29,False,False,3.36,11.2895,3.36,0.0124,,1.0
ASML,_NaiveModel,1605.77001953125,1612.760009765625,2026-05-29 00:00:00,0.0,6.989990234375,0.0,0.004353045672390552,False,2026-05-29,False,False,6.99,48.86,6.99,0.0043,,1.0
AVGO,_NaiveModel,426.5799865722656,446.7699890136719,2026-05-29 00:00:00,0.0,20.19000244140625,0.0,0.04732993360434157,False,2026-05-29,False,False,20.19,407.6362,20.19,0.0452,,1.0
BRK-B,_NaiveModel,477.4200134277344,474.4800109863281,2026-05-29 00:00:00,0.0,-2.94000244140625,0.0,-0.006158104726900539,False,2026-05-29,False,False,2.94,8.6436,2.94,0.0062,,1.0
CAT,_NaiveModel,887.6699829101562,875.8699951171875,2026-05-29 00:00:00,0.0,-11.79998779296875,0.0,-0.013293214843520355,False,2026-05-29,False,False,11.8,139.2397,11.8,0.0135,,1.0
COST,_NaiveModel,995.2000122070312,956.3200073242188,2026-05-29 00:00:00,0.0,-38.8800048828125,0.0,-0.03906752854291998,False,2026-05-29,False,False,38.88,1511.6548,38.88,0.0407,,1.0
CRM,_NaiveModel,176.1699981689453,191.1000061035156,2026-05-29 00:00:00,0.0,14.930007934570284,0.0,0.08474773281346437,False,2026-05-29,False,False,14.93,222.9051,14.93,0.0781,,1.0
GOOGL,_NaiveModel,390.1300048828125,380.3399963378906,2026-05-29 00:00:00,0.0,-9.790008544921875,0.0,-0.025094220958120368,False,2026-05-29,False,False,9.79,95.8443,9.79,0.0257,,1.0
JNJ,_NaiveModel,230.8000030517578,225.3300018310547,2026-05-29 00:00:00,0.0,-5.470001220703125,0.0,-0.02370017828585754,False,2026-05-29,False,False,5.47,29.9209,5.47,0.0243,,1.0
