ticker,model,pred,real,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,MAE,MSE,RMSE,MAPE,R2,EVS
BIMBOA.MX,lgbm,62.04561071730246,60.880001068115234,0.7356093440114435,-0.43000030517578125,0.011998194870892681,-0.007013542579418467,False,2026-01-21,1.1656,1.3586,1.1656,0.0191,,1.0
BIMBOA.MX,rf,61.20445222442611,60.880001068115234,-0.10554914886490252,-0.43000030517578125,-0.0017215649404777828,-0.007013542579418467,True,2026-01-21,0.3245,0.1053,0.3245,0.0053,,1.0
BIMBOA.MX,Top3Ensamble,61.625031470864286,60.880001068115234,0.3150300975732705,-0.43000030517578125,0.005138314965207449,-0.007013542579418467,False,2026-01-21,0.745,0.5551,0.745,0.0122,,1.0
CEMEXCPO.MX,arima,22.055584095546475,22.6200008392334,0.02558340890096744,0.5900001525878906,0.001161298597529141,0.026781667462477485,True,2026-01-21,0.5644,0.3186,0.5644,0.025,,1.0
CEMEXCPO.MX,xgb,21.800199404358864,22.6200008392334,-0.22980128228664398,0.5900001525878906,-0.010431288021972171,0.026781667462477485,False,2026-01-21,0.8198,0.6721,0.8198,0.0362,,1.0
CEMEXCPO.MX,rf,21.865612978321654,22.6200008392334,-0.1643877083238543,0.5900001525878906,-0.007461992882438057,0.026781667462477485,False,2026-01-21,0.7544,0.5691,0.7544,0.0334,,1.0
CEMEXCPO.MX,Top3Ensamble,21.907132159409,22.6200008392334,-0.1228685272365091,0.5900001525878906,-0.0055773274356269754,0.026781667462477485,False,2026-01-21,0.7129,0.5082,0.7129,0.0315,,1.0
EEM,xgb,57.18665020167828,58.2599983215332,-0.12335117161273246,0.9499969482421875,-0.0021523498282486437,0.016576460050216086,False,2026-01-21,1.0733,1.1521,1.0733,0.0184,,1.0
EEM,rf,58.07433816668061,58.2599983215332,0.7643367933895959,0.9499969482421875,0.013336883180495099,0.016576460050216086,True,2026-01-21,0.1857,0.0345,0.1857,0.0032,,1.0
EEM,Top3Ensamble,57.63049418417944,58.2599983215332,0.32049281088842463,0.9499969482421875,0.005592266676123103,0.016576460050216086,True,2026-01-21,0.6295,0.3963,0.6295,0.0108,,1.0
GFNORTEO.MX,rf,182.6456364015264,186.82000732421875,-0.3343593260126454,3.840011596679716,-0.0018272998897131535,0.020985963965140603,False,2026-01-21,4.1744,17.4254,4.1744,0.0223,,1.0
GFNORTEO.MX,lgbm,183.1085885940197,186.82000732421875,0.12859286648065904,3.840011596679716,0.0007027700813379428,0.020985963965140603,True,2026-01-21,3.7114,13.7746,3.7114,0.0199,,1.0
GFNORTEO.MX,Top3Ensamble,182.87711249777303,186.82000732421875,-0.10288322976600739,3.840011596679716,-0.0005622649041876831,0.020985963965140603,False,2026-01-21,3.9429,15.5464,3.9429,0.0211,,1.0
GLD,rf,434.4008056997275,443.6000061035156,-2.8292052866005974,6.3699951171875,-0.006470748154314285,0.014568979615140566,False,2026-01-21,9.1992,84.6253,9.1992,0.0207,,1.0
GLD,lgbm,432.9317115615596,443.6000061035156,-4.298299424768516,6.3699951171875,-0.009830751130445436,0.014568979615140566,False,2026-01-21,10.6683,113.8125,10.6683,0.024,,1.0
GLD,arima,437.7175187629514,443.6000061035156,0.4875077766232607,6.3699951171875,0.0011149915705088798,0.014568979615140566,True,2026-01-21,5.8825,34.6037,5.8825,0.0133,,1.0
GLD,Top3Ensamble,435.0166786747462,443.6000061035156,-2.2133323115819508,6.3699951171875,-0.005062169238083614,0.014568979615140566,False,2026-01-21,8.5833,73.6735,8.5833,0.0193,,1.0
IEF,xgb,95.47820150107144,95.8000030517578,-0.0718015506863594,0.25,-0.0007514552422093146,0.00261643110429394,False,2026-01-21,0.3218,0.1036,0.3218,0.0034,,1.0
IEF,linreg,94.912581235378,95.8000030517578,-0.6374218163797991,0.25,-0.006671081067726588,0.00261643110429394,False,2026-01-21,0.8874,0.7875,0.8874,0.0093,,1.0
IEF,rf,95.6294451402166,95.8000030517578,0.07944208845880496,0.25,0.0008314190049347517,0.00261643110429394,True,2026-01-21,0.1706,0.0291,0.1706,0.0018,,1.0
IEF,Top3Ensamble,95.34007595888868,95.8000030517578,-0.2099270928691226,0.25,-0.0021970391016670997,0.00261643110429394,False,2026-01-21,0.4599,0.2115,0.4599,0.0048,,1.0
