ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS
AAPL,_NaiveModel,331.3399963378906,332.4100036621094,2026-09-16 00:00:00,0.0,1.07000732421875,0.0,0.0032293334219983165,False,2026-09-16,False,False,1.07,1.1449,1.07,0.0032,,1.0
AMD,_NaiveModel,504.2000122070313,512.5,2026-09-16 00:00:00,0.0,8.299987792968693,0.0,0.016461696929829916,False,2026-09-16,False,False,8.3,68.8898,8.3,0.0162,,1.0
AMZN,_NaiveModel,248.4199981689453,245.9600067138672,2026-09-16 00:00:00,0.0,-2.459991455078125,0.0,-0.009902550008897172,False,2026-09-16,False,False,2.46,6.0516,2.46,0.01,,1.0
ASML,_NaiveModel,1591.47998046875,1602.219970703125,2026-09-16 00:00:00,0.0,10.739990234375,0.0,0.006748429365232527,False,2026-09-16,False,False,10.74,115.3474,10.74,0.0067,,1.0
AVGO,_NaiveModel,339.2699890136719,339.510009765625,2026-09-16 00:00:00,0.0,0.240020751953125,0.0,0.0007074623742905025,False,2026-09-16,False,False,0.24,0.0576,0.24,0.0007,,1.0
BRK-B,_NaiveModel,516.760009765625,519.7999877929688,2026-09-16 00:00:00,0.0,3.03997802734375,0.0,0.005882765635681683,False,2026-09-16,False,False,3.04,9.2415,3.04,0.0058,,1.0
CAT,_NaiveModel,783.5399780273438,782.719970703125,2026-09-16 00:00:00,0.0,-0.82000732421875,0.0,-0.0010465417811650367,False,2026-09-16,False,False,0.82,0.6724,0.82,0.001,,1.0
COST,_NaiveModel,901.3499755859376,893.739990234375,2026-09-16 00:00:00,0.0,-7.609985351562614,0.0,-0.00844287519574804,False,2026-09-16,False,False,7.61,57.9119,7.61,0.0085,,1.0
CRM,_NaiveModel,255.6499938964844,250.5399932861328,2026-09-16 00:00:00,0.0,-5.110000610351591,0.0,-0.019988268070996663,False,2026-09-16,False,False,5.11,26.1121,5.11,0.0204,,1.0
GOOGL,_NaiveModel,344.9800109863281,342.8699951171875,2026-09-16 00:00:00,0.0,-2.110015869140625,0.0,-0.006116342402297178,False,2026-09-16,False,False,2.11,4.4522,2.11,0.0062,,1.0
JNJ,_NaiveModel,267.20001220703125,267.2799987792969,2026-09-16 00:00:00,0.0,0.079986572265625,0.0,0.0002993509304320316,False,2026-09-16,False,False,0.08,0.0064,0.08,0.0003,,1.0
JPM,_NaiveModel,352.489990234375,348.9200134277344,2026-09-16 00:00:00,0.0,-3.569976806640625,0.0,-0.010127881374069381,False,2026-09-16,False,False,3.57,12.7447,3.57,0.0102,,1.0
LLY,_NaiveModel,1136.1099853515625,1137.8199462890625,2026-09-16 00:00:00,0.0,1.7099609375,0.0,0.0015051015830750425,False,2026-09-16,False,False,1.71,2.924,1.71,0.0015,,1.0
LMT,_NaiveModel,533.4600219726562,537.25,2026-09-16 00:00:00,0.0,3.78997802734375,0.0,0.00710452118479089,False,2026-09-16,False,False,3.79,14.3639,3.79,0.0071,,1.0
MA,_NaiveModel,573.27001953125,567.75,2026-09-16 00:00:00,0.0,-5.52001953125,0.0,-0.00962900438394388,False,2026-09-16,False,False,5.52,30.4706,5.52,0.0097,,1.0
MCD,_NaiveModel,252.77999877929688,248.55999755859372,2026-09-16 00:00:00,0.0,-4.220001220703153,0.0,-0.016694363640644097,False,2026-09-16,False,False,4.22,17.8084,4.22,0.017,,1.0
META,_NaiveModel,670.239990234375,673.3099975585938,2026-09-16 00:00:00,0.0,3.07000732421875,0.0,0.0045804597889559,False,2026-09-16,False,False,3.07,9.4249,3.07,0.0046,,1.0
MRK,_NaiveModel,143.7899932861328,144.91000366210938,2026-09-16 00:00:00,0.0,1.1200103759765625,0.0,0.007789209460131305,False,2026-09-16,False,False,1.12,1.2544,1.12,0.0077,,1.0
MSFT,_NaiveModel,497.1199951171875,490.2999877929688,2026-09-16 00:00:00,0.0,-6.820007324218693,0.0,-0.013719036432262181,False,2026-09-16,False,False,6.82,46.5125,6.82,0.0139,,1.0
NEE,_NaiveModel,81.06999969482422,80.37000274658203,2026-09-16 00:00:00,0.0,-0.6999969482421875,0.0,-0.008634475772507961,False,2026-09-16,False,False,0.7,0.49,0.7,0.0087,,1.0
NVDA,_NaiveModel,212.1699981689453,213.8999938964844,2026-09-16 00:00:00,0.0,1.729995727539091,0.0,0.008153818836165241,False,2026-09-16,False,False,1.73,2.9929,1.73,0.0081,,1.0
ORCL,_NaiveModel,140.35000610351562,143.16000366210938,2026-09-16 00:00:00,0.0,2.80999755859375,0.0,0.020021356867781157,False,2026-09-16,False,False,2.81,7.8961,2.81,0.0196,,1.0
PG,_NaiveModel,146.6699981689453,147.02000427246094,2026-09-16 00:00:00,0.0,0.350006103515625,0.0,0.0023863510457841704,False,2026-09-16,False,False,0.35,0.1225,0.35,0.0024,,1.0
PLTR,_NaiveModel,172.55999755859375,174.33999633789062,2026-09-16 00:00:00,0.0,1.779998779296875,0.0,0.01031524573760188,False,2026-09-16,False,False,1.78,3.1684,1.78,0.0102,,1.0
TSLA,_NaiveModel,356.5799865722656,358.0799865722656,2026-09-16 00:00:00,0.0,1.5,0.0,0.004206629806734836,False,2026-09-16,False,False,1.5,2.25,1.5,0.0042,,1.0
TSM,_NaiveModel,413.75,417.7200012207031,2026-09-16 00:00:00,0.0,3.970001220703125,0.0,0.009595169113481874,False,2026-09-16,False,False,3.97,15.7609,3.97,0.0095,,1.0
UNH,_NaiveModel,375.9299926757813,375.260009765625,2026-09-16 00:00:00,0.0,-0.6699829101563068,0.0,-0.0017822012694106316,False,2026-09-16,False,False,0.67,0.4489,0.67,0.0018,,1.0
V,_NaiveModel,375.6199951171875,370.9299926757813,2026-09-16 00:00:00,0.0,-4.690002441406193,0.0,-0.01248602977044123,False,2026-09-16,False,False,4.69,21.9961,4.69,0.0126,,1.0
WMT,_NaiveModel,108.08999633789062,107.5,2026-09-16 00:00:00,0.0,-0.589996337890625,0.0,-0.0054583805891369385,False,2026-09-16,False,False,0.59,0.3481,0.59,0.0055,,1.0
XOM,_NaiveModel,169.32000732421875,163.32000732421875,2026-09-16 00:00:00,0.0,-6.0,0.0,-0.035435859558587364,False,2026-09-16,False,False,6.0,36.0,6.0,0.0367,,1.0
