ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9667,1.4466,1.2028,0.0157,-0.4954,-0.4879,0.6667
BIMBOA.MX,lgbm,1.177,2.0124,1.4186,0.0191,-1.0803,-1.0194,0.8333
BIMBOA.MX,rf,0.8079,1.0459,1.0227,0.0131,-0.0812,-0.0757,0.6667
CEMEXCPO.MX,Top3Ensamble,0.2906,0.1323,0.3638,0.013,-1.3577,-1.2531,0.3333
CEMEXCPO.MX,arima,0.2845,0.1104,0.3323,0.0128,-0.9671,-0.962,0.3333
CEMEXCPO.MX,rf,0.2966,0.1401,0.3743,0.0133,-1.4955,-0.9762,0.3333
CEMEXCPO.MX,xgb,0.3523,0.1747,0.418,0.0158,-2.1125,-2.0093,0.3333
EEM,Top3Ensamble,0.3942,0.2274,0.4769,0.0067,0.8247,0.8499,0.0
EEM,rf,0.4968,0.3115,0.5581,0.0085,0.7599,0.7992,0.0
EEM,xgb,0.6263,0.5656,0.7521,0.0106,0.5639,0.8302,0.1667
GFNORTEO.MX,Top3Ensamble,3.0228,18.2019,4.2664,0.016,0.8119,0.8861,0.5
GFNORTEO.MX,lgbm,2.9323,17.2567,4.1541,0.0155,0.8217,0.8884,0.5
GFNORTEO.MX,rf,3.1133,19.2881,4.3918,0.0165,0.8007,0.8827,0.5
GLD,Top3Ensamble,7.3665,83.7568,9.1519,0.0161,0.8906,0.9491,0.5
GLD,arima,5.8121,53.7671,7.3326,0.0127,0.9297,0.9596,0.5
GLD,lgbm,8.9498,121.0045,11.0002,0.0195,0.8419,0.9121,0.5
GLD,rf,8.4002,100.5449,10.0272,0.0187,0.8686,0.9517,0.5
IEF,Top3Ensamble,0.2364,0.0735,0.2711,0.0025,-0.6409,-0.0856,0.3333
IEF,linreg,0.4458,0.253,0.5029,0.0046,-4.6466,-0.3937,0.3333
IEF,rf,0.141,0.0288,0.1698,0.0015,0.3567,0.3765,0.3333
IEF,xgb,0.2402,0.0807,0.284,0.0025,-0.801,-0.7025,0.3333
QQQ,Top3Ensamble,3.0642,14.7329,3.8383,0.0049,0.3312,0.4056,0.8333
QQQ,lgbm,3.0738,15.4242,3.9274,0.0049,0.2998,0.3002,0.8333
QQQ,rf,3.5693,18.193,4.2653,0.0057,0.1741,0.4508,0.8333
SPY,Top3Ensamble,2.3081,9.2558,3.0423,0.0033,-0.1071,0.1429,0.8333
SPY,lgbm,2.2324,9.0988,3.0164,0.0032,-0.0883,0.0094,0.8333
SPY,rf,2.5677,10.5268,3.2445,0.0037,-0.2591,0.2133,0.8333
VNQ,Top3Ensamble,0.5369,0.4473,0.6688,0.0059,0.3804,0.435,0.3333
VNQ,arima,0.5516,0.4664,0.683,0.0061,0.3539,0.4445,0.3333
VNQ,rf,0.5223,0.4377,0.6616,0.0058,0.3937,0.4213,0.3333
WALMEX.MX,Top3Ensamble,0.6169,0.6234,0.7896,0.0107,-0.2191,-0.2185,0.3333
WALMEX.MX,arima,0.6011,0.6368,0.798,0.0105,-0.2452,-0.2015,0.3333
WALMEX.MX,lgbm,0.6926,0.7279,0.8532,0.012,-0.4233,-0.4233,0.3333
WALMEX.MX,rf,0.592,0.5873,0.7664,0.0103,-0.1485,-0.1294,0.3333
