ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8413,1.0391,1.0194,0.0137,-0.104,-0.057,0.6667
BIMBOA.MX,lgbm,1.0244,1.4584,1.2076,0.0167,-0.5495,-0.3834,0.8333
BIMBOA.MX,rf,0.7098,0.7642,0.8742,0.0115,0.188,0.1887,0.3333
CEMEXCPO.MX,Top3Ensamble,0.2879,0.1302,0.3608,0.013,-0.7197,-0.7119,0.3333
CEMEXCPO.MX,arima,0.2992,0.1224,0.3498,0.0135,-0.6161,-0.5496,0.3333
CEMEXCPO.MX,rf,0.2837,0.1294,0.3597,0.0127,-0.7088,-0.5318,0.3333
CEMEXCPO.MX,xgb,0.3423,0.1675,0.4093,0.0154,-1.2127,-1.2023,0.3333
EEM,Top3Ensamble,0.513,0.4236,0.6508,0.0087,0.6153,0.6179,0.3333
EEM,rf,0.6101,0.5985,0.7736,0.0104,0.4564,0.5609,0.3333
EEM,xgb,0.6691,0.6439,0.8024,0.0113,0.4152,0.5967,0.3333
GFNORTEO.MX,Top3Ensamble,3.3706,20.0672,4.4796,0.0177,0.7802,0.8392,0.5
GFNORTEO.MX,lgbm,3.2138,18.4907,4.3001,0.0169,0.7975,0.8528,0.5
GFNORTEO.MX,rf,3.5274,21.9146,4.6813,0.0185,0.76,0.8228,0.5
GLD,Top3Ensamble,10.8032,268.8372,16.3963,0.0238,0.6034,0.613,0.8333
GLD,arima,9.5771,256.8135,16.0254,0.0211,0.6211,0.6217,0.8333
GLD,lgbm,12.485,287.0416,16.9423,0.0274,0.5765,0.5969,0.8333
GLD,rf,11.4103,283.1439,16.8269,0.0253,0.5822,0.5984,0.8333
IEF,Top3Ensamble,0.2234,0.0674,0.2596,0.0023,-0.6154,-0.1137,0.3333
IEF,linreg,0.4179,0.224,0.4732,0.0044,-4.3669,-0.3666,0.3333
IEF,rf,0.1424,0.0291,0.1706,0.0015,0.3029,0.3521,0.3333
IEF,xgb,0.2445,0.0824,0.287,0.0025,-0.9735,-0.8534,0.3333
QQQ,Top3Ensamble,3.3303,18.769,4.3323,0.0053,0.1563,0.1569,0.8333
QQQ,lgbm,3.7396,25.6437,5.064,0.006,-0.1527,-0.0994,0.8333
QQQ,rf,3.4356,16.1903,4.0237,0.0055,0.2723,0.3501,0.8333
SPY,Top3Ensamble,2.1266,7.9436,2.8184,0.0031,0.0155,0.1136,0.8333
SPY,lgbm,2.1451,8.4908,2.9139,0.0031,-0.0523,-0.0355,0.8333
SPY,rf,2.2919,8.461,2.9088,0.0033,-0.0486,0.1981,0.8333
VNQ,Top3Ensamble,0.5277,0.4459,0.6677,0.0058,0.286,0.3433,0.3333
VNQ,arima,0.5447,0.4644,0.6814,0.006,0.2564,0.3556,0.3333
VNQ,rf,0.5217,0.4376,0.6615,0.0057,0.2993,0.3262,0.3333
WALMEX.MX,Top3Ensamble,0.6205,0.6261,0.7912,0.0108,0.2774,0.2823,0.3333
WALMEX.MX,arima,0.6073,0.6405,0.8003,0.0106,0.2608,0.3019,0.3333
WALMEX.MX,lgbm,0.7093,0.7441,0.8626,0.0124,0.1412,0.1462,0.3333
WALMEX.MX,rf,0.58,0.5804,0.7618,0.0101,0.3301,0.3343,0.3333
