ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.662,0.5988,0.7738,0.0113,-0.0057,-0.0019,0.3333
BIMBOA.MX,arima,0.6075,0.4703,0.6858,0.0103,0.0561,0.0619,0.3333
BIMBOA.MX,lgbm,0.7106,0.6572,0.8107,0.0121,-0.1038,-0.0336,0.3333
BIMBOA.MX,rf,0.8739,1.3109,1.1449,0.0152,-1.2997,-0.3398,0.6667
BIMBOA.MX,xgb,0.6737,0.565,0.7517,0.0114,-0.134,-0.1132,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3078,0.1435,0.3788,0.0148,0.4196,0.4476,0.3333
CEMEXCPO.MX,arima,0.2824,0.1205,0.3471,0.0137,0.5125,0.5125,0.3333
CEMEXCPO.MX,rf,0.3396,0.1752,0.4185,0.0163,0.2912,0.3928,0.3333
CEMEXCPO.MX,xgb,0.4756,0.256,0.506,0.0224,-30.6047,-2.6833,0.3333
EEM,Top3Ensamble,0.4584,0.3537,0.5948,0.0084,0.7667,0.7828,0.0
EEM,arima,0.3718,0.2092,0.4573,0.0069,0.6418,0.6419,0.3333
EEM,rf,0.6566,0.6253,0.7908,0.0121,0.5875,0.7134,0.1667
EEM,xgb,0.8831,0.784,0.8854,0.0155,-16.7777,0.9061,0.1667
GFNORTEO.MX,Top3Ensamble,2.6909,11.2268,3.3506,0.0158,-0.5069,-0.5063,0.8333
GFNORTEO.MX,lgbm,3.1705,10.3388,3.2154,0.0185,-2.2449,-2.1548,0.8333
GFNORTEO.MX,rf,2.6758,11.2608,3.3557,0.0158,-0.5115,-0.5113,0.8333
GFNORTEO.MX,xgb,2.6331,11.5573,3.3996,0.0155,-0.6277,-0.6221,0.8333
GLD,Top3Ensamble,4.8932,45.9147,6.776,0.0121,0.1794,0.2621,0.8333
GLD,arima,4.1004,40.0367,6.3275,0.0102,0.2844,0.2998,0.8333
GLD,lgbm,7.3429,64.5349,8.0334,0.0179,-12.2134,-1.1739,0.8333
GLD,rf,5.6037,58.133,7.6245,0.0139,-0.039,0.0831,0.8333
GLD,xgb,5.0935,43.344,6.5836,0.0127,0.0858,0.1909,0.8333
IEF,Top3Ensamble,0.2149,0.0749,0.2737,0.0022,-1.3438,-1.1188,0.3333
IEF,arima,0.1864,0.0556,0.2358,0.0019,-0.5319,-0.5303,0.3333
IEF,lgbm,0.2529,0.0923,0.3038,0.0026,-1.5417,-1.162,0.3333
IEF,linreg,0.5364,0.4115,0.6415,0.0056,-334.9341,-100.0594,0.3333
IEF,rf,0.1872,0.0561,0.2369,0.0019,-0.7562,-0.6476,0.3333
IEF,xgb,0.3041,0.1397,0.3737,0.0032,-113.0092,-74.489,0.3333
QQQ,Top3Ensamble,4.0746,28.1268,5.3035,0.0066,0.4281,0.4299,0.8333
QQQ,lgbm,4.2117,34.6624,5.8875,0.0069,0.2952,0.2966,0.8333
QQQ,rf,4.1073,27.0561,5.2015,0.0067,0.4498,0.4588,0.8333
QQQ,xgb,3.7964,24.0885,4.908,0.0062,0.5527,0.5546,0.8333
SPY,Top3Ensamble,3.6646,16.6442,4.0797,0.0054,0.4602,0.4982,0.8333
SPY,arima,3.2551,15.9217,3.9902,0.0048,0.4621,0.5082,0.8333
SPY,lgbm,3.7882,14.6494,3.8275,0.0055,-2.5029,0.9284,0.6667
SPY,rf,3.7625,18.594,4.3121,0.0055,0.3969,0.4888,0.8333
SPY,xgb,3.8468,19.9174,4.4629,0.0056,0.3271,0.4224,0.8333
VNQ,Top3Ensamble,0.3723,0.1791,0.4232,0.0042,0.1127,0.1169,0.3333
VNQ,arima,0.4393,0.2436,0.4935,0.0049,-1.3061,0.5207,0.3333
VNQ,lgbm,0.3597,0.2127,0.4612,0.0041,0.013,0.5033,0.3333
VNQ,rf,0.4374,0.2878,0.5364,0.0049,-0.4257,-0.0267,0.3333
VNQ,xgb,0.3986,0.188,0.4336,0.0045,0.1277,0.1485,0.3333
WALMEX.MX,Top3Ensamble,0.6393,0.7789,0.8825,0.0112,0.1442,0.151,0.3333
WALMEX.MX,arima,0.83,1.2634,1.124,0.0144,-0.8563,-0.0122,0.6667
WALMEX.MX,lgbm,0.8443,1.1646,1.0792,0.0147,-0.7111,0.3362,0.6667
WALMEX.MX,rf,0.6286,0.744,0.8626,0.011,0.1825,0.1828,0.3333
WALMEX.MX,xgb,0.6422,0.7972,0.8929,0.0113,0.1588,0.2702,0.3333
