ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.4141,0.2306,0.4802,0.0075,0.7939,0.7945,0.0
BIMBOA.MX,arima,0.5722,0.4739,0.6884,0.0103,0.5766,0.5847,0.3333
BIMBOA.MX,lgbm,0.4129,0.2521,0.5021,0.0075,0.7747,0.7836,0.0
BIMBOA.MX,xgb,0.365,0.1889,0.4346,0.0066,0.8312,0.8357,0.0
CEMEXCPO.MX,Top3Ensamble,0.2794,0.1119,0.3345,0.0174,-0.5812,-0.2459,0.3333
CEMEXCPO.MX,arima,0.183,0.0705,0.2655,0.0115,0.0041,0.0041,0.3333
CEMEXCPO.MX,lgbm,0.2359,0.0927,0.3045,0.0148,-0.3099,-0.2962,0.3333
CEMEXCPO.MX,linreg,0.4864,0.3425,0.5852,0.0303,-3.8401,-1.1933,0.3333
EEM,Top3Ensamble,0.3364,0.1515,0.3892,0.0068,0.6354,0.6812,0.3333
EEM,arima,0.3352,0.1464,0.3827,0.0068,0.6475,0.6495,0.3333
EEM,lgbm,0.3645,0.1912,0.4373,0.0074,0.5397,0.6981,0.3333
EEM,rf,0.3434,0.1558,0.3947,0.0069,0.625,0.6647,0.3333
GFNORTEO.MX,Top3Ensamble,1.3212,2.6464,1.6268,0.0079,-0.1815,-0.0502,0.8333
GFNORTEO.MX,arima,1.3609,2.78,1.6673,0.0081,-0.2412,-0.2339,0.8333
GFNORTEO.MX,lgbm,1.4784,3.1047,1.762,0.0088,-0.3862,0.0226,0.8333
GLD,Top3Ensamble,2.2606,9.522,3.0858,0.0074,0.1206,0.1731,0.8333
GLD,arima,2.0106,7.4799,2.7349,0.0065,0.3092,0.3321,0.8333
GLD,lgbm,2.623,12.4885,3.5339,0.0085,-0.1533,-0.059,0.8333
IEF,Top3Ensamble,0.2162,0.0835,0.289,0.0023,0.0074,0.0292,0.3333
IEF,lgbm,0.2202,0.0899,0.2999,0.0023,-0.0685,-0.0105,0.3333
IEF,rf,0.1997,0.075,0.2738,0.0021,0.109,0.1095,0.3333
IEF,xgb,0.2421,0.0964,0.3105,0.0025,-0.1455,-0.1138,0.3333
QQQ,Top3Ensamble,4.0504,30.0462,5.4814,0.0071,0.4758,0.5177,0.8333
QQQ,arima,4.2373,30.458,5.5189,0.0075,0.4686,0.4686,0.8333
QQQ,lgbm,4.3788,32.6029,5.7099,0.0077,0.4312,0.5231,0.8333
QQQ,xgb,4.5799,34.3301,5.8592,0.0081,0.401,0.4935,0.8333
SPY,Top3Ensamble,3.4136,24.2163,4.921,0.0054,0.4504,0.4718,0.8333
SPY,arima,3.5244,21.758,4.6646,0.0056,0.5062,0.5064,0.8333
SPY,lgbm,3.4128,24.2868,4.9282,0.0054,0.4488,0.4637,0.8333
SPY,xgb,3.8696,29.2484,5.4082,0.0061,0.3362,0.4285,0.8333
VNQ,Top3Ensamble,0.7113,0.6295,0.7934,0.008,-0.8727,-0.7641,0.3333
VNQ,lgbm,0.7,0.6036,0.7769,0.0078,-0.7956,-0.7535,0.3333
VNQ,rf,0.7483,0.7058,0.8401,0.0084,-1.0997,-1.0064,0.3333
VNQ,xgb,0.7091,0.6618,0.8135,0.0079,-0.9688,-0.7402,0.3333
WALMEX.MX,Top3Ensamble,0.7385,1.2095,1.0998,0.0132,-0.0725,-0.0367,0.6667
WALMEX.MX,arima,0.7735,1.2792,1.131,0.0138,-0.1343,-0.1175,0.6667
WALMEX.MX,linreg,1.1505,2.1666,1.4719,0.0204,-0.9213,-0.5586,0.8333
WALMEX.MX,rf,0.7494,1.1658,1.0797,0.0134,-0.0338,-0.0247,0.6667
