ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9579,1.3933,1.1804,0.0162,-0.5357,-0.5281,0.6667
BIMBOA.MX,arima,0.9,1.2343,1.111,0.0153,-0.3605,-0.3605,0.6667
BIMBOA.MX,lgbm,1.0596,1.6426,1.2817,0.018,-0.8106,-0.7941,0.8333
BIMBOA.MX,xgb,0.9855,1.4425,1.2011,0.0167,-0.59,-0.5723,0.6667
CEMEXCPO.MX,Top3Ensamble,0.2507,0.0913,0.3022,0.0129,0.6035,0.686,0.3333
CEMEXCPO.MX,arima,0.2426,0.0796,0.2822,0.0125,0.6543,0.6676,0.3333
CEMEXCPO.MX,rf,0.2788,0.1179,0.3434,0.0143,0.4881,0.6986,0.3333
EEM,Top3Ensamble,0.3763,0.2171,0.4659,0.007,0.1593,0.6368,0.3333
EEM,arima,0.2192,0.0975,0.3122,0.0041,0.6225,0.6226,0.3333
EEM,rf,0.707,0.6103,0.7812,0.0131,-1.3638,0.5723,0.3333
GFNORTEO.MX,Top3Ensamble,2.3227,9.704,3.1151,0.0133,-0.848,-0.6421,0.8333
GFNORTEO.MX,rf,3.1668,22.7129,4.7658,0.0181,-3.3255,-2.7804,0.8333
GFNORTEO.MX,xgb,1.6979,4.9008,2.2138,0.0098,0.0667,0.0953,0.8333
GLD,Top3Ensamble,1.764,7.5399,2.7459,0.0046,0.7249,0.7922,0.5
GLD,arima,1.4782,4.4937,2.1198,0.0039,0.836,0.8448,0.5
GLD,rf,1.8209,8.088,2.8439,0.0047,0.7048,0.7761,0.5
GLD,xgb,2.3467,12.3738,3.5176,0.0061,0.5484,0.7228,0.6667
IEF,Top3Ensamble,0.2206,0.0831,0.2883,0.0023,0.5991,0.5993,0.3333
IEF,arima,0.2313,0.09,0.3,0.0024,0.5659,0.5803,0.3333
IEF,lgbm,0.2436,0.0931,0.3052,0.0025,0.5507,0.5623,0.3333
IEF,rf,0.2122,0.0808,0.2843,0.0022,0.6101,0.6113,0.3333
QQQ,Top3Ensamble,5.3196,50.2207,7.0867,0.0088,0.7111,0.7701,0.5
QQQ,lgbm,6.4854,65.0417,8.0648,0.0106,0.6258,0.7609,0.6667
QQQ,rf,4.6631,43.7406,6.6137,0.0077,0.7483,0.7746,0.5
QQQ,xgb,4.9832,48.0369,6.9309,0.0082,0.7236,0.7633,0.5
SPY,Top3Ensamble,3.8325,24.4045,4.9401,0.0057,0.7832,0.8027,0.5
SPY,arima,3.579,23.1886,4.8155,0.0054,0.794,0.7943,0.5
SPY,rf,4.2844,28.5599,5.3441,0.0064,0.7463,0.7929,0.5
SPY,xgb,4.3629,26.9684,5.1931,0.0065,0.7604,0.8088,0.5
VNQ,Top3Ensamble,0.5959,0.5111,0.7149,0.0067,0.2017,0.2127,0.3333
VNQ,lgbm,0.6522,0.5841,0.7643,0.0073,0.0876,0.1196,0.3333
VNQ,rf,0.572,0.4702,0.6857,0.0064,0.2655,0.2868,0.3333
VNQ,xgb,0.5972,0.5326,0.7298,0.0067,0.168,0.1681,0.3333
WALMEX.MX,Top3Ensamble,0.4397,0.349,0.5908,0.0072,0.7527,0.7592,0.0
WALMEX.MX,rf,0.4655,0.3618,0.6015,0.0077,0.7437,0.7438,0.0
WALMEX.MX,xgb,0.4441,0.368,0.6066,0.0073,0.7393,0.7611,0.0
