ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.2449,1.7612,1.3271,0.0205,0.8074,0.8494,0.5
BIMBOA.MX,arima,1.1815,1.6923,1.3009,0.0194,0.8149,0.851,0.5
BIMBOA.MX,lgbm,1.3001,2.0334,1.426,0.0214,0.7776,0.8341,0.5
BIMBOA.MX,xgb,1.2531,1.7254,1.3135,0.0206,0.8113,0.8462,0.5
CEMEXCPO.MX,Top3Ensamble,0.2478,0.0832,0.2884,0.0131,-0.3249,-0.3058,0.3333
CEMEXCPO.MX,arima,0.2286,0.0669,0.2587,0.0121,-0.0658,-0.0657,0.3333
CEMEXCPO.MX,rf,0.2745,0.1149,0.339,0.0145,-0.8304,-0.7504,0.3333
EEM,Top3Ensamble,0.3479,0.2302,0.4798,0.0064,0.6493,0.6751,0.3333
EEM,arima,0.3418,0.1959,0.4426,0.0063,0.7016,0.7018,0.0
EEM,rf,0.4522,0.3602,0.6001,0.0084,0.4513,0.5474,0.3333
GFNORTEO.MX,Top3Ensamble,2.0893,8.263,2.8745,0.0117,0.1324,0.1487,0.8333
GFNORTEO.MX,rf,2.0541,7.8945,2.8097,0.0115,0.1711,0.1784,0.8333
GFNORTEO.MX,xgb,2.1496,8.6919,2.9482,0.0121,0.0874,0.1162,0.8333
GLD,Top3Ensamble,3.4244,21.4197,4.6281,0.0091,0.3654,0.5237,0.8333
GLD,arima,3.1487,17.7818,4.2168,0.0083,0.4732,0.5423,0.8333
GLD,rf,3.8267,25.8278,5.0821,0.0101,0.2348,0.4633,0.8333
GLD,xgb,3.5321,23.0763,4.8038,0.0093,0.3163,0.5213,0.8333
IEF,Top3Ensamble,0.2126,0.071,0.2664,0.0022,0.5735,0.6566,0.3333
IEF,arima,0.202,0.0604,0.2458,0.0021,0.637,0.6464,0.3333
IEF,lgbm,0.2629,0.1098,0.3314,0.0027,0.3403,0.5948,0.3333
IEF,rf,0.2041,0.0652,0.2553,0.0021,0.6085,0.6778,0.3333
QQQ,Top3Ensamble,6.9361,74.4241,8.6269,0.0114,0.4139,0.4145,0.8333
QQQ,lgbm,7.1815,79.849,8.9358,0.0118,0.3712,0.3712,0.8333
QQQ,rf,6.74,71.1886,8.4373,0.0111,0.4394,0.4412,0.8333
QQQ,xgb,6.9682,75.2575,8.6751,0.0115,0.4073,0.4084,0.8333
SPY,Top3Ensamble,5.3012,43.1622,6.5698,0.0079,0.47,0.4725,0.8333
SPY,arima,5.0651,42.8443,6.5456,0.0076,0.4739,0.4848,0.8333
SPY,rf,5.5316,44.8611,6.6978,0.0083,0.4492,0.4644,0.8333
SPY,xgb,5.7067,46.1591,6.7941,0.0085,0.4332,0.4506,0.8333
VNQ,Top3Ensamble,0.6207,0.5929,0.77,0.0069,0.203,0.2076,0.3333
VNQ,lgbm,0.6337,0.5604,0.7486,0.0071,0.2467,0.2467,0.3333
VNQ,rf,0.6088,0.5967,0.7725,0.0068,0.1978,0.2152,0.3333
VNQ,xgb,0.6844,0.6757,0.822,0.0076,0.0917,0.0971,0.3333
WALMEX.MX,Top3Ensamble,0.5613,0.492,0.7014,0.009,-0.5107,-0.1351,0.3333
WALMEX.MX,rf,0.5438,0.4602,0.6784,0.0087,-0.4129,-0.1279,0.3333
WALMEX.MX,xgb,0.6013,0.5512,0.7424,0.0097,-0.6923,-0.2137,0.3333
