ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8464,1.6144,1.2706,0.0158,0.696,0.7075,0.5
BIMBOA.MX,arima,1.0009,1.9259,1.3878,0.0186,0.6373,0.6568,0.8333
BIMBOA.MX,lgbm,0.8071,1.44,1.2,0.0151,0.7288,0.7348,0.3333
BIMBOA.MX,xgb,0.8393,1.7072,1.3066,0.0156,0.6785,0.6895,0.6667
CEMEXCPO.MX,Top3Ensamble,0.3442,0.1555,0.3944,0.0221,0.5302,0.6953,0.3333
CEMEXCPO.MX,arima,0.2623,0.1052,0.3243,0.0168,0.6822,0.7163,0.1667
CEMEXCPO.MX,lgbm,0.2794,0.1155,0.3398,0.0178,0.6511,0.6903,0.3333
CEMEXCPO.MX,linreg,0.5347,0.366,0.6049,0.0343,-0.1055,0.5938,0.3333
EEM,Top3Ensamble,0.2649,0.1012,0.3182,0.0054,0.4912,0.5688,0.3333
EEM,arima,0.2618,0.0921,0.3034,0.0053,0.5372,0.5379,0.3333
EEM,lgbm,0.2918,0.1381,0.3716,0.0059,0.3061,0.579,0.3333
EEM,rf,0.2806,0.1078,0.3283,0.0057,0.4584,0.5409,0.3333
GFNORTEO.MX,Top3Ensamble,2.0335,6.8489,2.617,0.0122,0.1921,0.2839,0.8333
GFNORTEO.MX,arima,2.0896,6.9096,2.6286,0.0126,0.1849,0.2171,0.8333
GFNORTEO.MX,lgbm,2.0038,7.6026,2.7573,0.012,0.1032,0.3189,0.8333
GFNORTEO.MX,lstm,2.6957,11.5633,3.4005,0.0162,0.3178,0.4358,0.8333
GLD,Top3Ensamble,2.5222,9.2992,3.0495,0.0082,0.4272,0.4281,0.8333
GLD,arima,2.5341,9.4928,3.081,0.0082,0.4153,0.4162,0.8333
GLD,lgbm,2.5793,9.4977,3.0818,0.0083,0.415,0.4158,0.8333
IEF,Top3Ensamble,0.2657,0.1105,0.3324,0.0028,0.4727,0.4926,0.3333
IEF,lgbm,0.2708,0.1143,0.338,0.0028,0.4547,0.4961,0.3333
IEF,rf,0.2467,0.1044,0.323,0.0026,0.502,0.5066,0.3333
IEF,xgb,0.2927,0.125,0.3536,0.0031,0.4034,0.4266,0.3333
QQQ,Top3Ensamble,4.281,28.7458,5.3615,0.0076,-0.4242,-0.0444,0.8333
QQQ,arima,3.7623,24.1969,4.919,0.0067,-0.1988,-0.1665,0.8333
QQQ,lgbm,5.0503,39.7856,6.3076,0.0089,-0.9711,-0.0963,0.8333
QQQ,xgb,4.6744,32.1298,5.6683,0.0083,-0.5918,-0.0531,0.8333
SPY,Top3Ensamble,3.3149,23.442,4.8417,0.0053,-0.4267,-0.3259,0.8333
SPY,arima,3.1918,19.8357,4.4537,0.0051,-0.2072,-0.1964,0.8333
SPY,lgbm,3.3692,24.311,4.9306,0.0053,-0.4796,-0.3941,0.8333
SPY,xgb,3.8436,28.3632,5.3257,0.0061,-0.7262,-0.4169,0.8333
VNQ,Top3Ensamble,0.7297,0.7741,0.8798,0.0081,0.3201,0.3207,0.3333
VNQ,lgbm,0.7552,0.846,0.9198,0.0083,0.257,0.2722,0.3333
VNQ,rf,0.7348,0.821,0.9061,0.0081,0.2789,0.2984,0.3333
VNQ,xgb,0.7226,0.7574,0.8703,0.008,0.3347,0.3378,0.3333
WALMEX.MX,Top3Ensamble,1.0027,2.0038,1.4156,0.0184,0.3352,0.3367,0.8333
WALMEX.MX,arima,1.1426,2.1795,1.4763,0.0209,0.2769,0.3059,0.8333
WALMEX.MX,linreg,0.9625,2.2856,1.5118,0.0178,0.2417,0.2482,0.6667
WALMEX.MX,rf,1.0684,2.0656,1.4372,0.0196,0.3147,0.3154,0.8333
