ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8775,1.383,1.176,0.0141,0.7969,0.876,0.3333
BIMBOA.MX,arima,0.8046,1.0598,1.0295,0.013,0.8444,0.8782,0.3333
BIMBOA.MX,lgbm,1.031,1.7014,1.3044,0.0166,0.7501,0.8752,0.5
BIMBOA.MX,xgb,0.9418,1.5884,1.2603,0.0152,0.7667,0.8603,0.3333
CEMEXCPO.MX,Top3Ensamble,0.495,0.3032,0.5506,0.0287,-3.1771,0.0859,0.3333
CEMEXCPO.MX,arima,0.2157,0.0698,0.2643,0.0125,0.0378,0.056,0.3333
CEMEXCPO.MX,lgbm,0.2489,0.0896,0.2993,0.0145,-0.2343,0.0314,0.3333
CEMEXCPO.MX,linreg,1.2847,1.7191,1.3112,0.0745,-22.6865,0.0551,1.0
EEM,Top3Ensamble,0.3881,0.2161,0.4648,0.0075,0.8528,0.9354,0.0
EEM,arima,0.3022,0.1259,0.3548,0.0059,0.9142,0.9438,0.0
EEM,lgbm,0.54,0.3819,0.618,0.0105,0.7398,0.8975,0.0
EEM,rf,0.3785,0.2156,0.4643,0.0074,0.8531,0.9391,0.0
GFNORTEO.MX,Top3Ensamble,2.3363,8.3157,2.8837,0.0132,0.6466,0.7637,0.6667
GFNORTEO.MX,arima,2.2574,7.0776,2.6604,0.0128,0.6992,0.7534,0.6667
GFNORTEO.MX,lgbm,2.6212,10.3173,3.2121,0.0148,0.5616,0.7655,0.6667
GLD,Top3Ensamble,1.965,5.2312,2.2872,0.0059,0.8944,0.8988,0.5
GLD,arima,2.0596,5.3646,2.3162,0.0062,0.8917,0.9016,0.5
GLD,lgbm,2.0431,6.0427,2.4582,0.0061,0.878,0.8791,0.5
IEF,Top3Ensamble,0.2542,0.0803,0.2834,0.0026,0.5559,0.6859,0.3333
IEF,lgbm,0.2537,0.0804,0.2836,0.0026,0.5553,0.6847,0.3333
IEF,rf,0.2489,0.0726,0.2694,0.0026,0.5988,0.6993,0.3333
IEF,xgb,0.2648,0.0912,0.3019,0.0027,0.496,0.6599,0.3333
QQQ,Top3Ensamble,5.2573,31.8516,5.6437,0.009,0.4482,0.8245,0.6667
QQQ,arima,3.2399,14.1553,3.7624,0.0056,0.7548,0.8245,0.5
QQQ,lgbm,5.1895,30.6801,5.539,0.0089,0.4685,0.7994,0.6667
QQQ,xgb,7.604,69.6909,8.3481,0.013,-0.2074,0.7944,0.6667
SPY,Top3Ensamble,4.2026,24.4563,4.9453,0.0064,0.314,0.7381,0.6667
SPY,arima,2.6003,8.936,2.9893,0.004,0.7493,0.806,0.5
SPY,lgbm,3.9279,21.148,4.5987,0.006,0.4068,0.7033,0.6667
SPY,xgb,7.0543,63.797,7.9873,0.0108,-0.7896,0.582,0.8333
VNQ,Top3Ensamble,0.4654,0.3825,0.6185,0.005,0.0251,0.0814,0.3333
VNQ,lgbm,0.5528,0.4414,0.6644,0.006,-0.1252,-0.1095,0.3333
VNQ,rf,0.4232,0.3692,0.6076,0.0046,0.059,0.1489,0.3333
VNQ,xgb,0.4526,0.3936,0.6274,0.0049,-0.0033,0.0792,0.3333
WALMEX.MX,Top3Ensamble,0.575,0.4622,0.6798,0.0102,-0.5116,-0.4977,0.3333
WALMEX.MX,arima,0.5024,0.4506,0.6713,0.0089,-0.4738,-0.3677,0.3333
WALMEX.MX,linreg,0.7133,0.7368,0.8584,0.0127,-1.4097,-1.0334,0.3333
WALMEX.MX,rf,0.5205,0.3879,0.6228,0.0092,-0.2688,-0.2643,0.3333
