ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,6.14,40.9321,6.3978,0.0193,-0.4979,-0.41,0.8333,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.3333,2.873,1.695,0.0042,0.942,0.9424,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,16.8488,306.7249,17.5136,0.0351,0.3023,0.3118,0.8333,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,3.0614,11.2222,3.35,0.0065,0.8517,0.8614,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,4.9475,25.7235,5.0718,0.0191,-0.6412,-0.4958,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,0.9886,1.3185,1.1483,0.0038,0.6673,0.9054,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,40.5789,2150.5484,46.374,0.0232,0.5344,0.5943,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,8.0283,101.4688,10.0732,0.0047,0.8484,0.8724,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,10.61,135.4813,11.6396,0.029,-1.5077,-1.083,0.8333,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,1.3337,2.1823,1.4773,0.0037,0.9824,0.9835,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,7.15,52.9449,7.2763,0.0142,-4.7102,-4.5136,0.8333,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,1.9331,5.3764,2.3187,0.0038,0.5691,0.5697,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,17.862,416.33,20.4042,0.0217,0.4334,0.4443,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,4.148,26.9242,5.1889,0.0051,0.2924,0.3135,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,17.6167,339.2759,18.4194,0.0186,-0.4176,-0.3137,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,5.5033,36.8727,6.0723,0.0059,0.9024,0.9398,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,10.1733,271.3523,16.4728,0.0433,0.6407,0.6884,0.8333,5,4,True
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,0.6883,0.7569,0.87,0.0028,0.9988,0.9988,0.0,5,4,True
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,5.2275,29.2159,5.4052,0.0154,-0.6289,-0.1761,0.8333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,1.4871,3.1229,1.7672,0.0043,0.7385,0.7435,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,4.7412,25.7382,5.0733,0.0175,-0.6159,-0.5942,0.8333,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,2.0457,4.9165,2.2173,0.0076,0.691,0.735,0.6667,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,5.5875,31.4316,5.6064,0.0157,-1.2609,-1.2559,0.8333,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,1.4118,2.9598,1.7204,0.0039,0.6897,0.7145,0.6667,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,34.76,1423.5075,37.7294,0.0284,0.2064,0.2095,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,5.5678,54.8568,7.4065,0.0046,0.9726,0.9739,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,12.5209,171.549,13.0977,0.0222,0.7613,0.86,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,1.215,2.3056,1.5184,0.0022,0.9872,0.9873,0.5,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,9.1975,101.8785,10.0935,0.0157,0.1048,0.1427,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,1.9886,7.8132,2.7952,0.0034,0.9429,0.9707,0.5,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,4.802,27.5711,5.2508,0.0183,-0.4678,0.7598,0.6667,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,1.442,2.5477,1.5962,0.0055,0.9194,0.9194,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,19.8114,488.6328,22.105,0.0334,0.5879,0.6249,0.8333,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,4.4663,24.0569,4.9048,0.0078,0.9502,0.9565,0.5,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,4.0791,35.087,5.9234,0.0268,-5.8305,-5.4365,0.8333,5,4,True
MRK,_NaiveModel,high_vol_regime,normal_vol_regime,0.64,0.503,0.7092,0.0044,0.9908,0.9917,0.0,5,4,True
MSFT,_NaiveModel,high_vol_regime,high_vol_regime,9.995,110.9558,10.5336,0.02,-0.1755,-0.1003,0.8333,5,5,False
MSFT,_NaiveModel,high_vol_regime,normal_vol_regime,3.2044,11.5272,3.3952,0.0065,0.6526,0.6863,0.8333,5,5,False
NEE,_NaiveModel,high_vol_regime,high_vol_regime,1.005,1.1171,1.0569,0.0121,-1.2548,-1.1022,0.8333,5,3,True
NEE,_NaiveModel,high_vol_regime,normal_vol_regime,0.3573,0.2204,0.4695,0.0043,0.8394,0.8482,0.0,5,3,True
NVDA,_NaiveModel,high_vol_regime,high_vol_regime,6.1522,57.9112,7.6099,0.0278,-0.1884,-0.098,0.8333,5,5,False
NVDA,_NaiveModel,high_vol_regime,normal_vol_regime,1.5233,2.9513,1.7179,0.0069,0.9008,0.9272,0.5,5,5,False
ORCL,_NaiveModel,high_vol_regime,high_vol_regime,4.1823,21.1328,4.597,0.0284,0.1454,0.162,0.8333,5,4,True
ORCL,_NaiveModel,high_vol_regime,normal_vol_regime,0.955,0.9163,0.9572,0.0063,0.9885,0.9885,0.0,5,4,True
PG,_NaiveModel,high_vol_regime,high_vol_regime,1.954,4.1019,2.0253,0.0136,-1.0275,-1.0269,0.8333,5,5,False
PG,_NaiveModel,high_vol_regime,normal_vol_regime,0.942,1.0589,1.029,0.0065,0.5689,0.583,0.6667,5,5,False
PLTR,_NaiveModel,high_vol_regime,high_vol_regime,6.823,55.8497,7.4733,0.0384,-1.6184,-1.6124,0.8333,5,5,False
PLTR,_NaiveModel,high_vol_regime,normal_vol_regime,0.918,1.0708,1.0348,0.0053,0.97,0.9918,0.3333,5,5,False
TSLA,_NaiveModel,high_vol_regime,high_vol_regime,13.801,222.8181,14.9271,0.0385,-1.4642,-1.4152,0.8333,5,5,False
TSLA,_NaiveModel,high_vol_regime,normal_vol_regime,1.594,3.4769,1.8647,0.0046,0.9734,0.9772,0.5,5,5,False
TSM,_NaiveModel,high_vol_regime,high_vol_regime,11.038,134.6857,11.6054,0.0263,-1.4154,-1.4113,0.8333,5,5,False
TSM,_NaiveModel,high_vol_regime,normal_vol_regime,2.325,7.1518,2.6743,0.0055,0.8633,0.8709,0.5,5,5,False
UNH,_NaiveModel,high_vol_regime,high_vol_regime,5.9922,38.1906,6.1799,0.0152,-1.3456,-1.3364,0.8333,5,5,False
UNH,_NaiveModel,high_vol_regime,normal_vol_regime,2.6767,8.1784,2.8598,0.0068,0.7056,0.7515,0.5,5,5,False
V,_NaiveModel,high_vol_regime,high_vol_regime,6.6383,48.7766,6.984,0.0178,0.2313,0.3407,0.8333,5,5,False
V,_NaiveModel,high_vol_regime,normal_vol_regime,1.6889,4.7698,2.184,0.0045,0.9043,0.9205,0.5,5,5,False
WMT,_NaiveModel,high_vol_regime,high_vol_regime,3.3917,21.7259,4.6611,0.0323,-4.5329,-4.2294,0.8333,5,4,True
WMT,_NaiveModel,high_vol_regime,normal_vol_regime,0.7156,0.6626,0.814,0.0066,0.9672,0.9703,0.0,5,4,True
XOM,_NaiveModel,high_vol_regime,high_vol_regime,3.0889,10.273,3.2051,0.0191,-0.228,-0.2127,0.8333,5,5,False
XOM,_NaiveModel,high_vol_regime,normal_vol_regime,1.005,1.1239,1.0601,0.0061,0.4583,0.4623,0.8333,5,5,False
AAPL,_NaiveModel,risk_regime,risk_off,2.55,13.9395,3.7336,0.0081,0.6045,0.789,0.6667,5,5,False
AAPL,_NaiveModel,risk_regime,risk_on,4.0629,22.8477,4.7799,0.0128,0.4724,0.8536,0.6667,5,5,False
AMD,_NaiveModel,risk_regime,risk_off,10.4119,160.2015,12.6571,0.0221,0.4179,0.8118,0.6667,5,5,False
AMD,_NaiveModel,risk_regime,risk_on,10.4179,178.6774,13.367,0.0215,0.348,0.744,0.6667,5,5,False
AMZN,_NaiveModel,risk_regime,risk_off,2.9718,13.362,3.6554,0.0115,-0.891,0.3589,0.8333,5,5,False
AMZN,_NaiveModel,risk_regime,risk_on,3.4525,17.0089,4.1242,0.0131,-0.0631,0.6819,0.8333,5,5,False
ASML,_NaiveModel,risk_regime,risk_off,29.9478,1469.7222,38.337,0.0172,0.2816,0.72,0.6667,5,5,False
ASML,_NaiveModel,risk_regime,risk_on,23.975,1122.7082,33.5068,0.0136,0.7144,0.8606,0.5,5,5,False
AVGO,_NaiveModel,risk_regime,risk_off,6.073,68.6535,8.2857,0.0167,0.4496,0.7453,0.6667,5,5,False
AVGO,_NaiveModel,risk_regime,risk_on,4.842,55.8584,7.4738,0.0131,-1.2524,-0.307,0.8333,5,5,False
BRK-B,_NaiveModel,risk_regime,risk_off,2.5643,8.8941,2.9823,0.0051,0.2687,0.8094,0.6667,5,5,False
BRK-B,_NaiveModel,risk_regime,risk_on,2.685,14.1905,3.767,0.0053,-5.0389,-2.5001,0.8333,5,5,False
CAT,_NaiveModel,risk_regime,risk_off,14.51,371.8469,19.2833,0.0178,-0.359,0.4105,0.8333,5,5,False
CAT,_NaiveModel,risk_regime,risk_on,11.8971,189.0208,13.7485,0.0143,0.7421,0.9352,0.5,5,5,False
COST,_NaiveModel,risk_regime,risk_off,9.81,140.1002,11.8364,0.0105,0.5514,0.8596,0.6667,5,5,False
COST,_NaiveModel,risk_regime,risk_on,11.83,206.602,14.3737,0.0123,-0.7194,0.2949,0.8333,5,5,False
CRM,_NaiveModel,risk_regime,risk_off,2.5987,11.5376,3.3967,0.0116,0.9817,0.9924,0.5,5,4,True
CRM,_NaiveModel,risk_regime,risk_on,10.7,336.3444,18.3397,0.0448,0.5482,0.702,0.6667,5,4,True
GOOGL,_NaiveModel,risk_regime,risk_off,4.0733,21.6019,4.6478,0.0121,-0.0579,0.7546,0.6667,5,5,False
GOOGL,_NaiveModel,risk_regime,risk_on,2.595,10.195,3.193,0.0076,0.0764,0.6865,0.8333,5,5,False
JNJ,_NaiveModel,risk_regime,risk_off,3.73,15.7272,3.9658,0.0139,-0.3906,0.8396,0.6667,5,5,False
JNJ,_NaiveModel,risk_regime,risk_on,3.36,16.1685,4.021,0.0124,0.1377,0.5931,0.8333,5,5,False
JPM,_NaiveModel,risk_regime,risk_off,2.9343,12.8706,3.5876,0.0082,-0.5844,0.4755,0.8333,5,5,False
JPM,_NaiveModel,risk_regime,risk_on,2.1675,8.5237,2.9195,0.006,0.3263,0.5732,0.8333,5,5,False
LLY,_NaiveModel,risk_regime,risk_off,17.98,512.4395,22.6371,0.015,0.6531,0.872,0.6667,5,5,False
LLY,_NaiveModel,risk_regime,risk_on,16.4043,705.0343,26.5525,0.0131,0.7455,0.8426,0.5,5,5,False
LMT,_NaiveModel,risk_regime,risk_off,11.782,163.0729,12.77,0.0211,0.7044,0.956,0.5,5,5,False
LMT,_NaiveModel,risk_regime,risk_on,4.954,53.1064,7.2874,0.0085,0.9046,0.9487,0.5,5,5,False
MA,_NaiveModel,risk_regime,risk_off,4.227,25.9178,5.0909,0.0073,0.8155,0.9427,0.5,5,5,False
