ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9257,2.0231,1.4223,0.0141,0.8132,0.8381,0.3333
BIMBOA.MX,lgbm,1.0473,2.2634,1.5045,0.016,0.791,0.8198,0.5
BIMBOA.MX,rf,0.8485,1.8831,1.3723,0.0129,0.8261,0.8475,0.3333
CEMEXCPO.MX,Top3Ensamble,0.4462,0.2775,0.5267,0.0206,0.0058,0.0059,0.3333
CEMEXCPO.MX,arima,0.4307,0.2743,0.5238,0.0199,0.0171,0.0544,0.3333
CEMEXCPO.MX,rf,0.4603,0.2897,0.5383,0.0213,-0.0381,-0.0258,0.3333
CEMEXCPO.MX,xgb,0.4618,0.2906,0.5391,0.0213,-0.0414,-0.0386,0.3333
EEM,Top3Ensamble,0.6308,0.6019,0.7758,0.0105,0.2249,0.2252,0.3333
EEM,rf,0.7534,0.882,0.9391,0.0126,-0.1357,0.0859,0.3333
EEM,xgb,0.7025,0.763,0.8735,0.0116,0.0174,0.2753,0.3333
GFNORTEO.MX,Top3Ensamble,4.4173,29.4338,5.4253,0.0218,-0.3578,-0.1589,0.8333
GFNORTEO.MX,lgbm,3.753,22.5462,4.7483,0.0186,-0.04,-0.0097,0.8333
GFNORTEO.MX,rf,5.465,46.6106,6.8272,0.027,-1.1501,-0.6351,0.8333
GLD,Top3Ensamble,14.4669,362.0383,19.0273,0.0315,-0.3832,-0.3446,0.8333
GLD,arima,14.0567,361.3098,19.0082,0.0307,-0.3804,-0.3784,0.8333
GLD,lgbm,14.5795,346.8497,18.6239,0.0317,-0.3252,-0.2882,0.8333
GLD,rf,15.8298,412.8582,20.3189,0.0344,-0.5773,-0.4532,0.8333
IEF,Top3Ensamble,0.3143,0.15,0.3873,0.0033,0.2754,0.6069,0.3333
IEF,linreg,0.53,0.3431,0.5858,0.0055,-0.6571,0.5886,0.3333
IEF,rf,0.2282,0.0966,0.3107,0.0024,0.5337,0.5857,0.3333
IEF,xgb,0.3069,0.1319,0.3631,0.0032,0.3632,0.51,0.3333
QQQ,Top3Ensamble,7.1627,68.9263,8.3022,0.0117,0.4649,0.5361,0.8333
QQQ,lgbm,8.5894,99.5087,9.9754,0.0141,0.2275,0.3541,0.8333
QQQ,rf,5.9455,46.8403,6.844,0.0097,0.6364,0.6679,0.8333
SPY,Top3Ensamble,4.4028,35.7423,5.9785,0.0064,-0.1297,-0.0571,0.8333
SPY,lgbm,4.9859,44.0457,6.6367,0.0073,-0.3921,-0.2404,0.8333
SPY,rf,3.9033,29.2877,5.4118,0.0057,0.0743,0.0966,0.8333
VNQ,Top3Ensamble,0.6827,0.7544,0.8686,0.0074,0.7067,0.7579,0.0
VNQ,arima,0.6896,0.7783,0.8822,0.0075,0.6974,0.7619,0.1667
VNQ,rf,0.6867,0.7364,0.8582,0.0075,0.7137,0.7532,0.0
WALMEX.MX,Top3Ensamble,0.7467,1.0299,1.0148,0.013,0.2323,0.2458,0.6667
WALMEX.MX,arima,0.7629,0.9879,0.9939,0.0133,0.2636,0.2651,0.3333
WALMEX.MX,lgbm,0.8473,1.2231,1.106,0.0148,0.0882,0.1136,0.6667
WALMEX.MX,rf,0.7451,0.9654,0.9826,0.013,0.2804,0.3029,0.3333
