ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,4.91,28.248,5.3149,0.0173,0.7215,0.8237,0.5,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.0829,1.8065,1.3441,0.0038,0.9863,0.9865,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,22.785,835.3419,28.9023,0.0594,0.5768,0.6451,1.0,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,3.53,12.7948,3.577,0.0078,0.5841,0.6748,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,4.2787,21.4976,4.6365,0.016,-1.221,-0.9537,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.9529,4.2008,2.0496,0.0073,0.8703,0.8706,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,49.3808,2887.1504,53.7322,0.033,0.425,0.4632,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,8.14,80.8313,8.9906,0.0057,0.9883,0.9883,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,12.6733,192.8617,13.8875,0.0301,-0.4185,-0.3674,0.8333,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,2.8717,9.3366,3.0556,0.0068,0.4148,0.4411,0.8333,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,5.3367,28.4844,5.3371,0.0111,-0.6718,0.9997,0.6667,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.3467,7.4076,2.7217,0.005,0.7843,0.7855,0.5,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,27.9078,1167.8653,34.174,0.031,-0.1167,0.0204,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,4.385,30.8454,5.5539,0.0051,0.978,0.9883,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,16.5983,290.8523,17.0544,0.0164,-0.7341,-0.5648,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,4.4689,26.1112,5.1099,0.0044,0.8458,0.8477,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,5.031,27.0295,5.199,0.0283,0.1742,0.2158,0.8333,5,5,False
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,1.23,1.8746,1.3692,0.0068,0.9601,0.9902,0.5,5,5,False
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,12.6471,254.4406,15.9512,0.0329,0.4349,0.6218,0.8333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,1.2188,2.3813,1.5431,0.0031,0.9938,0.994,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,3.3817,13.0238,3.6088,0.0149,-1.2252,-1.1909,0.8333,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.2356,2.1749,1.4747,0.0055,0.7543,0.7633,0.5,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,5.23,29.4914,5.4306,0.017,-0.1714,-0.1209,0.8333,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,1.7613,4.4861,2.118,0.0057,0.7981,0.8088,0.5,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,28.2845,1136.7552,33.7158,0.0301,0.5715,0.5965,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,5.3,34.8018,5.8993,0.0055,0.9866,0.9866,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,9.0183,93.818,9.686,0.0176,-2.8187,-2.7309,0.8333,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,2.5478,10.716,3.2735,0.005,0.143,0.1433,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,11.7914,167.7547,12.952,0.0234,-0.5787,-0.5568,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,2.615,9.5492,3.0902,0.0053,0.748,0.7493,0.5,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,6.89,51.8869,7.2033,0.0241,-0.1556,0.4317,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,1.4291,2.8811,1.6974,0.005,0.9524,0.9591,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,18.765,656.8683,25.6294,0.0303,-0.0634,0.0006,0.8333,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,3.6922,16.5646,4.07,0.0058,0.9816,0.9817,0.5,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,2.08,4.7576,2.1812,0.0187,-2.1168,-1.6002,0.8333,5,5,False
MRK,_NaiveModel,high_vol_regime,normal_vol_regime,0.575,0.5171,0.7191,0.0051,0.6404,0.7129,0.1667,5,5,False
MSFT,_NaiveModel,high_vol_regime,high_vol_regime,7.7643,75.2014,8.6719,0.0187,-0.7209,-0.6773,0.8333,5,5,False
