ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.1173,1.8294,1.3525,0.0183,0.2232,0.2324,0.8333
BIMBOA.MX,lgbm,1.2797,2.2772,1.509,0.0209,0.033,0.0334,0.8333
BIMBOA.MX,rf,1.0065,1.5244,1.2347,0.0165,0.3527,0.3824,0.8333
CEMEXCPO.MX,Top3Ensamble,0.3554,0.2306,0.4802,0.0162,-0.0633,0.029,0.3333
CEMEXCPO.MX,arima,0.3384,0.202,0.4494,0.0154,0.0686,0.0771,0.3333
CEMEXCPO.MX,rf,0.3701,0.2474,0.4974,0.0168,-0.1411,0.1019,0.3333
CEMEXCPO.MX,xgb,0.4058,0.2718,0.5214,0.0184,-0.2537,-0.1475,0.3333
EEM,Top3Ensamble,0.3802,0.2063,0.4542,0.0066,0.6215,0.6505,0.3333
EEM,rf,0.5046,0.3423,0.5851,0.0087,0.372,0.4482,0.3333
EEM,xgb,0.5399,0.3812,0.6174,0.0093,0.3008,0.6805,0.3333
GFNORTEO.MX,Top3Ensamble,2.087,8.4384,2.9049,0.0116,0.8473,0.8636,0.5
GFNORTEO.MX,lgbm,2.0375,7.552,2.7481,0.0114,0.8633,0.8743,0.5
GFNORTEO.MX,rf,2.1365,9.4814,3.0792,0.0119,0.8284,0.8512,0.5
GLD,Top3Ensamble,5.6375,43.4772,6.5937,0.013,0.8656,0.9276,0.5
GLD,arima,4.3048,22.65,4.7592,0.0099,0.93,0.9507,0.5
GLD,lgbm,5.8049,52.878,7.2717,0.0132,0.8366,0.8826,0.5
GLD,rf,7.8655,82.6517,9.0913,0.0183,0.7446,0.8954,0.5
IEF,Top3Ensamble,0.2465,0.0774,0.2782,0.0026,-0.5102,-0.0616,0.3333
IEF,linreg,0.4125,0.2396,0.4895,0.0043,-3.6762,-0.503,0.3333
IEF,rf,0.1598,0.0376,0.1939,0.0017,0.2665,0.2709,0.3333
IEF,xgb,0.2258,0.0743,0.2725,0.0023,-0.4493,-0.3625,0.3333
QQQ,Top3Ensamble,3.2053,16.5444,4.0675,0.0052,-0.7811,-0.5306,0.8333
QQQ,lgbm,3.2876,17.3639,4.167,0.0053,-0.8694,-0.8413,0.8333
QQQ,rf,3.6377,19.4643,4.4118,0.0058,-1.0955,-0.4005,0.8333
SPY,Top3Ensamble,2.503,10.7511,3.2789,0.0036,-0.6825,-0.2695,0.8333
SPY,lgbm,2.4961,10.581,3.2528,0.0036,-0.6558,-0.4863,0.8333
SPY,rf,2.8456,12.1851,3.4907,0.0041,-0.9069,-0.144,0.8333
VNQ,Top3Ensamble,0.5598,0.4255,0.6523,0.0062,0.6187,0.6775,0.3333
VNQ,arima,0.5615,0.419,0.6473,0.0062,0.6245,0.6935,0.3333
VNQ,rf,0.558,0.4448,0.6669,0.0062,0.6014,0.6509,0.3333
WALMEX.MX,Top3Ensamble,0.5925,0.5033,0.7094,0.0102,-1.1153,-1.0484,0.3333
WALMEX.MX,arima,0.5675,0.497,0.705,0.0098,-1.0886,-1.0875,0.3333
WALMEX.MX,lgbm,0.6335,0.5563,0.7458,0.0109,-1.3379,-1.2983,0.3333
WALMEX.MX,rf,0.5834,0.5275,0.7263,0.0101,-1.2169,-0.9211,0.3333
