ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,1.1516,2.3433,1.5308,0.018,0.0935,0.094,0.8333
BIMBOA.MX,arima,1.2467,2.4692,1.5714,0.0195,0.0448,0.0491,0.8333
BIMBOA.MX,lgbm,1.1365,2.347,1.532,0.0177,0.0921,0.0984,0.8333
BIMBOA.MX,xgb,1.1726,2.4149,1.554,0.0182,0.0658,0.0688,0.8333
CEMEXCPO.MX,Top3Ensamble,0.2891,0.2676,0.5173,0.0153,0.2729,0.305,0.3333
CEMEXCPO.MX,arima,0.2702,0.2396,0.4895,0.0143,0.3491,0.3629,0.3333
CEMEXCPO.MX,rf,0.3351,0.314,0.5604,0.0178,0.1468,0.2047,0.3333
EEM,Top3Ensamble,0.4046,0.2607,0.5106,0.0073,-0.4333,-0.4333,0.3333
EEM,arima,0.4091,0.2602,0.5101,0.0074,-0.4307,-0.4296,0.3333
EEM,rf,0.4049,0.2626,0.5124,0.0073,-0.4438,-0.4432,0.3333
GFNORTEO.MX,Top3Ensamble,1.9641,7.1744,2.6785,0.011,0.3498,0.3859,0.8333
GFNORTEO.MX,rf,2.0655,7.6471,2.7653,0.0116,0.3069,0.354,0.8333
GFNORTEO.MX,xgb,1.8725,6.985,2.6429,0.0105,0.3669,0.3936,0.8333
GLD,Top3Ensamble,3.877,24.838,4.9838,0.0104,0.5371,0.5574,0.8333
GLD,arima,3.9911,26.0431,5.1032,0.0107,0.5146,0.5149,0.8333
GLD,rf,4.1327,27.4128,5.2357,0.0111,0.4891,0.5397,0.8333
GLD,xgb,3.8646,24.1763,4.9169,0.0104,0.5494,0.5837,0.8333
IEF,Top3Ensamble,0.2129,0.0749,0.2736,0.0022,0.4959,0.4992,0.3333
IEF,arima,0.2109,0.0837,0.2893,0.0022,0.4366,0.476,0.3333
IEF,lgbm,0.2427,0.097,0.3114,0.0025,0.347,0.467,0.3333
IEF,rf,0.2034,0.0703,0.2652,0.0021,0.5266,0.5272,0.3333
QQQ,Top3Ensamble,6.7386,61.0347,7.8125,0.0109,0.0714,0.0718,0.8333
QQQ,lgbm,6.7901,61.9002,7.8677,0.0109,0.0582,0.0583,0.8333
QQQ,rf,6.7359,61.9111,7.8684,0.0108,0.0581,0.0584,0.8333
QQQ,xgb,6.7252,62.2444,7.8895,0.0108,0.053,0.0545,0.8333
SPY,Top3Ensamble,4.6069,36.2668,6.0222,0.0068,-0.226,-0.226,0.8333
SPY,arima,4.358,37.7716,6.1459,0.0064,-0.2769,-0.1862,0.8333
SPY,rf,4.8242,36.1053,6.0088,0.0071,-0.2206,-0.2137,0.8333
SPY,xgb,5.2103,39.8506,6.3127,0.0077,-0.3472,-0.3002,0.8333
VNQ,Top3Ensamble,0.6757,0.9247,0.9616,0.0075,0.4052,0.4435,0.3333
VNQ,lgbm,0.6568,0.8974,0.9473,0.0073,0.4227,0.4733,0.3333
VNQ,rf,0.6718,0.9414,0.9702,0.0075,0.3945,0.4349,0.3333
VNQ,xgb,0.7664,1.0234,1.0116,0.0085,0.3417,0.3677,0.6667
WALMEX.MX,Top3Ensamble,0.7205,0.759,0.8712,0.0116,-0.4591,-0.2198,0.3333
WALMEX.MX,rf,0.6876,0.6679,0.8173,0.0111,-0.2841,-0.0295,0.3333
WALMEX.MX,xgb,0.8297,0.9993,0.9996,0.0134,-0.9211,-0.6967,0.3333
