ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.8747,1.2273,1.1078,0.0144,0.7397,0.8335,0.3333
BIMBOA.MX,arima,0.7585,0.9228,0.9606,0.0125,0.8043,0.8295,0.0
BIMBOA.MX,lgbm,1.0229,1.5914,1.2615,0.0169,0.6625,0.8337,0.6667
BIMBOA.MX,xgb,0.9573,1.4408,1.2003,0.0157,0.6945,0.8143,0.5
CEMEXCPO.MX,Top3Ensamble,0.4723,0.2879,0.5365,0.0275,-1.0334,0.4904,0.3333
CEMEXCPO.MX,arima,0.193,0.0625,0.2501,0.0113,0.5582,0.5833,0.3333
CEMEXCPO.MX,lgbm,0.2761,0.0969,0.3114,0.0162,0.3152,0.524,0.3333
CEMEXCPO.MX,linreg,1.1619,1.513,1.23,0.0678,-9.6872,-0.1517,1.0
EEM,Top3Ensamble,0.4374,0.2952,0.5433,0.0086,0.4178,0.6397,0.3333
EEM,arima,0.3764,0.1998,0.447,0.0074,0.6059,0.6807,0.3333
EEM,lgbm,0.5613,0.4587,0.6773,0.011,0.0953,0.5408,0.3333
EEM,rf,0.4246,0.2877,0.5364,0.0083,0.4326,0.6558,0.3333
GFNORTEO.MX,Top3Ensamble,2.2452,7.9384,2.8175,0.013,0.4408,0.6142,0.8333
GFNORTEO.MX,arima,2.1867,7.0302,2.6514,0.0127,0.5048,0.5882,0.8333
GFNORTEO.MX,lgbm,2.4959,9.4667,3.0768,0.0144,0.3331,0.6291,0.8333
GLD,Top3Ensamble,1.7536,3.7887,1.9465,0.0054,0.962,0.9691,0.5
GLD,arima,1.9008,4.6736,2.1619,0.0059,0.9531,0.9653,0.5
GLD,lgbm,1.6662,3.4309,1.8523,0.0051,0.9656,0.969,0.5
IEF,Top3Ensamble,0.3083,0.1131,0.3364,0.0032,0.6285,0.8024,0.1667
IEF,lgbm,0.3176,0.1281,0.3579,0.0033,0.5794,0.791,0.1667
IEF,rf,0.2847,0.0944,0.3073,0.003,0.69,0.8232,0.1667
IEF,xgb,0.3226,0.122,0.3493,0.0033,0.5994,0.7808,0.1667
QQQ,Top3Ensamble,4.7642,29.0372,5.3886,0.0083,-0.5272,0.3862,0.8333
QQQ,arima,3.1945,15.9204,3.99,0.0056,0.1627,0.3503,0.8333
QQQ,lgbm,5.4175,34.5449,5.8775,0.0094,-0.8169,0.2954,0.8333
QQQ,xgb,6.0146,50.2383,7.0879,0.0104,-1.6422,0.2603,0.8333
SPY,Top3Ensamble,4.3235,25.5998,5.0596,0.0067,-0.7179,0.1855,0.8333
SPY,arima,3.2697,15.6925,3.9614,0.005,-0.0531,0.1759,0.8333
SPY,lgbm,3.971,22.1858,4.7102,0.0061,-0.4888,0.1184,0.8333
SPY,xgb,6.4734,54.1365,7.3578,0.01,-2.6328,-0.0932,0.8333
VNQ,Top3Ensamble,0.6223,0.6474,0.8046,0.0067,-0.9608,-0.5691,0.3333
VNQ,lgbm,0.697,0.7542,0.8685,0.0076,-1.2845,-0.8695,0.3333
VNQ,rf,0.5897,0.6229,0.7892,0.0064,-0.8866,-0.5338,0.3333
VNQ,xgb,0.593,0.618,0.7861,0.0064,-0.8718,-0.463,0.3333
WALMEX.MX,Top3Ensamble,0.6269,0.608,0.7798,0.0112,-0.4949,-0.1909,0.3333
WALMEX.MX,arima,0.5178,0.4147,0.6439,0.0092,-0.0195,-0.0189,0.3333
WALMEX.MX,linreg,0.9716,1.5059,1.2271,0.0174,-2.7023,-1.0763,0.6667
WALMEX.MX,rf,0.5302,0.4113,0.6413,0.0095,-0.0113,0.115,0.3333
