ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.9167,1.7521,1.3237,0.0145,0.3952,0.4219,0.6667
BIMBOA.MX,arima,0.9973,1.8118,1.346,0.0158,0.3746,0.3988,0.6667
BIMBOA.MX,lgbm,0.9265,1.748,1.3221,0.0147,0.3966,0.4135,0.6667
BIMBOA.MX,xgb,0.8996,1.8122,1.3462,0.0142,0.3745,0.4163,0.6667
CEMEXCPO.MX,Top3Ensamble,0.3501,0.3183,0.5642,0.0195,0.3941,0.4433,0.3333
CEMEXCPO.MX,arima,0.3472,0.2988,0.5467,0.0193,0.4312,0.4523,0.3333
CEMEXCPO.MX,rf,0.3678,0.3506,0.5921,0.0205,0.3326,0.4214,0.3333
EEM,Top3Ensamble,0.6361,0.7302,0.8545,0.0118,0.3671,0.3824,0.3333
EEM,arima,0.5969,0.6249,0.7905,0.0111,0.4583,0.463,0.3333
EEM,rf,0.6829,0.8664,0.9308,0.0127,0.249,0.2811,0.3333
GFNORTEO.MX,Top3Ensamble,2.6027,11.1998,3.3466,0.0149,-1.908,-1.8114,0.8333
GFNORTEO.MX,rf,3.4821,25.1,5.01,0.02,-5.517,-4.9903,0.8333
GFNORTEO.MX,xgb,1.9176,5.3496,2.3129,0.011,-0.389,-0.3781,0.8333
GLD,Top3Ensamble,6.6457,85.1071,9.2254,0.0174,0.3129,0.318,0.8333
GLD,arima,6.8529,88.497,9.4073,0.018,0.2855,0.2857,0.8333
GLD,rf,6.5361,84.4779,9.1912,0.0171,0.318,0.322,0.8333
GLD,xgb,6.923,84.5446,9.1948,0.0181,0.3174,0.3359,0.8333
IEF,Top3Ensamble,0.2252,0.0799,0.2826,0.0023,0.0707,0.1668,0.3333
IEF,arima,0.2105,0.0823,0.2869,0.0022,0.0421,0.0433,0.3333
IEF,lgbm,0.2458,0.0958,0.3095,0.0025,-0.1148,0.2748,0.3333
IEF,rf,0.2281,0.0819,0.2861,0.0023,0.0475,0.1212,0.3333
QQQ,Top3Ensamble,6.5653,67.3255,8.2052,0.0108,0.6168,0.6174,0.8333
QQQ,lgbm,6.6295,67.4081,8.2102,0.0109,0.6163,0.6164,0.8333
QQQ,rf,6.6391,68.6955,8.2883,0.0109,0.609,0.6115,0.8333
QQQ,xgb,6.6799,67.9789,8.2449,0.011,0.613,0.6134,0.8333
SPY,Top3Ensamble,5.0374,43.7882,6.6173,0.0075,0.5637,0.565,0.8333
SPY,arima,5.0289,47.7296,6.9087,0.0075,0.5245,0.536,0.8333
SPY,rf,4.9537,41.6271,6.4519,0.0074,0.5853,0.5878,0.8333
SPY,xgb,5.4916,47.4039,6.8851,0.0082,0.5277,0.5542,0.8333
VNQ,Top3Ensamble,0.8013,1.0554,1.0273,0.0089,0.5415,0.5421,0.6667
VNQ,lgbm,0.7908,1.0593,1.0292,0.0088,0.5398,0.5413,0.6667
VNQ,rf,0.7843,1.0347,1.0172,0.0087,0.5505,0.5516,0.6667
VNQ,xgb,0.8828,1.2019,1.0963,0.0098,0.4779,0.483,0.6667
WALMEX.MX,Top3Ensamble,0.8744,1.6521,1.2854,0.0143,0.522,0.6719,0.6667
WALMEX.MX,rf,0.959,1.8124,1.3463,0.0157,0.4756,0.6709,0.6667
WALMEX.MX,xgb,0.8941,1.6853,1.2982,0.0146,0.5123,0.6229,0.6667
