ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,Top3Ensamble,high_vol_regime,high_vol_regime,2.5083,6.7795,2.6037,0.0099,0.2391,0.2939,0.8333,5,5,False
AAPL,Top3Ensamble,high_vol_regime,normal_vol_regime,1.2072,1.8596,1.3637,0.0048,-5.4476,-0.3949,0.8333,5,5,False
AAPL,arima,high_vol_regime,high_vol_regime,3.8913,15.1419,3.8913,0.0155,,1.0,0.5,4,4,False
AAPL,arima,high_vol_regime,normal_vol_regime,0.8579,0.8702,0.9328,0.0034,-2.0171,0.5349,0.3333,4,4,False
AAPL,lgbm,high_vol_regime,high_vol_regime,2.8588,10.8191,3.2892,0.0113,-0.2142,0.0827,0.8333,5,5,False
AAPL,lgbm,high_vol_regime,normal_vol_regime,2.7293,8.2678,2.8754,0.0108,-27.6656,-1.8386,0.8333,5,5,False
AAPL,linreg,high_vol_regime,high_vol_regime,8.1458,66.3544,8.1458,0.0324,,1.0,0.5,4,4,False
AAPL,linreg,high_vol_regime,normal_vol_regime,5.8589,36.8218,6.0681,0.0232,-126.6666,-7.649,0.8333,4,4,False
AAPL,rf,high_vol_regime,high_vol_regime,3.0292,9.176,3.0292,0.012,,1.0,0.5,4,4,False
AAPL,rf,high_vol_regime,normal_vol_regime,0.5663,0.5242,0.724,0.0022,-0.8174,0.0653,0.3333,4,4,False
AAPL,xgb,high_vol_regime,high_vol_regime,2.2466,5.0671,2.251,0.0088,0.4313,0.4336,0.8333,5,5,False
AAPL,xgb,high_vol_regime,normal_vol_regime,0.4643,0.4534,0.6734,0.0018,-0.5721,-0.0511,0.3333,5,5,False
AMD,Top3Ensamble,high_vol_regime,high_vol_regime,10.7935,156.362,12.5045,0.0521,-0.5956,-0.5507,1.0,5,5,False
AMD,Top3Ensamble,high_vol_regime,normal_vol_regime,1.261,1.5902,1.261,0.0062,,1.0,0.5,5,5,False
AMD,arima,high_vol_regime,high_vol_regime,10.2775,139.7652,11.8222,0.0497,-0.4262,-0.3827,0.8333,5,4,True
AMD,arima,high_vol_regime,normal_vol_regime,0.7664,0.5873,0.7664,0.0038,,1.0,0.0,5,4,True
AMD,lgbm,high_vol_regime,high_vol_regime,10.7413,158.1598,12.5762,0.0516,-0.614,-0.6023,1.0,5,5,False
AMD,lgbm,high_vol_regime,normal_vol_regime,2.1494,4.6198,2.1494,0.0106,,1.0,0.5,5,5,False
AMD,linreg,high_vol_regime,high_vol_regime,10.3903,154.3622,12.4243,0.0491,-1.7963,-1.7945,0.8333,5,5,False
AMD,linreg,high_vol_regime,normal_vol_regime,4.6934,22.0279,4.6934,0.0232,,1.0,0.5,5,5,False
AMD,rf,high_vol_regime,high_vol_regime,11.3617,174.9206,13.2258,0.055,-0.785,-0.6833,1.0,5,4,True
AMD,rf,high_vol_regime,normal_vol_regime,0.8673,0.7523,0.8673,0.0043,,1.0,0.0,5,4,True
AMD,xgb,high_vol_regime,high_vol_regime,17.9688,516.7859,22.7329,0.0863,-8.3617,-7.6497,1.0,5,5,False
AMD,xgb,high_vol_regime,normal_vol_regime,1.1848,1.4037,1.1848,0.0058,,1.0,0.5,5,5,False
AMZN,Top3Ensamble,high_vol_regime,high_vol_regime,4.0384,17.0612,4.1305,0.0192,-2.1698,-2.1664,0.8333,4,4,False
AMZN,arima,high_vol_regime,high_vol_regime,4.0775,17.585,4.1934,0.0195,-4.1068,-3.8902,0.8333,4,4,False
AMZN,lgbm,high_vol_regime,high_vol_regime,4.2591,19.2985,4.393,0.0203,-4.6045,-4.3747,0.8333,4,4,False
AMZN,linreg,high_vol_regime,high_vol_regime,4.4632,36.4886,6.0406,0.0212,-9.5966,-4.3321,0.8333,4,4,False
AMZN,rf,high_vol_regime,high_vol_regime,4.1224,17.6737,4.204,0.0196,-2.2836,-2.1833,0.8333,4,4,False
AMZN,xgb,high_vol_regime,high_vol_regime,3.7152,16.0879,4.011,0.0177,-1.989,-1.9453,0.8333,4,4,False
ASML,Top3Ensamble,high_vol_regime,high_vol_regime,55.9306,3607.4308,60.0619,0.042,-1.2197,-0.9616,0.8333,5,5,False
ASML,Top3Ensamble,high_vol_regime,normal_vol_regime,6.0899,37.0873,6.0899,0.0044,,1.0,0.5,5,5,False
ASML,arima,high_vol_regime,high_vol_regime,55.53,3421.7587,58.4958,0.0416,-1.1055,-0.9462,0.8333,5,5,False
ASML,arima,high_vol_regime,normal_vol_regime,7.1756,51.4897,7.1756,0.0051,,1.0,0.5,5,5,False
ASML,lgbm,high_vol_regime,high_vol_regime,47.9071,2638.4417,51.3658,0.0354,-2.2148,-2.213,0.8333,5,5,False
ASML,lgbm,high_vol_regime,normal_vol_regime,2.9548,8.7306,2.9548,0.0021,,1.0,0.5,5,5,False
ASML,linreg,high_vol_regime,high_vol_regime,96.9425,10869.0524,104.2547,0.0715,-12.2433,-0.7926,1.0,5,5,False
ASML,linreg,high_vol_regime,normal_vol_regime,115.4755,13334.5993,115.4755,0.0828,,1.0,0.6667,5,5,False
ASML,rf,high_vol_regime,high_vol_regime,55.9748,3626.0468,60.2167,0.0421,-1.2312,-0.9774,0.8333,5,5,False
ASML,rf,high_vol_regime,normal_vol_regime,5.8523,34.2495,5.8523,0.0042,,1.0,0.5,5,5,False
ASML,xgb,high_vol_regime,high_vol_regime,56.2869,3837.473,61.9473,0.0424,-1.3613,-0.9752,0.8333,5,5,False
ASML,xgb,high_vol_regime,normal_vol_regime,5.2419,27.4771,5.2419,0.0038,,1.0,0.5,5,5,False
AVGO,Top3Ensamble,high_vol_regime,high_vol_regime,8.1697,72.6108,8.5212,0.0258,-1.4399,-1.3792,0.8333,5,4,True
AVGO,Top3Ensamble,high_vol_regime,normal_vol_regime,0.5353,0.4001,0.6325,0.0016,0.9882,0.9967,0.0,5,4,True
AVGO,arima,high_vol_regime,high_vol_regime,8.6961,84.069,9.1689,0.0275,-1.825,-1.7904,0.8333,5,5,False
