ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,7.56,106.4474,10.3173,0.0244,-7.8084,-7.3018,0.8333,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.0425,1.3749,1.1726,0.0034,0.7959,0.8151,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,17.3646,392.5758,19.8135,0.0359,-0.5644,-0.408,0.8333,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,2.165,6.6705,2.5827,0.0046,0.7815,0.935,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,10.0033,237.1748,15.4005,0.0371,-4.9939,-3.925,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.5233,2.7697,1.6642,0.0058,0.9043,0.9409,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,38.9745,1802.7413,42.4587,0.0221,0.6885,0.6994,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,5.285,45.3903,6.7372,0.003,0.967,0.9678,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,11.6343,181.6919,13.4793,0.0304,0.7317,0.8338,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,1.3625,2.323,1.5241,0.0035,0.9966,0.9969,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,6.482,43.9009,6.6258,0.0127,0.7231,0.8324,0.5,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.0,5.205,2.2815,0.0039,0.9234,0.9441,0.5,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,19.9375,484.4084,22.0093,0.0238,-0.0059,0.1231,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,2.82,12.6776,3.5606,0.0034,0.9745,0.9751,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,17.006,318.7767,17.8543,0.0178,-0.8632,-0.8085,0.8333,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,4.601,27.0963,5.2054,0.0048,0.1655,0.1771,0.8333,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,5.2442,31.8196,5.6409,0.0266,0.4294,0.4951,0.8333,5,4,True
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,0.28,0.1509,0.3884,0.0014,0.9458,0.974,0.0,5,4,True
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,8.4257,118.3687,10.8797,0.0238,-0.8868,-0.8761,0.8333,5,5,False
GOOGL,_NaiveModel,high_vol_regime,normal_vol_regime,1.6825,4.27,2.0664,0.0048,0.7471,0.7867,0.5,5,5,False
JNJ,_NaiveModel,high_vol_regime,high_vol_regime,4.1171,21.7838,4.6673,0.0154,0.1882,0.2714,0.8333,5,5,False
JNJ,_NaiveModel,high_vol_regime,normal_vol_regime,1.3462,2.4528,1.5661,0.0051,0.9375,0.9523,0.5,5,5,False
JPM,_NaiveModel,high_vol_regime,high_vol_regime,5.5033,30.5402,5.5263,0.0155,-3.8402,-3.0043,0.8333,5,5,False
JPM,_NaiveModel,high_vol_regime,normal_vol_regime,1.3433,2.6992,1.6429,0.0037,0.8164,0.8173,0.5,5,5,False
LLY,_NaiveModel,high_vol_regime,high_vol_regime,37.9966,1623.5811,40.2937,0.0312,-0.418,-0.3158,0.8333,5,5,False
LLY,_NaiveModel,high_vol_regime,normal_vol_regime,7.685,67.5615,8.2196,0.0063,0.9513,0.9578,0.5,5,5,False
LMT,_NaiveModel,high_vol_regime,high_vol_regime,11.97,156.4238,12.5069,0.0204,0.4687,0.4893,0.8333,5,5,False
LMT,_NaiveModel,high_vol_regime,normal_vol_regime,3.64,17.9659,4.2386,0.0062,0.8285,0.955,0.5,5,5,False
MA,_NaiveModel,high_vol_regime,high_vol_regime,10.1243,123.2487,11.1017,0.0175,0.1553,0.2881,0.8333,5,5,False
MA,_NaiveModel,high_vol_regime,normal_vol_regime,1.1813,3.1216,1.7668,0.0021,0.9806,0.9823,0.5,5,5,False
MCD,_NaiveModel,high_vol_regime,high_vol_regime,5.2125,29.2354,5.407,0.0193,-1.6191,-1.1106,0.8333,5,5,False
MCD,_NaiveModel,high_vol_regime,normal_vol_regime,1.4327,2.4005,1.5493,0.0053,0.7404,0.8025,0.5,5,5,False
META,_NaiveModel,high_vol_regime,high_vol_regime,15.1743,270.0605,16.4335,0.0269,-0.1868,-0.1696,0.8333,5,5,False
META,_NaiveModel,high_vol_regime,normal_vol_regime,2.3413,7.8934,2.8095,0.0041,0.9827,0.9849,0.5,5,5,False
MRK,_NaiveModel,high_vol_regime,high_vol_regime,4.975,46.7137,6.8347,0.0332,0.3655,0.4768,0.8333,5,4,True
MRK,_NaiveModel,high_vol_regime,normal_vol_regime,0.3157,0.152,0.3898,0.0024,0.987,0.9876,0.0,5,4,True
MSFT,_NaiveModel,high_vol_regime,high_vol_regime,9.525,108.8249,10.4319,0.0196,0.4221,0.4615,0.8333,5,5,False
MSFT,_NaiveModel,high_vol_regime,normal_vol_regime,2.6378,9.0121,3.002,0.0054,0.7998,0.8571,0.5,5,5,False
NEE,_NaiveModel,high_vol_regime,high_vol_regime,1.174,1.4158,1.1899,0.0138,-0.1324,0.97,0.6667,5,3,True
NEE,_NaiveModel,high_vol_regime,normal_vol_regime,0.142,0.0404,0.201,0.0017,0.9487,0.9569,0.0,5,3,True
NVDA,_NaiveModel,high_vol_regime,high_vol_regime,4.815,25.9768,5.0967,0.0225,0.3645,0.3668,0.8333,5,4,True
NVDA,_NaiveModel,high_vol_regime,normal_vol_regime,0.488,0.4126,0.6424,0.0022,0.9683,0.9683,0.0,5,4,True
ORCL,_NaiveModel,high_vol_regime,high_vol_regime,3.57,13.8305,3.7189,0.0244,0.6388,0.6424,0.8333,5,5,False
ORCL,_NaiveModel,high_vol_regime,normal_vol_regime,1.0967,1.2364,1.112,0.0076,-7.5705,-6.3671,0.8333,5,5,False
PG,_NaiveModel,high_vol_regime,high_vol_regime,1.6175,2.6609,1.6312,0.0112,-0.2393,-0.2211,0.8333,5,5,False
PG,_NaiveModel,high_vol_regime,normal_vol_regime,0.6427,0.5708,0.7555,0.0044,0.5241,0.5298,0.3333,5,5,False
PLTR,_NaiveModel,high_vol_regime,high_vol_regime,5.5091,43.6268,6.6051,0.0318,0.2312,0.3066,0.8333,5,5,False
PLTR,_NaiveModel,high_vol_regime,normal_vol_regime,1.1325,1.3483,1.1611,0.007,0.9971,0.9982,0.5,5,5,False
