ticker,model,regime_type,regime,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score,total_regimes,failed_regimes,regime_only_failure
AAPL,_NaiveModel,high_vol_regime,high_vol_regime,5.455,34.0786,5.8377,0.0191,0.3974,0.7323,0.6667,5,5,False
AAPL,_NaiveModel,high_vol_regime,normal_vol_regime,1.1944,2.0109,1.4181,0.0041,0.9834,0.9839,0.5,5,5,False
AMD,_NaiveModel,high_vol_regime,high_vol_regime,21.7164,783.5406,27.9918,0.0539,0.549,0.5867,1.0,5,5,False
AMD,_NaiveModel,high_vol_regime,normal_vol_regime,3.425,12.0141,3.4661,0.0077,0.9386,0.9398,0.5,5,5,False
AMZN,_NaiveModel,high_vol_regime,high_vol_regime,3.7689,14.7277,3.8377,0.0141,0.0676,0.0845,0.8333,5,5,False
AMZN,_NaiveModel,high_vol_regime,normal_vol_regime,1.6833,3.2784,1.8106,0.0062,0.8086,0.8383,0.5,5,5,False
ASML,_NaiveModel,high_vol_regime,high_vol_regime,53.7864,3438.9157,58.6423,0.0356,0.1097,0.1261,0.8333,5,5,False
ASML,_NaiveModel,high_vol_regime,normal_vol_regime,9.3425,102.5496,10.1267,0.0065,0.9803,0.9821,0.5,5,5,False
AVGO,_NaiveModel,high_vol_regime,high_vol_regime,12.7944,186.8376,13.6689,0.0302,-0.8292,-0.7672,0.8333,5,5,False
AVGO,_NaiveModel,high_vol_regime,normal_vol_regime,3.185,11.6988,3.4203,0.0076,0.3699,0.5647,0.8333,5,5,False
BRK-B,_NaiveModel,high_vol_regime,high_vol_regime,6.8,47.4945,6.8916,0.0141,-2.0287,-1.9487,0.8333,5,5,False
BRK-B,_NaiveModel,high_vol_regime,normal_vol_regime,2.7277,10.2983,3.2091,0.0057,0.7378,0.7409,0.5,5,5,False
CAT,_NaiveModel,high_vol_regime,high_vol_regime,29.652,1200.3197,34.6456,0.033,-1.8527,-1.7601,0.8333,5,5,False
CAT,_NaiveModel,high_vol_regime,normal_vol_regime,4.732,35.142,5.9281,0.0055,0.97,0.9838,0.5,5,5,False
COST,_NaiveModel,high_vol_regime,high_vol_regime,20.1033,420.498,20.506,0.0194,0.6803,0.8131,0.6667,5,5,False
COST,_NaiveModel,high_vol_regime,normal_vol_regime,5.7644,43.6907,6.6099,0.0056,0.848,0.8671,0.5,5,5,False
CRM,_NaiveModel,high_vol_regime,high_vol_regime,5.533,31.3401,5.5982,0.0312,0.0913,0.1041,0.8333,5,5,False
CRM,_NaiveModel,high_vol_regime,normal_vol_regime,1.014,1.6154,1.271,0.0057,0.9656,0.9848,0.5,5,5,False
GOOGL,_NaiveModel,high_vol_regime,high_vol_regime,14.3933,300.2599,17.328,0.0369,-6.4007,-5.1064,0.8333,5,5,False
