ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.6703,0.6091,0.7805,0.0114,-0.0828,-0.0773,0.3333
BIMBOA.MX,arima,0.6337,0.5037,0.7097,0.0107,-0.0368,-0.035,0.3333
BIMBOA.MX,lgbm,0.7068,0.6512,0.807,0.012,-0.1576,-0.0861,0.3333
BIMBOA.MX,rf,0.7895,1.0024,1.0012,0.0136,-1.6373,-1.4217,0.6667
BIMBOA.MX,xgb,0.6818,0.5854,0.7651,0.0115,-0.2048,-0.1978,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3293,0.1571,0.3963,0.0159,-0.0018,0.0225,0.3333
CEMEXCPO.MX,arima,0.3108,0.1453,0.3812,0.015,0.0733,0.0781,0.3333
CEMEXCPO.MX,rf,0.3646,0.1887,0.4344,0.0175,-0.2032,-0.0897,0.3333
CEMEXCPO.MX,xgb,0.4243,0.2052,0.4529,0.0201,-2.2462,-1.5497,0.3333
EEM,Top3Ensamble,0.4908,0.3857,0.6211,0.009,0.7904,0.8173,0.0
EEM,arima,0.3542,0.1982,0.4452,0.0066,0.6323,0.6354,0.3333
EEM,rf,0.7292,0.7164,0.8464,0.0134,0.6107,0.7518,0.1667
EEM,xgb,0.6891,0.5529,0.7435,0.0121,-12.7681,-6.8281,0.3333
GFNORTEO.MX,Top3Ensamble,2.6873,11.2176,3.3493,0.0158,-0.5075,-0.5069,0.8333
GFNORTEO.MX,lgbm,2.6038,7.6132,2.7592,0.0152,-1.1432,-0.9412,0.8333
GFNORTEO.MX,rf,2.6457,11.1842,3.3443,0.0156,-0.5031,-0.5025,0.8333
GFNORTEO.MX,xgb,2.768,12.488,3.5338,0.0163,-0.6123,-0.5989,0.8333
GLD,Top3Ensamble,4.9366,46.1607,6.7942,0.0122,0.0417,0.107,0.8333
GLD,arima,4.296,41.1987,6.4186,0.0106,0.1447,0.1506,0.8333
GLD,lgbm,5.5986,44.5074,6.6714,0.0137,-10.3284,-5.8559,0.8333
GLD,rf,5.6297,58.2751,7.6338,0.0139,-0.2098,-0.1049,0.8333
GLD,xgb,5.2278,45.9459,6.7783,0.013,-0.1269,-0.0158,0.8333
IEF,Top3Ensamble,0.2216,0.079,0.2811,0.0023,-1.4417,-1.1831,0.3333
IEF,arima,0.178,0.0534,0.2311,0.0018,-0.3663,-0.3395,0.3333
IEF,lgbm,0.2633,0.0986,0.314,0.0027,-1.5227,-1.1754,0.3333
IEF,linreg,0.5473,0.3823,0.6183,0.0057,-68.6498,-14.0793,0.3333
IEF,rf,0.1807,0.052,0.2281,0.0019,-0.608,-0.5232,0.3333
IEF,xgb,0.2845,0.1132,0.3364,0.003,-19.6198,-10.2637,0.3333
QQQ,Top3Ensamble,4.0131,27.7951,5.2721,0.0065,0.3846,0.3858,0.8333
QQQ,lgbm,4.1236,34.1327,5.8423,0.0067,0.2443,0.2471,0.8333
QQQ,rf,4.0272,26.6199,5.1594,0.0066,0.4106,0.4182,0.8333
QQQ,xgb,3.9061,25.5834,5.058,0.0064,0.4704,0.4769,0.8333
SPY,Top3Ensamble,3.4366,14.9789,3.8703,0.005,0.5314,0.5425,0.8333
SPY,arima,3.2869,16.5604,4.0694,0.0048,0.4576,0.5317,0.8333
SPY,lgbm,3.4083,12.1047,3.4792,0.0049,-3.3298,-2.3648,0.8333
SPY,rf,3.4407,16.2463,4.0307,0.005,0.4917,0.5365,0.8333
SPY,xgb,3.5714,17.3159,4.1612,0.0052,0.4328,0.4818,0.8333
VNQ,Top3Ensamble,0.4197,0.2223,0.4715,0.0047,-0.0513,-0.0467,0.3333
VNQ,arima,0.5781,0.4065,0.6376,0.0065,-1.9796,-1.9792,0.3333
VNQ,lgbm,0.384,0.23,0.4796,0.0043,-0.0038,0.52,0.3333
VNQ,rf,0.4755,0.3243,0.5695,0.0053,-0.5341,-0.3058,0.3333
VNQ,xgb,0.4176,0.2012,0.4486,0.0047,0.122,0.1549,0.3333
WALMEX.MX,Top3Ensamble,0.6375,0.7782,0.8822,0.0112,0.0388,0.0422,0.3333
WALMEX.MX,arima,0.606,0.8506,0.9223,0.0105,-0.2214,0.2257,0.3333
WALMEX.MX,lgbm,0.6114,0.7835,0.8851,0.0106,-0.125,0.4118,0.3333
WALMEX.MX,rf,0.6305,0.7447,0.863,0.0111,0.0802,0.0825,0.3333
WALMEX.MX,xgb,0.6812,0.8656,0.9304,0.012,-0.0773,0.0624,0.3333
