ticker,model,MAE,MSE,RMSE,MAPE,R2,EVS,drift_score
BIMBOA.MX,Top3Ensamble,0.6374,0.4653,0.6821,0.0128,-0.7357,0.3144,0.3333
BIMBOA.MX,arima,0.5599,0.3171,0.5631,0.0112,-0.1828,0.186,0.3333
BIMBOA.MX,lgbm,0.7036,0.6296,0.7935,0.0141,-1.3487,0.1276,0.3333
BIMBOA.MX,xgb,0.6487,0.568,0.7537,0.013,-1.1188,0.4485,0.3333
CEMEXCPO.MX,Top3Ensamble,0.3287,0.1733,0.4163,0.0227,-0.7481,-0.2164,0.3333
CEMEXCPO.MX,arima,0.3029,0.1583,0.3978,0.0209,-0.5961,-0.2661,0.3333
CEMEXCPO.MX,lgbm,0.2745,0.1376,0.3709,0.019,-0.3874,-0.1932,0.3333
CEMEXCPO.MX,linreg,0.4152,0.2622,0.5121,0.0287,-1.6445,-0.2701,0.3333
EEM,Top3Ensamble,0.2156,0.0692,0.263,0.0044,-0.8065,0.4075,0.3333
EEM,arima,0.1866,0.0458,0.214,0.0038,-0.196,0.2992,0.3333
EEM,lgbm,0.2502,0.0844,0.2904,0.0051,-1.2028,0.4321,0.3333
EEM,rf,0.2637,0.0937,0.3061,0.0054,-1.4462,0.3042,0.3333
GFNORTEO.MX,Top3Ensamble,1.0414,1.4243,1.1934,0.0064,0.6157,0.7347,0.6667
GFNORTEO.MX,arima,1.234,1.7913,1.3384,0.0076,0.5167,0.6326,0.8333
GFNORTEO.MX,lgbm,0.7585,1.3638,1.1678,0.0047,0.632,0.7625,0.5
GFNORTEO.MX,lstm,1.2185,1.7697,1.3303,0.0075,0.5225,0.6335,0.8333
GLD,Top3Ensamble,2.0086,5.7605,2.4001,0.0064,0.4859,0.6114,0.8333
GLD,arima,1.8829,5.5114,2.3476,0.006,0.5081,0.6937,0.8333
GLD,lgbm,2.1343,6.4952,2.5486,0.0068,0.4203,0.4974,0.8333
IEF,Top3Ensamble,0.2845,0.0824,0.287,0.003,0.2523,0.5825,0.3333
IEF,lgbm,0.3126,0.1007,0.3174,0.0033,0.0853,0.5329,0.3333
IEF,rf,0.2195,0.0505,0.2246,0.0023,0.5419,0.7874,0.1667
IEF,xgb,0.3216,0.1049,0.3238,0.0034,0.0479,0.3608,0.3333
QQQ,Top3Ensamble,2.7403,12.3909,3.5201,0.0049,-1.5324,-0.5603,0.8333
QQQ,arima,2.2742,7.4532,2.73,0.004,-0.5233,-0.3835,0.8333
QQQ,lgbm,3.3048,20.125,4.4861,0.0059,-3.1131,-0.9144,0.8333
QQQ,xgb,3.1096,14.7004,3.8341,0.0055,-2.0044,-0.7915,0.8333
SPY,Top3Ensamble,2.0294,6.2291,2.4958,0.0032,-1.1452,-0.0795,0.8333
SPY,arima,1.4482,3.5699,1.8894,0.0023,-0.2294,0.2064,0.8333
SPY,lgbm,2.1727,6.3992,2.5297,0.0035,-1.2038,-0.6123,0.8333
SPY,xgb,2.8419,10.9521,3.3094,0.0045,-2.7717,0.0097,0.8333
VNQ,Top3Ensamble,0.5956,0.6818,0.8257,0.0065,-0.1143,0.4267,0.3333
VNQ,lgbm,0.7482,0.9108,0.9544,0.0082,-0.4885,0.4264,0.3333
VNQ,rf,0.5392,0.5542,0.7445,0.0059,0.0942,0.4126,0.3333
VNQ,xgb,0.5867,0.6417,0.801,0.0064,-0.0487,0.4217,0.3333
WALMEX.MX,Top3Ensamble,1.643,5.2078,2.2821,0.0313,-0.0685,0.4853,0.8333
WALMEX.MX,arima,1.5154,4.3589,2.0878,0.0289,0.1057,0.3562,0.8333
WALMEX.MX,linreg,2.3122,7.2699,2.6963,0.0441,-0.4916,0.6053,0.8333
WALMEX.MX,rf,1.6475,5.2575,2.2929,0.0313,-0.0787,0.3902,0.8333
